  atom Z =           33
       -2.00439E-01       -1.13994E-01 total energy part of fprime - 5/3*E_tot/mc**2
           5
  2.00000    -439.221   1
  0.00218     -51.426   3
  0.00424     -50.064   4
  0.00025      -6.085   6
  0.00050      -5.879   7
  0.0   33.0000
  0.5   32.5307
  1.0   31.2895
  1.5   29.6410
  2.0   27.9113
  2.5   26.2760
  3.0   24.7839
  3.5   23.4197
  4.0   22.1497
  4.5   20.9448
  5.0   19.7863
  5.5   18.6661
  6.0   17.5837
  6.5   16.5426
  7.0   15.5485
  7.5   14.6070
  8.0   13.7230
  8.5   12.8996
  9.0   12.1388
  9.5   11.4406
 10.0   10.8041
 10.5   10.2269
 11.0    9.7060
 11.5    9.2377
 12.0    8.8180
 12.5    8.4426
 13.0    8.1071
 13.5    7.8073
 14.0    7.5391
 14.5    7.2985
 15.0    7.0822
 15.5    6.8865
 16.0    6.7085
 16.5    6.5458
 17.0    6.3957
 17.5    6.2558
 18.0    6.1248
 18.5    6.0012
 19.0    5.8830
 19.5    5.7690
 20.0    5.6590
 20.5    5.5524
 21.0    5.4476
 21.5    5.3436
 22.0    5.2414
 22.5    5.1413
 23.0    5.0419
 23.5    4.9417
 24.0    4.8417
 24.5    4.7436
 25.0    4.6473
 25.5    4.5509
 26.0    4.4532
 26.5    4.3557
 27.0    4.2606
 27.5    4.1685
 28.0    4.0771
 28.5    3.9846
 29.0    3.8916
 29.5    3.8004
 30.0    3.7133
 30.5    3.6296
 31.0    3.5467
 31.5    3.4627
 32.0    3.3783
 32.5    3.2959
 33.0    3.2180
 33.5    3.1450
 34.0    3.0744
 34.5    3.0032
 35.0    2.9308
 35.5    2.8589
 36.0    2.7898
 36.5    2.7256
 37.0    2.6669
 37.5    2.6109
 38.0    2.5542
 38.5    2.4959
 39.0    2.4376
 39.5    2.3809
 40.0    2.3277
