 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.59645000000000004       eV
 efermi =   -11.799284500000001       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1536094822E+001  -0.9895386258E-003   0.4058157684E-004   0.9936723026E+000  -0.9958400000E-003   0.4084000000E-004
  -0.1532419891E+001  -0.9827507923E-003   0.4015046183E-004   0.9936511453E+000  -0.9890300000E-003   0.4040700000E-004
  -0.1528744960E+001  -0.9760326616E-003   0.3972532125E-004   0.9936298461E+000  -0.9822900000E-003   0.3998000000E-004
  -0.1525070029E+001  -0.9693842307E-003   0.3930814205E-004   0.9936084036E+000  -0.9756200000E-003   0.3956100000E-004
  -0.1521395099E+001  -0.9628054966E-003   0.3889693668E-004   0.9935868162E+000  -0.9690200000E-003   0.3914800000E-004
  -0.1517720168E+001  -0.9562964562E-003   0.3849170486E-004   0.9935650825E+000  -0.9624900000E-003   0.3874100000E-004
  -0.1514045237E+001  -0.9498471710E-003   0.3809244633E-004   0.9935432010E+000  -0.9560200000E-003   0.3834000000E-004
  -0.1510370306E+001  -0.9434675736E-003   0.3769916080E-004   0.9935211702E+000  -0.9496200000E-003   0.3794500000E-004
  -0.1506695375E+001  -0.9371576609E-003   0.3731085452E-004   0.9934989886E+000  -0.9432900000E-003   0.3755500000E-004
  -0.1503020444E+001  -0.9309074949E-003   0.3692852073E-004   0.9934766546E+000  -0.9370200000E-003   0.3717100000E-004
  -0.1499345513E+001  -0.9247270074E-003   0.3655116570E-004   0.9934541666E+000  -0.9308200000E-003   0.3679200000E-004
  -0.1495670582E+001  -0.9185963265E-003   0.3617779578E-004   0.9934315231E+000  -0.9246700000E-003   0.3641700000E-004
  -0.1491995651E+001  -0.9125353183E-003   0.3580940422E-004   0.9934087224E+000  -0.9185900000E-003   0.3604700000E-004
  -0.1488320720E+001  -0.9065340456E-003   0.3544499740E-004   0.9933857629E+000  -0.9125700000E-003   0.3568100000E-004
  -0.1484645790E+001  -0.9005925056E-003   0.3508358182E-004   0.9933626429E+000  -0.9066100000E-003   0.3531800000E-004
  -0.1480970859E+001  -0.8947106955E-003   0.3472515737E-004   0.9933393607E+000  -0.9007100000E-003   0.3495800000E-004
  -0.1477295928E+001  -0.8888886125E-003   0.3437071728E-004   0.9933159146E+000  -0.8948700000E-003   0.3460200000E-004
  -0.1473620997E+001  -0.8831262536E-003   0.3401728150E-004   0.9932923029E+000  -0.8890900000E-003   0.3424700000E-004
  -0.1469946066E+001  -0.8774236159E-003   0.3366485008E-004   0.9932685238E+000  -0.8833700000E-003   0.3389300000E-004
  -0.1466271135E+001  -0.8717707640E-003   0.3331441631E-004   0.9932445756E+000  -0.8777000000E-003   0.3354100000E-004
  -0.1462596204E+001  -0.8661776278E-003   0.3296200728E-004   0.9932204563E+000  -0.8720900000E-003   0.3318700000E-004
  -0.1458921273E+001  -0.8606342722E-003   0.3260861647E-004   0.9931961643E+000  -0.8665300000E-003   0.3283200000E-004
  -0.1455246342E+001  -0.8551506267E-003   0.3225225771E-004   0.9931716975E+000  -0.8610300000E-003   0.3247400000E-004
  -0.1451571411E+001  -0.8497266881E-003   0.3189094506E-004   0.9931470542E+000  -0.8555900000E-003   0.3211100000E-004
  -0.1447896481E+001  -0.8443525220E-003   0.3152269278E-004   0.9931222324E+000  -0.8502000000E-003   0.3174100000E-004
  -0.1444221550E+001  -0.8390281259E-003   0.3114452224E-004   0.9930972302E+000  -0.8448600000E-003   0.3136100000E-004
  -0.1440546619E+001  -0.8337634280E-003   0.3075246203E-004   0.9930720455E+000  -0.8395800000E-003   0.3096700000E-004
  -0.1436871688E+001  -0.8285385641E-003   0.3034254120E-004   0.9930466765E+000  -0.8343400000E-003   0.3055500000E-004
  -0.1433196757E+001  -0.8233634625E-003   0.2990979616E-004   0.9930211210E+000  -0.8291500000E-003   0.3012000000E-004
  -0.1429521826E+001  -0.8182281906E-003   0.2944727790E-004   0.9929953769E+000  -0.8240000000E-003   0.2965500000E-004
  -0.1425846895E+001  -0.8131327466E-003   0.2894803815E-004   0.9929694423E+000  -0.8188900000E-003   0.2915300000E-004
  -0.1422171964E+001  -0.8080473403E-003   0.2840612235E-004   0.9929433150E+000  -0.8137900000E-003   0.2860800000E-004
  -0.1418497033E+001  -0.8029521137E-003   0.2781855539E-004   0.9929169927E+000  -0.8086800000E-003   0.2801700000E-004
  -0.1414822102E+001  -0.7978371399E-003   0.2719030561E-004   0.9928904734E+000  -0.8035500000E-003   0.2738500000E-004
  -0.1411147172E+001  -0.7926428500E-003   0.2654421248E-004   0.9928637548E+000  -0.7983400000E-003   0.2673500000E-004
  -0.1407472241E+001  -0.7873692517E-003   0.2592793394E-004   0.9928368347E+000  -0.7930500000E-003   0.2611500000E-004
  -0.1403797310E+001  -0.7820064248E-003   0.2540699331E-004   0.9928097107E+000  -0.7876700000E-003   0.2559100000E-004
