parent_dir	m00	m01	m02	m10	m11	m12	m20	m21	m22
mp-18961_Sc	0.0	0.04541516221268588	0.10833374056705525	0.04541516221268588	0.0	0.06291857835436937	0.10833374056705525	0.06291857835436937	0.0
mp-1022971_Mn	0.0	0.31768583210116996	0.332713865863349	0.31768583210116996	0.0	0.015028033762179044	0.332713865863349	0.015028033762179044	0.0
mp-1028055_Mn	0.0	5.979415996897238e-07	0.03199558034494015	5.979415996897238e-07	0.0	0.031994982403340456	0.03199558034494015	0.031994982403340456	0.0
mp-1036101_Mn	0.0	3.532880949877273e-08	0.1394466297939779	3.532880949877273e-08	0.0	0.1394466651227874	0.1394466297939779	0.1394466651227874	0.0
mp-1040818_Mn	0.0	0.01684816331901923	0.05285184517246825	0.01684816331901923	0.0	0.03600368185344902	0.05285184517246825	0.03600368185344902	0.0
mp-1097244_Mn	0.0	0.23222898076247808	0.0807392059336122	0.23222898076247808	0.0	0.15148977482886586	0.0807392059336122	0.15148977482886586	0.0
mp-1097306_Mn	0.0	0.36510373859406775	0.13262031825775375	0.36510373859406775	0.0	0.23248342033631397	0.13262031825775375	0.23248342033631397	0.0
mp-1101152_Mn	0.0	0.5182486594813772	0.3520079209700716	0.5182486594813772	0.0	0.16624073851130558	0.3520079209700716	0.16624073851130558	0.0
mp-1176640_Mn	0.0	0.003207360826770433	0.1611412595128027	0.003207360826770433	0.0	0.16434862033957312	0.1611412595128027	0.16434862033957312	0.0
mp-1177699_Mn	0.0	0.0141509549222543	0.15407324222628827	0.0141509549222543	0.0	0.13992228730403397	0.15407324222628827	0.13992228730403397	0.0
mp-1213015_Mn	0.0	0.13302066464813808	0.11832767317863575	0.13302066464813808	0.0	0.014692991469502328	0.11832767317863575	0.014692991469502328	0.0
mp-1218443_Mn	0.0	0.13878188367354843	0.12858792504834823	0.13878188367354843	0.0	0.010193958625200198	0.12858792504834823	0.010193958625200198	0.0
mp-1218765_Mn	0.0	0.03526605659824518	0.01750835981226064	0.03526605659824518	0.0	0.01775769678598454	0.01750835981226064	0.01775769678598454	0.0
mp-1219632_Mn	0.0	3.702116419923572e-05	0.14399007072629472	3.702116419923572e-05	0.0	0.14402709189049395	0.14399007072629472	0.14402709189049395	0.0
mp-1221636_Mn	0.0	0.051934204913484466	0.05373408261798896	0.051934204913484466	0.0	0.0017998777045044958	0.05373408261798896	0.0017998777045044958	0.0
mp-1221644_Mn	0.0	1.5049047030944335e-07	0.22022767612342184	1.5049047030944335e-07	0.0	0.22022782661389215	0.22022767612342184	0.22022782661389215	0.0
mp-1221647_Mn	0.0	0.025407316882919084	0.1260516142504471	0.025407316882919084	0.0	0.1514589311333662	0.1260516142504471	0.1514589311333662	0.0
mp-1221731_Mn	0.0	0.1008058934945968	0.11169355016619599	0.1008058934945968	0.0	0.2124994436607928	0.11169355016619599	0.2124994436607928	0.0
mp-1221891_Mn	0.0	0.00044392770707737115	0.0075941005798267295	0.00044392770707737115	0.0	0.007150172872749358	0.0075941005798267295	0.007150172872749358	0.0
mp-1221907_Mn	0.0	1.7896547562577663e-07	0.22381469564230733	1.7896547562577663e-07	0.0	0.2238145166768317	0.22381469564230733	0.2238145166768317	0.0
mp-1226532_Mn	0.0	0.0016556507466945172	0.03397682295511195	0.0016556507466945172	0.0	0.035632473701806465	0.03397682295511195	0.035632473701806465	0.0
mp-1228863_Mn	0.0	0.0019208071774164481	0.08186915640925892	0.0019208071774164481	0.0	0.08378996358667537	0.08186915640925892	0.08378996358667537	0.0
mp-1246030_Mn	0.0	0.01396517233294917	0.030816758074515446	0.01396517233294917	0.0	0.016851585741566276	0.030816758074515446	0.016851585741566276	0.0
mp-1247595_Mn	0.0	0.036947463769714375	0.005218695093501498	0.036947463769714375	0.0	0.042166158863215876	0.005218695093501498	0.042166158863215876	0.0
mp-1247622_Mn	0.0	0.008988187410930385	0.04109594543852904	0.008988187410930385	0.0	0.03210775802759865	0.04109594543852904	0.03210775802759865	0.0
mp-1247642_Mn	0.0	0.0021596177979851107	0.0035229932368290497	0.0021596177979851107	0.0	0.00568261103481416	0.0035229932368290497	0.00568261103481416	0.0
mp-1247658_Mn	0.0	0.0005949650798029011	0.12174949387203077	0.0005949650798029011	0.0	0.12234445895183367	0.12174949387203077	0.12234445895183367	0.0
mp-1247700_Mn	0.0	0.014056707458286905	0.11087068301271367	0.014056707458286905	0.0	0.12492739047100059	0.11087068301271367	0.12492739047100059	0.0
mp-1568146_Mn	0.0	0.12439373774148246	0.15916673293344213	0.12439373774148246	0.0	0.28356047067492457	0.15916673293344213	0.28356047067492457	0.0
mp-505752_Mn	0.0	6.415938660649493e-06	7.031456930319248e-06	6.415938660649493e-06	0.0	1.344739559096874e-05	7.031456930319248e-06	1.344739559096874e-05	0.0
mp-725932_Mn	0.0	0.033684230204974054	0.16964454100120394	0.033684230204974054	0.0	0.13596031079622986	0.16964454100120394	0.13596031079622986	0.0
mp-754276_Mn	0.0	0.05253027072195133	0.029809519281762762	0.05253027072195133	0.0	0.0823397900037141	0.029809519281762762	0.0823397900037141	0.0
mp-754504_Mn	0.0	0.02925371914660462	0.17576841489423414	0.02925371914660462	0.0	0.14651469574762951	0.17576841489423414	0.14651469574762951	0.0
mp-755443_Mn	0.0	0.12261223308043437	0.17880928054931025	0.12261223308043437	0.0	0.056197047468875896	0.17880928054931025	0.056197047468875896	0.0
mp-755908_Mn	0.0	0.04908771481978512	0.02642017591220325	0.04908771481978512	0.0	0.02266753890758187	0.02642017591220325	0.02266753890758187	0.0
mp-756602_Mn	0.0	0.08774227115191145	0.08504653465567137	0.08774227115191145	0.0	0.17278880580758282	0.08504653465567137	0.17278880580758282	0.0
mp-757284_Mn	0.0	0.00238511858932215	0.011627547537296345	0.00238511858932215	0.0	0.009242428947974194	0.011627547537296345	0.009242428947974194	0.0
mp-764036_Mn	0.0	0.032819033945772076	0.017038111225019748	0.032819033945772076	0.0	0.049857145170791824	0.017038111225019748	0.049857145170791824	0.0
mp-769632_Mn	0.0	0.035020916226066956	0.017256184556155973	0.035020916226066956	0.0	0.017764731669910987	0.017256184556155973	0.017764731669910987	0.0
mp-771567_Mn	0.0	0.03654487718163984	0.1832334977812019	0.03654487718163984	0.0	0.14668862059956206	0.1832334977812019	0.14668862059956206	0.0
mp-771695_Mn	0.0	0.004424817062048745	0.0224182411199452	0.004424817062048745	0.0	0.017993424057896456	0.0224182411199452	0.017993424057896456	0.0
mp-771880_Mn	0.0	0.00184932118387673	0.009888828129705313	0.00184932118387673	0.0	0.008039506945828582	0.009888828129705313	0.008039506945828582	0.0
mp-772951_Mn	0.0	1.4879471205795515e-07	0.00221089611047112	1.4879471205795515e-07	0.0	0.0022110449051831777	0.00221089611047112	0.0022110449051831777	0.0
mp-773110_Mn	0.0	0.03787853685421687	0.18884687809850967	0.03787853685421687	0.0	0.1509683412442928	0.18884687809850967	0.1509683412442928	0.0
mp-775289_Mn	0.0	0.0028446782257783637	0.014293813121056199	0.0028446782257783637	0.0	0.011449134895277834	0.014293813121056199	0.011449134895277834	0.0
mp-775679_Mn	0.0	0.026319333222779063	0.14981507832777283	0.026319333222779063	0.0	0.1761344115505519	0.14981507832777283	0.1761344115505519	0.0
mp-864953_Mn	0.0	1.5547771059956108e-06	5.713034759916558e-06	1.5547771059956108e-06	0.0	4.158257653920947e-06	5.713034759916558e-06	4.158257653920947e-06	0.0
mp-1021695_V	0.0	0.3166652126753325	0.3406023802352402	0.3166652126753325	0.0	0.02393716755990767	0.3406023802352402	0.02393716755990767	0.0
mp-1031634_V	0.0	0.13403032564717327	2.324210760014303e-07	0.13403032564717327	0.0	0.13403055806824926	2.324210760014303e-07	0.13403055806824926	0.0
mp-1036803_V	0.0	6.627369970335567e-08	0.003074649314138603	6.627369970335567e-08	0.0	0.0030747155878383067	0.003074649314138603	0.0030747155878383067	0.0
mp-1044888_V	0.0	0.04300410116549113	0.021314593996626295	0.04300410116549113	0.0	0.021689507168864836	0.021314593996626295	0.021689507168864836	0.0
mp-1044931_V	0.0	0.09099664623006032	0.023441957927313864	0.09099664623006032	0.0	0.06755468830274645	0.023441957927313864	0.06755468830274645	0.0
mp-1101260_V	0.0	0.012420952052054682	0.10547864915372927	0.012420952052054682	0.0	0.09305769710167458	0.10547864915372927	0.09305769710167458	0.0
mp-1216375_V	0.0	1.9448055919335333e-06	0.05815086438754669	1.9448055919335333e-06	0.0	0.058148919581954756	0.05815086438754669	0.058148919581954756	0.0
mp-1216383_V	0.0	0.0017894272374317955	0.029991845559105248	0.0017894272374317955	0.0	0.02820241832167345	0.029991845559105248	0.02820241832167345	0.0
mp-1216389_V	0.0	0.006816847709223981	0.04212251375536613	0.006816847709223981	0.0	0.04893936146459011	0.04212251375536613	0.04893936146459011	0.0
mp-1216398_V	0.0	0.04159790469961753	0.045391795377506	0.04159790469961753	0.0	0.003793890677888469	0.045391795377506	0.003793890677888469	0.0
