parent_dir	m00	m01	m02	m10	m11	m12	m20	m21	m22
mp-1031430_Ti_interpolated_difference	0.0	0.03588472546685401	0.01688344017271577	0.03588472546685401	0.0	0.052768165639569785	0.01688344017271577	0.052768165639569785	0.0
mp-1034067_Ti_interpolated_difference	0.0	1.4410832208721131e-06	0.022690805805082346	1.4410832208721131e-06	0.0	0.02269224688830322	0.022690805805082346	0.02269224688830322	0.0
mp-1034272_Ti_interpolated_difference	0.0	0.04938404336511362	0.006198871313694912	0.04938404336511362	0.0	0.04318517205141871	0.006198871313694912	0.04318517205141871	0.0
mp-1044311_Ti_interpolated_difference	0.0	0.0003669787698438477	0.049771989693530264	0.0003669787698438477	0.0	0.04940501092368642	0.049771989693530264	0.04940501092368642	0.0
mp-1093769_Ti_interpolated_difference	0.0	0.10137774745767662	0.07953759345817821	0.10137774745767662	0.0	0.021840153999498426	0.07953759345817821	0.021840153999498426	0.0
mp-1097244_Ti_interpolated_difference	0.0	0.048406833122439506	0.0214645789029168	0.048406833122439506	0.0	0.02694225421952271	0.0214645789029168	0.02694225421952271	0.0
mp-1216865_Ti_interpolated_difference	0.0	0.0011462101496537574	0.044382125174409044	0.0011462101496537574	0.0	0.04323591502475529	0.044382125174409044	0.04323591502475529	0.0
mp-1217253_Ti_interpolated_difference	0.0	0.1946773149141929	0.1398850981980856	0.1946773149141929	0.0	0.3345624131122785	0.1398850981980856	0.3345624131122785	0.0
mp-1217256_Ti_interpolated_difference	0.0	0.0036803506647731243	0.04666034410316127	0.0036803506647731243	0.0	0.050340694767934395	0.04666034410316127	0.050340694767934395	0.0
mp-1218260_Ti_interpolated_difference	0.0	0.04047700304808318	0.01192095628727811	0.04047700304808318	0.0	0.052397959335361295	0.01192095628727811	0.052397959335361295	0.0
mp-1223017_Ti_interpolated_difference	0.0	0.0030974294571168306	0.03586546179134712	0.0030974294571168306	0.0	0.03896289124846395	0.03586546179134712	0.03896289124846395	0.0
mp-1227861_Ti_interpolated_difference	0.0	1.6923510806704203e-06	0.009258750479176	1.6923510806704203e-06	0.0	0.00925705812809533	0.009258750479176	0.00925705812809533	0.0
mp-1235154_Ti_interpolated_difference	0.0	1.8294818194642778e-06	0.017264017441466658	1.8294818194642778e-06	0.0	0.017262187959647197	0.017264017441466658	0.017262187959647197	0.0
mp-1235970_Ti_interpolated_difference	0.0	0.0789695480608104	0.024575701388794724	0.0789695480608104	0.0	0.05439384667201567	0.024575701388794724	0.05439384667201567	0.0
mp-1238830_Ti_interpolated_difference	0.0	0.005027257633709438	0.05464872193312506	0.005027257633709438	0.0	0.0596759795668345	0.05464872193312506	0.0596759795668345	0.0
mp-1238853_Ti_interpolated_difference	0.0	0.017592429702345223	0.03736781034844511	0.017592429702345223	0.0	0.01977538064609988	0.03736781034844511	0.01977538064609988	0.0
mp-1238875_Ti_interpolated_difference	0.0	0.027271548161270903	0.052074275795289185	0.027271548161270903	0.0	0.024802727634018282	0.052074275795289185	0.024802727634018282	0.0
mp-1238884_Ti_interpolated_difference	0.0	0.006975066754386033	0.05190721890437268	0.006975066754386033	0.0	0.058882285658758714	0.05190721890437268	0.058882285658758714	0.0
mp-1238887_Ti_interpolated_difference	0.0	0.02184331719337343	0.04057356292463895	0.02184331719337343	0.0	0.01873024573126552	0.04057356292463895	0.01873024573126552	0.0
mp-1238901_Ti_interpolated_difference	0.0	0.03769977658873515	0.011494276539196277	0.03769977658873515	0.0	0.02620550004953887	0.011494276539196277	0.02620550004953887	0.0
mp-1239186_Ti_interpolated_difference	0.0	0.0008963694184072031	0.06842655894820085	0.0008963694184072031	0.0	0.06753018952979364	0.06842655894820085	0.06753018952979364	0.0
mp-2215802_Ti_interpolated_difference	0.0	1.7795907684876863e-06	0.003805661915657881	1.7795907684876863e-06	0.0	0.0038074415064263682	0.003805661915657881	0.0038074415064263682	0.0
mp-2215811_Ti_interpolated_difference	0.0	0.001405489681514187	0.018350486112430613	0.001405489681514187	0.0	0.019755975793944797	0.018350486112430613	0.019755975793944797	0.0
mp-725932_Ti_interpolated_difference	0.0	1.3714728418236186e-05	0.047901723247659254	1.3714728418236186e-05	0.0	0.047915437976077495	0.047901723247659254	0.047915437976077495	0.0
mp-754105_Ti_interpolated_difference	0.0	0.005508035696342407	0.05679314191184415	0.005508035696342407	0.0	0.05128510621550174	0.05679314191184415	0.05128510621550174	0.0
mp-756280_Ti_interpolated_difference	0.0	0.011169448006099442	0.009186300388578776	0.011169448006099442	0.0	0.001983147617520665	0.009186300388578776	0.001983147617520665	0.0
mp-756669_Ti_interpolated_difference	0.0	0.009551036608784137	0.03500180594833755	0.009551036608784137	0.0	0.025450769339553415	0.03500180594833755	0.025450769339553415	0.0
mp-769457_Ti_interpolated_difference	0.0	0.010829945133634219	0.036310103386569544	0.010829945133634219	0.0	0.025480158252935328	0.036310103386569544	0.025480158252935328	0.0
mp-771567_Ti_interpolated_difference	0.0	7.289739861895881e-05	0.05429884700673295	7.289739861895881e-05	0.0	0.05422594960811399	0.05429884700673295	0.05422594960811399	0.0
mp-773110_Ti_interpolated_difference	0.0	5.92847194099103e-05	0.04744665101666831	5.92847194099103e-05	0.0	0.04750593573607822	0.04744665101666831	0.04750593573607822	0.0
mp-773510_Ti_interpolated_difference	0.0	1.8278019121359374e-06	0.03554579732391618	1.8278019121359374e-06	0.0	0.035543969522004046	0.03554579732391618	0.035543969522004046	0.0
mp-774450_Ti_interpolated_difference	0.0	0.0001151517719222349	0.04726230054010725	0.0001151517719222349	0.0	0.047377452312029486	0.04726230054010725	0.047377452312029486	0.0
mp-774760_Ti_interpolated_difference	0.0	1.584676316119208e-06	0.004273152806865577	1.584676316119208e-06	0.0	0.004274737483181696	0.004273152806865577	0.004274737483181696	0.0
mp-775994_Ti_interpolated_difference	0.0	8.099676298830465e-05	0.05425744952623913	8.099676298830465e-05	0.0	0.054176452763250824	0.05425744952623913	0.054176452763250824	0.0
mp-776002_Ti_interpolated_difference	0.0	3.6404837768324385e-05	0.053497520809263316	3.6404837768324385e-05	0.0	0.05346111597149499	0.053497520809263316	0.05346111597149499	0.0
mp-776286_Ti_interpolated_difference	0.0	5.628233758793899e-05	0.060131847560824	5.628233758793899e-05	0.0	0.060075565223236066	0.060131847560824	0.060075565223236066	0.0
mp-777498_Ti_interpolated_difference	0.0	0.00016383313311883128	0.04871964079195403	0.00016383313311883128	0.0	0.048555807658835194	0.04871964079195403	0.048555807658835194	0.0
mp-1031634_V_interpolated_difference	0.0	0.4165943903434131	0.19355245421620174	0.4165943903434131	0.0	0.22304193612721135	0.19355245421620174	0.22304193612721135	0.0
mp-1036803_V_interpolated_difference	0.0	0.021773803310617245	0.2390845319056941	0.021773803310617245	0.0	0.21731072859507683	0.2390845319056941	0.21731072859507683	0.0
mp-1216375_V_interpolated_difference	0.0	0.015334211094469212	0.4230351698390788	0.015334211094469212	0.0	0.4077009587446096	0.4230351698390788	0.4077009587446096	0.0
mp-1216383_V_interpolated_difference	0.0	0.006488688730658956	0.08954563521690163	0.006488688730658956	0.0	0.08305694648624268	0.08954563521690163	0.08305694648624268	0.0
mp-1216389_V_interpolated_difference	0.0	0.03109845790321407	0.045764503503594185	0.03109845790321407	0.0	0.07686296140680826	0.045764503503594185	0.07686296140680826	0.0
mp-1216398_V_interpolated_difference	0.0	0.0832519929892042	0.0926813988081321	0.0832519929892042	0.0	0.009429405818927903	0.0926813988081321	0.009429405818927903	0.0
mp-2226708_V_interpolated_difference	0.0	0.22884566201177053	0.24150962484639582	0.22884566201177053	0.0	0.012663962834625283	0.24150962484639582	0.012663962834625283	0.0
mp-752491_V_interpolated_difference	0.0	0.04045067158240754	0.039225689100449844	0.04045067158240754	0.0	0.07967636068285738	0.039225689100449844	0.07967636068285738	0.0
mp-753686_V_interpolated_difference	0.0	0.048261162097876606	0.23885883257956197	0.048261162097876606	0.0	0.19059767048168538	0.23885883257956197	0.19059767048168538	0.0
mp-755134_V_interpolated_difference	0.0	0.12029313297750122	0.02432355871318588	0.12029313297750122	0.0	0.09596957426431534	0.02432355871318588	0.09596957426431534	0.0
mp-756728_V_interpolated_difference	0.0	0.14301632623569518	0.09807426140968055	0.14301632623569518	0.0	0.04494206482601464	0.09807426140968055	0.04494206482601464	0.0
mp-759864_V_interpolated_difference	0.0	0.05567631403272942	0.3346006278457578	0.05567631403272942	0.0	0.27892431381302835	0.3346006278457578	0.27892431381302835	0.0
mp-760963_V_interpolated_difference	0.0	0.10209171442653853	0.5921548788492343	0.10209171442653853	0.0	0.4900631644226958	0.5921548788492343	0.4900631644226958	0.0
mp-766000_V_interpolated_difference	0.0	0.02712917053993747	0.07740632420199879	0.02712917053993747	0.0	0.10453549474193626	0.07740632420199879	0.10453549474193626	0.0
mp-766001_V_interpolated_difference	0.0	0.34572992421967597	0.13633753580908314	0.34572992421967597	0.0	0.20939238841059285	0.13633753580908314	0.20939238841059285	0.0
mp-766011_V_interpolated_difference	0.0	0.028095415376281536	0.14772911687868848	0.028095415376281536	0.0	0.11963370150240694	0.14772911687868848	0.11963370150240694	0.0
mp-771696_V_interpolated_difference	0.0	0.0032164191840346047	0.14861249010509262	0.0032164191840346047	0.0	0.1518289092891272	0.14861249010509262	0.1518289092891272	0.0
mp-864953_V_interpolated_difference	0.0	0.0003711669626490348	0.003855831184622474	0.0003711669626490348	0.0	0.0034846642219734394	0.003855831184622474	0.0034846642219734394	0.0
mp-18961_Sc_interpolated_difference	0.0	0.2459471187655705	0.5860618584701189	0.2459471187655705	0.0	0.3401147397045484	0.5860618584701189	0.3401147397045484	0.0
mp-1029458_Zn_interpolated_difference	0.0	0.3033224259923926	0.05829930239465071	0.3033224259923926	0.0	0.2450231235977419	0.05829930239465071	0.2450231235977419	0.0
mp-1037573_Zn_interpolated_difference	0.0	3.8626591098383394e-05	0.1589169207834517	3.8626591098383394e-05	0.0	0.15887829419235333	0.1589169207834517	0.15887829419235333	0.0
mp-1043308_Zn_interpolated_difference	0.0	0.17955361157456048	0.4888371881766167	0.17955361157456048	0.0	0.30928357660205624	0.4888371881766167	0.30928357660205624	0.0
mp-1044221_Zn_interpolated_difference	0.0	0.08769851343262923	0.0328674433746183	0.08769851343262923	0.0	0.12056595680724752	0.0328674433746183	0.12056595680724752	0.0
mp-1044311_Zn_interpolated_difference	0.0	0.05914867278615822	0.22458048036560513	0.05914867278615822	0.0	0.1654318075794469	0.22458048036560513	0.1654318075794469	0.0
mp-1046856_Zn_interpolated_difference	0.0	0.24594986452294684	0.45482587113266076	0.24594986452294684	0.0	0.7007757356556076	0.45482587113266076	0.7007757356556076	0.0
mp-1049220_Zn_interpolated_difference	0.0	0.6448204143382785	0.022845091566023712	0.6448204143382785	0.0	0.6219753227722548	0.022845091566023712	0.6219753227722548	0.0
mp-1049223_Zn_interpolated_difference	0.0	0.5139439383764279	0.03227726714036393	0.5139439383764279	0.0	0.48166667123606405	0.03227726714036393	0.48166667123606405	0.0
mp-1049246_Zn_interpolated_difference	0.0	0.168411109992381	0.08950296918401197	0.168411109992381	0.0	0.257914079176393	0.08950296918401197	0.257914079176393	0.0
mp-1207569_Zn_interpolated_difference	0.0	0.03137895515867366	0.14895465069540775	0.03137895515867366	0.0	0.11757569553673411	0.14895465069540775	0.11757569553673411	0.0
mp-1245698_Zn_interpolated_difference	0.0	0.06970525186820332	0.33301668279751745	0.06970525186820332	0.0	0.40272193466572076	0.33301668279751745	0.40272193466572076	0.0
mp-1277741_Zn_interpolated_difference	0.0	0.19866678129007856	0.2660973902571818	0.19866678129007856	0.0	0.06743060896710328	0.2660973902571818	0.06743060896710328	0.0
mp-1326240_Zn_interpolated_difference	0.0	0.11655969369293981	0.05610585825571816	0.11655969369293981	0.0	0.060453835437221645	0.05610585825571816	0.060453835437221645	0.0
mp-1328934_Zn_interpolated_difference	0.0	0.024699911653725648	0.05900349168897628	0.024699911653725648	0.0	0.03430358003525063	0.05900349168897628	0.03430358003525063	0.0
mp-1347006_Zn_interpolated_difference	0.0	0.2125048525826635	0.21821791286945727	0.2125048525826635	0.0	0.005713060286793769	0.21821791286945727	0.005713060286793769	0.0
mp-728124_Zn_interpolated_difference	0.0	0.049234027012879024	0.14929690527010664	0.049234027012879024	0.0	0.19853093228298566	0.14929690527010664	0.19853093228298566	0.0
mp-1035311_Cu_interpolated_difference	0.0	0.40172586885497064	0.6968747829629535	0.40172586885497064	0.0	0.29514891410798283	0.6968747829629535	0.29514891410798283	0.0
mp-1100441_Cu_interpolated_difference	0.0	0.09456223891169464	0.06850124565965117	0.09456223891169464	0.0	0.026060993252043484	0.06850124565965117	0.026060993252043484	0.0
mp-1226279_Cu_interpolated_difference	0.0	0.3518408320293135	0.214077744771628	0.3518408320293135	0.0	0.1377630872576855	0.214077744771628	0.1377630872576855	0.0
mp-1238830_Cu_interpolated_difference	0.0	0.14689717434389124	0.6209583173126695	0.14689717434389124	0.0	0.47406114296877827	0.6209583173126695	0.47406114296877827	0.0
mp-1007974_Cr_interpolated_difference	0.0	0.016522633166710002	3.8415487747246594e-07	0.016522633166710002	0.0	0.01652224901183253	3.8415487747246594e-07	0.01652224901183253	0.0
mp-1008280_Cr_interpolated_difference	0.0	0.009015015172077966	0.0007047443587879182	0.009015015172077966	0.0	0.009719759530865884	0.0007047443587879182	0.009719759530865884	0.0
mp-1009079_Cr_interpolated_difference	0.0	0.38207454401604224	2.218826640543391e-06	0.38207454401604224	0.0	0.38207232518940165	2.218826640543391e-06	0.38207232518940165	0.0
mp-1009485_Cr_interpolated_difference	0.0	0.12828004693765627	1.081989660881288e-06	0.12828004693765627	0.0	0.1282789649479954	1.081989660881288e-06	0.1282789649479954	0.0
mp-1009592_Cr_interpolated_difference	0.0	0.0006697457574300262	4.572817043746807e-05	0.0006697457574300262	0.0	0.0006240175869925581	4.572817043746807e-05	0.0006240175869925581	0.0
mp-1010071_Cr_interpolated_difference	0.0	0.009700286915469628	6.985056849629607e-07	0.009700286915469628	0.0	0.009699588409784665	6.985056849629607e-07	0.009699588409784665	0.0
mp-1014993_Cr_interpolated_difference	0.0	0.7041749999051871	1.7043781495036465e-05	0.7041749999051871	0.0	0.704157956123692	1.7043781495036465e-05	0.704157956123692	0.0
mp-1014995_Cr_interpolated_difference	0.0	0.19416781530481547	0.16127515648789467	0.19416781530481547	0.0	0.3554429717927101	0.16127515648789467	0.3554429717927101	0.0
mp-1016059_Cr_interpolated_difference	0.0	0.11198903790770684	0.5502108941077091	0.11198903790770684	0.0	0.6621999320154158	0.5502108941077091	0.6621999320154158	0.0
mp-1016677_Cr_interpolated_difference	0.0	0.028084845975927558	0.5448004553702892	0.028084845975927558	0.0	0.5167156093943617	0.5448004553702892	0.5167156093943617	0.0
mp-1018066_Cr_interpolated_difference	0.0	0.7229480902458044	0.6778106890826907	0.7229480902458044	0.0	0.045137401163113745	0.6778106890826907	0.045137401163113745	0.0
mp-1018082_Cr_interpolated_difference	0.0	0.16473677085025368	1.365465221107165e-05	0.16473677085025368	0.0	0.16475042550246477	1.365465221107165e-05	0.16475042550246477	0.0
mp-1021275_Cr_interpolated_difference	0.0	0.49496557971764776	0.10438466355862527	0.49496557971764776	0.0	0.5993502432762731	0.10438466355862527	0.5993502432762731	0.0
mp-1021379_Cr_interpolated_difference	0.0	0.4649877716117896	0.47727526199278186	0.4649877716117896	0.0	0.012287490380992225	0.47727526199278186	0.012287490380992225	0.0
mp-1023158_Cr_interpolated_difference	0.0	0.6264152140273124	0.5215342498084623	0.6264152140273124	0.0	0.10488096421885014	0.5215342498084623	0.10488096421885014	0.0
mp-1024044_Cr_interpolated_difference	0.0	0.5177942203871857	8.105634399000303e-06	0.5177942203871857	0.0	0.5177861147527867	8.105634399000303e-06	0.5177861147527867	0.0
mp-1025231_Cr_interpolated_difference	0.0	0.24993722298515206	0.35931893632998435	0.24993722298515206	0.0	0.6092561593151364	0.35931893632998435	0.6092561593151364	0.0
mp-1026546_Cr_interpolated_difference	0.0	0.39931771764030505	0.596137027589157	0.39931771764030505	0.0	0.19681930994885194	0.596137027589157	0.19681930994885194	0.0
mp-1026750_Cr_interpolated_difference	0.0	0.2837301292957009	0.5323070958315326	0.2837301292957009	0.0	0.24857696653583167	0.5323070958315326	0.24857696653583167	0.0
mp-1027877_Cr_interpolated_difference	0.0	0.5357532087955316	0.20488505562734236	0.5357532087955316	0.0	0.3308681531681892	0.20488505562734236	0.3308681531681892	0.0
mp-1029458_Cr_interpolated_difference	0.0	0.17217248666128315	0.4468050806171521	0.17217248666128315	0.0	0.2746325939558689	0.4468050806171521	0.2746325939558689	0.0
mp-1030818_Cr_interpolated_difference	0.0	0.5633702527977166	8.395260813976983e-06	0.5633702527977166	0.0	0.5633786480585306	8.395260813976983e-06	0.5633786480585306	0.0
mp-1030819_Cr_interpolated_difference	0.0	0.5019320491877122	6.915788981366757e-06	0.5019320491877122	0.0	0.5019251333987308	6.915788981366757e-06	0.5019251333987308	0.0
mp-1031027_Cr_interpolated_difference	0.0	0.1881872033509512	1.36691906070869e-05	0.1881872033509512	0.0	0.18820087254155832	1.36691906070869e-05	0.18820087254155832	0.0
mp-1031245_Cr_interpolated_difference	0.0	0.19154511893190057	7.614069802065906e-06	0.19154511893190057	0.0	0.1915375048620985	7.614069802065906e-06	0.1915375048620985	0.0
mp-1031634_Cr_interpolated_difference	0.0	0.06504411722059794	4.395656701381742e-06	0.06504411722059794	0.0	0.06503972156389655	4.395656701381742e-06	0.06503972156389655	0.0
mp-1031901_Cr_interpolated_difference	0.0	0.03408529433364345	5.354409427041545e-06	0.03408529433364345	0.0	0.03409064874307049	5.354409427041545e-06	0.03409064874307049	0.0
mp-1031928_Cr_interpolated_difference	0.0	0.040190725898775675	5.520397241893181e-06	0.040190725898775675	0.0	0.04019624629601757	5.520397241893181e-06	0.04019624629601757	0.0
mp-1031936_Cr_interpolated_difference	0.0	0.4646929367882274	4.247097256983749e-06	0.4646929367882274	0.0	0.4646886896909704	4.247097256983749e-06	0.4646886896909704	0.0
mp-1031979_Cr_interpolated_difference	0.0	0.1685434142379905	5.231744160501094e-06	0.1685434142379905	0.0	0.16853818249382999	5.231744160501094e-06	0.16853818249382999	0.0
mp-1032010_Cr_interpolated_difference	0.0	0.13665205055333238	7.045911515220285e-06	0.13665205055333238	0.0	0.13664500464181717	7.045911515220285e-06	0.13664500464181717	0.0
mp-1032032_Cr_interpolated_difference	0.0	0.5751342608881306	3.900585460881957e-06	0.5751342608881306	0.0	0.5751303603026697	3.900585460881957e-06	0.5751303603026697	0.0
mp-1032331_Cr_interpolated_difference	0.0	0.4203645167381162	3.95728835319071e-06	0.4203645167381162	0.0	0.420360559449763	3.95728835319071e-06	0.420360559449763	0.0
mp-1033034_Cr_interpolated_difference	0.0	0.6868549533548709	5.27610355524053e-06	0.6868549533548709	0.0	0.6868496772513156	5.27610355524053e-06	0.6868496772513156	0.0
mp-1033371_Cr_interpolated_difference	0.0	0.6456144618812681	6.5277204426672625e-06	0.6456144618812681	0.0	0.6456079341608255	6.5277204426672625e-06	0.6456079341608255	0.0
mp-1033378_Cr_interpolated_difference	0.0	0.4905218628689201	2.971427806181497e-06	0.4905218628689201	0.0	0.4905188914411139	2.971427806181497e-06	0.4905188914411139	0.0
mp-1033435_Cr_interpolated_difference	0.0	0.4020704115590339	3.925319917854851e-06	0.4020704115590339	0.0	0.4020743368789517	3.925319917854851e-06	0.4020743368789517	0.0
mp-1033461_Cr_interpolated_difference	0.0	0.0390386499741689	4.464967721822362e-06	0.0390386499741689	0.0	0.03904311494189072	4.464967721822362e-06	0.03904311494189072	0.0
mp-1033868_Cr_interpolated_difference	0.0	0.5601840141541586	0.035280538237770886	0.5601840141541586	0.0	0.5249034759163878	0.035280538237770886	0.5249034759163878	0.0
mp-1035006_Cr_interpolated_difference	0.0	0.6187416450775689	0.3029311132655326	0.6187416450775689	0.0	0.3158105318120362	0.3029311132655326	0.3158105318120362	0.0
mp-1035311_Cr_interpolated_difference	0.0	0.6203952863655007	0.26486342941084196	0.6203952863655007	0.0	0.3555318569546588	0.26486342941084196	0.3555318569546588	0.0
mp-1035830_Cr_interpolated_difference	0.0	0.16591766296399763	0.2981017254180934	0.16591766296399763	0.0	0.46401938838209095	0.2981017254180934	0.46401938838209095	0.0
