parent_dir	m00	m01	m02	m10	m11	m12	m20	m21	m22
mp-1005_Fe	0.0	0.1218129783830998	0.022336517572791297	0.1218129783830998	0.0	0.1441494959558911	0.022336517572791297	0.1441494959558911	0.0
mp-1007881_Fe	0.0	0.013190324627733804	0.04554961483060981	0.013190324627733804	0.0	0.032359290202876013	0.04554961483060981	0.032359290202876013	0.0
mp-1008872_Fe	0.0	9.054075207497978e-07	3.744536786503573e-06	9.054075207497978e-07	0.0	4.649944307253371e-06	3.744536786503573e-06	4.649944307253371e-06	0.0
mp-1008927_Fe	0.0	0.003832250816718442	0.09084559729559906	0.003832250816718442	0.0	0.0946778481123175	0.09084559729559906	0.0946778481123175	0.0
mp-1009019_Fe	0.0	5.271003771716763e-08	2.2295348960037025e-07	5.271003771716763e-08	0.0	2.756635273175379e-07	2.2295348960037025e-07	2.756635273175379e-07	0.0
mp-1009592_Fe	0.0	1.1400627886937454e-06	2.930787231234046e-06	1.1400627886937454e-06	0.0	1.7907244425403007e-06	2.930787231234046e-06	1.7907244425403007e-06	0.0
mp-1022130_Fe	0.0	0.1941891796880736	0.14275376338440793	0.1941891796880736	0.0	0.05143541630366568	0.14275376338440793	0.05143541630366568	0.0
mp-1022236_Fe	0.0	0.010856569738709692	0.29446307412065215	0.010856569738709692	0.0	0.30531964385936183	0.29446307412065215	0.30531964385936183	0.0
mp-1022242_Fe	0.0	0.05363888846124871	0.007451181219786109	0.05363888846124871	0.0	0.0461877072414626	0.007451181219786109	0.0461877072414626	0.0
mp-1022315_Fe	0.0	0.015213852572056015	0.060626268088604225	0.015213852572056015	0.0	0.07584012066066025	0.060626268088604225	0.07584012066066025	0.0
mp-1022325_Fe	0.0	0.5752965445488364	0.23943135279635333	0.5752965445488364	0.0	0.3358651917524831	0.23943135279635333	0.3358651917524831	0.0
mp-1022329_Fe	0.0	0.3042314938775501	0.07328725857337974	0.3042314938775501	0.0	0.23094423530417038	0.07328725857337974	0.23094423530417038	0.0
mp-1022464_Fe	0.0	0.053902552082112414	0.0006755808416943778	0.053902552082112414	0.0	0.05322697124041804	0.0006755808416943778	0.05322697124041804	0.0
