parent_dir	m00	m01	m02	m10	m11	m12	m20	m21	m22
mp-1024044_Cr	0.0	5.892972922248775e-07	1.216237945171416e-06	5.892972922248775e-07	0.0	1.8055352373962934e-06	1.216237945171416e-06	1.8055352373962934e-06	0.0
mp-1030818_Cr	0.0	0.46037819889171455	3.652243559555475e-07	0.46037819889171455	0.0	0.46037783366735857	3.652243559555475e-07	0.46037783366735857	0.0
mp-1030883_Cr	0.0	0.22169899641207005	6.464202836713895e-07	0.22169899641207005	0.0	0.2216983499917864	6.464202836713895e-07	0.2216983499917864	0.0
mp-1031027_Cr	0.0	0.3013466141953674	3.468322330251391e-08	0.3013466141953674	0.0	0.3013465795121441	3.468322330251391e-08	0.3013465795121441	0.0
mp-1031245_Cr	0.0	0.2624932180472379	9.60220808938826e-07	0.2624932180472379	0.0	0.26249225782642893	9.60220808938826e-07	0.26249225782642893	0.0
mp-1031428_Cr	0.0	0.3280264113001538	8.175526349518099e-07	0.3280264113001538	0.0	0.3280255937475189	8.175526349518099e-07	0.3280255937475189	0.0
mp-1031541_Cr	0.0	0.49639145659585493	9.398285584902742e-07	0.49639145659585493	0.0	0.49639051676729645	9.398285584902742e-07	0.49639051676729645	0.0
mp-1031588_Cr	0.0	0.2270835443182633	1.2687493788612975e-07	0.2270835443182633	0.0	0.2270836711932012	1.2687493788612975e-07	0.2270836711932012	0.0
mp-1031616_Cr	0.0	0.1165162422669003	4.943832222126321e-07	0.1165162422669003	0.0	0.11651673665012251	4.943832222126321e-07	0.11651673665012251	0.0
mp-1031901_Cr	0.0	0.38074737839584966	8.1007768331875e-07	0.38074737839584966	0.0	0.38074656831816633	8.1007768331875e-07	0.38074656831816633	0.0
mp-1031936_Cr	0.0	0.36304563683809843	2.7500029807317128e-08	0.36304563683809843	0.0	0.36304566433812824	2.7500029807317128e-08	0.36304566433812824	0.0
mp-1031979_Cr	0.0	0.12802402050068562	9.686244778342621e-07	0.12802402050068562	0.0	0.1280230518762078	9.686244778342621e-07	0.1280230518762078	0.0
mp-1032130_Cr	0.0	0.23477466053740362	4.660503084909858e-07	0.23477466053740362	0.0	0.23477419448709513	4.660503084909858e-07	0.23477419448709513	0.0
mp-1032331_Cr	0.0	0.09683473966326928	7.162992077376672e-07	0.09683473966326928	0.0	0.09683402336406154	7.162992077376672e-07	0.09683402336406154	0.0
mp-1032507_Cr	0.0	0.15497173404199815	7.105709596078366e-07	0.15497173404199815	0.0	0.15497244461295775	7.105709596078366e-07	0.15497244461295775	0.0
mp-1032686_Cr	0.0	0.15854514091481478	3.741006521002635e-08	0.15854514091481478	0.0	0.15854510350474957	3.741006521002635e-08	0.15854510350474957	0.0
mp-1033034_Cr	0.0	0.37033880216355275	2.2630127191259896e-06	0.37033880216355275	0.0	0.3703365391508336	2.2630127191259896e-06	0.3703365391508336	0.0
mp-1033299_Cr	0.0	0.07920919834544407	8.93122386022951e-07	0.07920919834544407	0.0	0.07920830522305805	8.93122386022951e-07	0.07920830522305805	0.0
mp-1033328_Cr	0.0	0.2635717204570098	8.270429687442098e-07	0.2635717204570098	0.0	0.263570893414041	8.270429687442098e-07	0.263570893414041	0.0
mp-1033343_Cr	0.0	0.4200612925017817	4.6464166873439474e-07	0.4200612925017817	0.0	0.42006175714345045	4.6464166873439474e-07	0.42006175714345045	0.0
mp-1033361_Cr	0.0	0.5549743168406838	2.2672932401337171e-07	0.5549743168406838	0.0	0.5549745435700078	2.2672932401337171e-07	0.5549745435700078	0.0
mp-1033371_Cr	0.0	0.20104001553559536	1.1207586330616334e-06	0.20104001553559536	0.0	0.20103889477696232	1.1207586330616334e-06	0.20103889477696232	0.0
mp-1033390_Cr	0.0	0.14922903533978882	2.749321034858199e-07	0.14922903533978882	0.0	0.14922931027189232	2.749321034858199e-07	0.14922931027189232	0.0
mp-1033429_Cr	0.0	0.9024105733131809	1.3719320395432094e-06	0.9024105733131809	0.0	0.9024119452452204	1.3719320395432094e-06	0.9024119452452204	0.0
mp-1033435_Cr	0.0	0.6158142602028408	1.579955607373141e-06	0.6158142602028408	0.0	0.6158126802472333	1.579955607373141e-06	0.6158126802472333	0.0
mp-1033614_Cr	0.0	0.19660525444217536	2.9337896739483362e-08	0.19660525444217536	0.0	0.19660528378007208	2.9337896739483362e-08	0.19660528378007208	0.0
mp-1033791_Cr	0.0	2.566985752380562e-08	0.06984696530097013	2.566985752380562e-08	0.0	0.06984699097082765	0.06984696530097013	0.06984699097082765	0.0
mp-1033839_Cr	0.0	8.170716836650403e-08	0.33296304273773064	8.170716836650403e-08	0.0	0.332963124444899	0.33296304273773064	0.332963124444899	0.0
mp-1033847_Cr	0.0	9.030338437725864e-08	0.18432617128404746	9.030338437725864e-08	0.0	0.18432608098066308	0.18432617128404746	0.18432608098066308	0.0
mp-1033868_Cr	0.0	1.1728801870212502e-08	0.01038298190572361	1.1728801870212502e-08	0.0	0.01038299363452548	0.01038298190572361	0.01038299363452548	0.0
mp-1033888_Cr	0.0	4.187261964543886e-08	0.06875392994399138	4.187261964543886e-08	0.0	0.06875388807137173	0.06875392994399138	0.06875388807137173	0.0
mp-1033949_Cr	0.0	1.899951323730967e-05	0.10740752814812936	1.899951323730967e-05	0.0	0.10742652766136668	0.10740752814812936	0.10742652766136668	0.0
mp-1034067_Cr	0.0	7.600887321582876e-08	0.2644917955379765	7.600887321582876e-08	0.0	0.2644917195291033	0.2644917955379765	0.2644917195291033	0.0
mp-1034199_Cr	0.0	2.51872493261484e-07	0.2447299376240687	2.51872493261484e-07	0.0	0.24473018949656195	0.2447299376240687	0.24473018949656195	0.0
mp-1034353_Cr	0.0	6.889634690725694e-08	0.147738780519879	6.889634690725694e-08	0.0	0.1477388494162259	0.147738780519879	0.1477388494162259	0.0
mp-1034435_Cr	0.0	3.418191543839688e-07	0.25075771737636476	3.418191543839688e-07	0.0	0.2507573755572104	0.25075771737636476	0.2507573755572104	0.0
mp-1034467_Cr	0.0	1.3639468370971851e-08	0.006451337219103785	1.3639468370971851e-08	0.0	0.0064513235796354144	0.006451337219103785	0.0064513235796354144	0.0
