parent_dir	m00	m01	m02	m10	m11	m12	m20	m21	m22
mp-1029458_Zn	0.0	0.04773358449703765	0.02167513396396093	0.04773358449703765	0.0	0.06940871846099858	0.02167513396396093	0.06940871846099858	0.0
mp-1035830_Zn	0.0	0.20267513850322702	0.12320400616141274	0.20267513850322702	0.0	0.0794711323418143	0.12320400616141274	0.0794711323418143	0.0
mp-1037502_Zn	0.0	2.1335073518247626e-07	0.00169561577868215	2.1335073518247626e-07	0.0	0.0016954024279469675	0.00169561577868215	0.0016954024279469675	0.0
mp-1037573_Zn	0.0	1.457701642811889e-07	0.27944531990683635	1.457701642811889e-07	0.0	0.2794451741366721	0.27944531990683635	0.2794451741366721	0.0
mp-1043308_Zn	0.0	0.16039925239217823	0.12126486163734464	0.16039925239217823	0.0	0.28166411402952285	0.12126486163734464	0.28166411402952285	0.0
mp-1044021_Zn	0.0	0.13560266504500496	0.013483108171039372	0.13560266504500496	0.0	0.12211955687396558	0.013483108171039372	0.12211955687396558	0.0
mp-1044221_Zn	0.0	0.02016516969168183	0.0723858317421823	0.02016516969168183	0.0	0.052220662050500466	0.0723858317421823	0.052220662050500466	0.0
mp-1044311_Zn	0.0	0.00018844794948380663	0.0009335012349559632	0.00018844794948380663	0.0	0.0007450532854721566	0.0009335012349559632	0.0007450532854721566	0.0
mp-1044931_Zn	0.0	0.221767469437794	0.004809126068487362	0.221767469437794	0.0	0.21695834336930664	0.004809126068487362	0.21695834336930664	0.0
mp-1046856_Zn	0.0	0.2405522236885269	0.0341902272015981	0.2405522236885269	0.0	0.2063619964869288	0.0341902272015981	0.2063619964869288	0.0
mp-1049220_Zn	0.0	0.0781668875091295	0.061714377126223824	0.0781668875091295	0.0	0.016452510382905683	0.061714377126223824	0.016452510382905683	0.0
mp-1049223_Zn	0.0	0.32738601505219866	0.101047828630532	0.32738601505219866	0.0	0.2263381864216667	0.101047828630532	0.2263381864216667	0.0
mp-1049246_Zn	0.0	0.372690282518734	0.042113012662886605	0.372690282518734	0.0	0.3305772698558474	0.042113012662886605	0.3305772698558474	0.0
mp-1080726_Zn	0.0	4.6936944019887953e-07	0.05048764999874057	4.6936944019887953e-07	0.0	0.050488119368180776	0.05048764999874057	0.050488119368180776	0.0
mp-1207569_Zn	0.0	0.010811419570706636	0.005197746811902908	0.010811419570706636	0.0	0.016009166382609546	0.005197746811902908	0.016009166382609546	0.0
mp-1245698_Zn	0.0	0.024325413347143596	0.008972868502566187	0.024325413347143596	0.0	0.01535254484457741	0.008972868502566187	0.01535254484457741	0.0
mp-1277741_Zn	0.0	0.013273792654199616	0.060107517428105994	0.013273792654199616	0.0	0.07338131008230561	0.060107517428105994	0.07338131008230561	0.0
mp-1326240_Zn	0.0	0.11533499637888785	0.08065287910062527	0.11533499637888785	0.0	0.03468211727826257	0.08065287910062527	0.03468211727826257	0.0
mp-1328934_Zn	0.0	0.18476225771762686	0.30411302706791843	0.18476225771762686	0.0	0.11935076935029156	0.30411302706791843	0.11935076935029156	0.0
mp-1347006_Zn	0.0	0.04859940436321254	0.0605887739234796	0.04859940436321254	0.0	0.10918817828669214	0.0605887739234796	0.10918817828669214	0.0
mp-728124_Zn	0.0	0.016919773676779847	0.1619881399314074	0.016919773676779847	0.0	0.17890791360818725	0.1619881399314074	0.17890791360818725	0.0
mp-1007974_Cr	0.0	1.6244945416962583e-08	8.84547452203175e-08	1.6244945416962583e-08	0.0	7.220979980335492e-08	8.84547452203175e-08	7.220979980335492e-08	0.0
mp-1008280_Cr	0.0	3.981900440138741e-05	3.823830431679911e-05	3.981900440138741e-05	0.0	7.805730871818653e-05	3.823830431679911e-05	7.805730871818653e-05	0.0
mp-1009079_Cr	0.0	1.610815344809702e-06	9.435558913846818e-07	1.610815344809702e-06	0.0	2.554371236194384e-06	9.435558913846818e-07	2.554371236194384e-06	0.0
mp-1009485_Cr	0.0	8.745514972927928e-08	1.2867742322234078e-07	8.745514972927928e-08	0.0	4.1222273493061486e-08	1.2867742322234078e-07	4.1222273493061486e-08	0.0
mp-1009592_Cr	0.0	1.8413926296755814e-07	5.119057750872426e-07	1.8413926296755814e-07	0.0	6.960450380548008e-07	5.119057750872426e-07	6.960450380548008e-07	0.0
mp-1010071_Cr	0.0	6.269631730715435e-09	7.857356966082813e-08	6.269631730715435e-09	0.0	8.484320139154356e-08	7.857356966082813e-08	8.484320139154356e-08	0.0
mp-1014993_Cr	0.0	3.6970356876061707e-07	2.997498074268865e-07	3.6970356876061707e-07	0.0	6.995376133373054e-08	2.997498074268865e-07	6.995376133373054e-08	0.0
mp-1014995_Cr	0.0	0.046195488434921265	0.033061838037686385	0.046195488434921265	0.0	0.013133650397234882	0.033061838037686385	0.013133650397234882	0.0
mp-1016059_Cr	0.0	0.024024380117484898	0.022478608102604696	0.024024380117484898	0.0	0.0015457720148802034	0.022478608102604696	0.0015457720148802034	0.0
mp-1016225_Cr	0.0	0.30506096909761377	0.012875085514477488	0.30506096909761377	0.0	0.3179360546120913	0.012875085514477488	0.3179360546120913	0.0
mp-1016300_Cr	0.0	0.10058775635382751	0.03223417609315656	0.10058775635382751	0.0	0.06835358026067094	0.03223417609315656	0.06835358026067094	0.0
mp-1016625_Cr	0.0	0.3466157033132646	0.367785951154992	0.3466157033132646	0.0	0.021170247841727448	0.367785951154992	0.021170247841727448	0.0
mp-1016653_Cr	0.0	0.4792967338806293	0.4982765980218181	0.4792967338806293	0.0	0.018979864141188785	0.4982765980218181	0.018979864141188785	0.0
mp-1016677_Cr	0.0	0.7829878720713558	0.4259139066197556	0.7829878720713558	0.0	0.35707396545160014	0.4259139066197556	0.35707396545160014	0.0
mp-1017080_Cr	0.0	0.04565280871374098	0.09742900278482614	0.04565280871374098	0.0	0.051776194071085156	0.09742900278482614	0.051776194071085156	0.0
