natx =      578
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -0.35304      1.35610     -1.69014   5      2.19550
      2.01396     -0.94124      0.15073   6      2.22816
      0.16102      1.70208      1.45404   6      2.24438
     -0.35304     -1.03919      2.04761   5      2.32320
     -1.43892     -1.85652     -0.19770   4      2.35717
      0.16102     -1.38517     -2.28371   6      2.67581
     -2.36168      1.10653      1.07785   3      2.82201
      2.52802      1.60413     -0.44284   5      3.02658
     -1.39993     -2.53765      1.66490   2      3.34236
     -1.39993     -2.43208     -2.07285   2      3.48877
     -1.39993      2.74899      1.66490   2      3.50552
      3.57491      0.10567     -0.06013   2      3.57698
     -2.36168     -0.78962     -2.65990   3      3.64364
     -1.43892      3.43012     -0.19770   4      3.72495
      0.00000      0.31691     -3.73775   1      3.75116
      0.00000      0.31691      3.73775   1      3.75116
      2.17498      2.64332      1.60477   1      3.78060
      2.17498     -2.64332      1.60477   1      3.78060
     -1.39993      2.85456     -2.07285   2      3.79540
      2.17498     -2.32641     -2.13298   1      3.83306
      0.16102     -3.58457      1.45404   6      3.87160
     -3.06899     -1.53679      1.95248   3      3.94875
     -3.06899      1.85370     -1.78527   3      4.00526
     -3.99176     -0.46989     -0.50972   4      4.05151
      3.61390      0.78680      1.80247   4      4.11439
      3.61390     -0.46989     -1.93528   4      4.12630
      2.17498      2.96023     -2.13298   1      4.24772
     -4.03075      0.10567      1.36543   2      4.25705
     -0.35304     -3.93054     -1.69014   5      4.29306
      2.01396      1.25816     -3.58702   6      4.30183
      2.52802     -1.28722      3.29491   5      4.34790
     -1.43892      2.17344      3.54005   4      4.39617
      2.52802     -3.68251     -0.44284   5      4.48864
      0.16102      3.90148     -2.28371   6      4.52358
      2.01396      1.25816      3.88848   6      4.55623
     -4.03075      0.21124     -2.37232   2      4.68182
     -1.43892      2.17344     -3.93545   4      4.72039
     -0.35304      4.24745      2.04761   5      4.72844
      2.01396      4.34540      0.15073   6      4.79179
      4.53666     -1.53679      0.52692   3      4.81879
     -2.36168     -4.18011      1.07785   3      4.92063
