 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.15448999999999999       eV
 efermi =   -9.4873427800000005       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1451132562E+001   0.1592086007E-001   0.2620797001E-003   0.9983608247E+000   0.1594700000E-001   0.2625100000E-003
  -0.1447457631E+001   0.1609149141E-001   0.2683379490E-003   0.9983553426E+000   0.1611800000E-001   0.2687800000E-003
  -0.1443782700E+001   0.1626511533E-001   0.2748357230E-003   0.9983498237E+000   0.1629200000E-001   0.2752900000E-003
  -0.1440107770E+001   0.1644372843E-001   0.2815630338E-003   0.9983442677E+000   0.1647100000E-001   0.2820300000E-003
  -0.1436432839E+001   0.1662633228E-001   0.2885498270E-003   0.9983386741E+000   0.1665400000E-001   0.2890300000E-003
  -0.1432757908E+001   0.1681392510E-001   0.2958060805E-003   0.9983330426E+000   0.1684200000E-001   0.2963000000E-003
  -0.1429082977E+001   0.1700550847E-001   0.3033417722E-003   0.9983273727E+000   0.1703400000E-001   0.3038500000E-003
  -0.1425408046E+001   0.1720208060E-001   0.3111668795E-003   0.9983216642E+000   0.1723100000E-001   0.3116900000E-003
  -0.1421733115E+001   0.1740463969E-001   0.3193013628E-003   0.9983159166E+000   0.1743400000E-001   0.3198400000E-003
  -0.1418058184E+001   0.1761218730E-001   0.3277651817E-003   0.9983101295E+000   0.1764200000E-001   0.3283200000E-003
  -0.1414383253E+001   0.1782472332E-001   0.3365683125E-003   0.9983043024E+000   0.1785500000E-001   0.3371400000E-003
  -0.1410708322E+001   0.1804424421E-001   0.3457406970E-003   0.9982984351E+000   0.1807500000E-001   0.3463300000E-003
  -0.1407033391E+001   0.1826875324E-001   0.3552923104E-003   0.9982925270E+000   0.1830000000E-001   0.3559000000E-003
  -0.1403358461E+001   0.1849924857E-001   0.3652530931E-003   0.9982865777E+000   0.1853100000E-001   0.3658800000E-003
  -0.1399683530E+001   0.1873772662E-001   0.3756330192E-003   0.9982805869E+000   0.1877000000E-001   0.3762800000E-003
  -0.1396008599E+001   0.1898219064E-001   0.3864819936E-003   0.9982745539E+000   0.1901500000E-001   0.3871500000E-003
  -0.1392333668E+001   0.1923363878E-001   0.3978000060E-003   0.9982684785E+000   0.1926700000E-001   0.3984900000E-003
  -0.1388658737E+001   0.1949207085E-001   0.4096269769E-003   0.9982623602E+000   0.1952600000E-001   0.4103400000E-003
  -0.1384983806E+001   0.1975948319E-001   0.4220028254E-003   0.9982561985E+000   0.1979400000E-001   0.4227400000E-003
  -0.1381308875E+001   0.2003387911E-001   0.4349475044E-003   0.9982499929E+000   0.2006900000E-001   0.4357100000E-003
  -0.1377633944E+001   0.2031725490E-001   0.4485009313E-003   0.9982437430E+000   0.2035300000E-001   0.4492900000E-003
  -0.1373959013E+001   0.2060961036E-001   0.4627130044E-003   0.9982374483E+000   0.2064600000E-001   0.4635300000E-003
  -0.1370284082E+001   0.2091194349E-001   0.4776136561E-003   0.9982311083E+000   0.2094900000E-001   0.4784600000E-003
  -0.1366609152E+001   0.2122325583E-001   0.4932427999E-003   0.9982247226E+000   0.2126100000E-001   0.4941200000E-003
  -0.1362934221E+001   0.2154554358E-001   0.5096702948E-003   0.9982182906E+000   0.2158400000E-001   0.5105800000E-003
  -0.1359259290E+001   0.2187780828E-001   0.5269260691E-003   0.9982118117E+000   0.2191700000E-001   0.5278700000E-003
  -0.1355584359E+001   0.2222204607E-001   0.5450899603E-003   0.9982052857E+000   0.2226200000E-001   0.5460700000E-003
  -0.1351909428E+001   0.2257825666E-001   0.5642118578E-003   0.9981987117E+000   0.2261900000E-001   0.5652300000E-003
