 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.78795999999999999       eV
 efermi =   -11.012025400000001       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1507163594E+001  -0.4894741982E-003   0.1712862201E-004   0.9916414065E+000  -0.4936000000E-003   0.1727300000E-004
  -0.1503488663E+001  -0.4872887725E-003   0.1704980190E-004   0.9916134642E+000  -0.4914100000E-003   0.1719400000E-004
  -0.1499813732E+001  -0.4851132932E-003   0.1697197459E-004   0.9915853346E+000  -0.4892300000E-003   0.1711600000E-004
  -0.1496138802E+001  -0.4829477600E-003   0.1689414843E-004   0.9915570157E+000  -0.4870600000E-003   0.1703800000E-004
  -0.1492463871E+001  -0.4807921723E-003   0.1681830651E-004   0.9915285055E+000  -0.4849000000E-003   0.1696200000E-004
  -0.1488788940E+001  -0.4786366145E-003   0.1674246566E-004   0.9914998022E+000  -0.4827400000E-003   0.1688600000E-004
  -0.1485114009E+001  -0.4765009164E-003   0.1666761736E-004   0.9914709038E+000  -0.4806000000E-003   0.1681100000E-004
  -0.1481439078E+001  -0.4743751620E-003   0.1659376154E-004   0.9914418082E+000  -0.4784700000E-003   0.1673700000E-004
  -0.1477764147E+001  -0.4722593508E-003   0.1652089813E-004   0.9914125135E+000  -0.4763500000E-003   0.1666400000E-004
  -0.1474089216E+001  -0.4701435685E-003   0.1644803565E-004   0.9913830177E+000  -0.4742300000E-003   0.1659100000E-004
  -0.1470414285E+001  -0.4680476423E-003   0.1637715682E-004   0.9913533185E+000  -0.4721300000E-003   0.1652000000E-004
  -0.1466739354E+001  -0.4659517443E-003   0.1630627884E-004   0.9913234140E+000  -0.4700300000E-003   0.1644900000E-004
  -0.1463064423E+001  -0.4638757007E-003   0.1623639299E-004   0.9912933020E+000  -0.4679500000E-003   0.1637900000E-004
  -0.1459389493E+001  -0.4617996846E-003   0.1616650795E-004   0.9912629803E+000  -0.4658700000E-003   0.1630900000E-004
  -0.1455714562E+001  -0.4597336088E-003   0.1609860617E-004   0.9912324467E+000  -0.4638000000E-003   0.1624100000E-004
  -0.1452039631E+001  -0.4576774725E-003   0.1603070508E-004   0.9912016990E+000  -0.4617400000E-003   0.1617300000E-004
  -0.1448364700E+001  -0.4556312751E-003   0.1596280469E-004   0.9911707349E+000  -0.4596900000E-003   0.1610500000E-004
  -0.1444689769E+001  -0.4535851046E-003   0.1589688728E-004   0.9911395522E+000  -0.4576400000E-003   0.1603900000E-004
  -0.1441014838E+001  -0.4515587835E-003   0.1583097046E-004   0.9911081484E+000  -0.4556100000E-003   0.1597300000E-004
  -0.1437339907E+001  -0.4495324886E-003   0.1576604530E-004   0.9910765214E+000  -0.4535800000E-003   0.1590800000E-004
  -0.1433664976E+001  -0.4475161306E-003   0.1570211173E-004   0.9910446686E+000  -0.4515600000E-003   0.1584400000E-004
  -0.1429990045E+001  -0.4455097088E-003   0.1563916965E-004   0.9910125877E+000  -0.4495500000E-003   0.1578100000E-004
  -0.1426315114E+001  -0.4435132226E-003   0.1557622798E-004   0.9909802761E+000  -0.4475500000E-003   0.1571800000E-004
  -0.1422640184E+001  -0.4415167618E-003   0.1551427768E-004   0.9909477315E+000  -0.4455500000E-003   0.1565600000E-004
  -0.1418965253E+001  -0.4395401449E-003   0.1545232775E-004   0.9909149512E+000  -0.4435700000E-003   0.1559400000E-004
  -0.1415290322E+001  -0.4375635526E-003   0.1539136906E-004   0.9908819327E+000  -0.4415900000E-003   0.1553300000E-004
  -0.1411615391E+001  -0.4355968938E-003   0.1533140152E-004   0.9908486733E+000  -0.4396200000E-003   0.1547300000E-004
  -0.1407940460E+001  -0.4336302594E-003   0.1527242504E-004   0.9908151706E+000  -0.4376500000E-003   0.1541400000E-004
  -0.1404265529E+001  -0.4316834654E-003   0.1521344873E-004   0.9907814217E+000  -0.4357000000E-003   0.1535500000E-004
  -0.1400590598E+001  -0.4297366951E-003   0.1515546334E-004   0.9907474239E+000  -0.4337500000E-003   0.1529700000E-004
  -0.1396915667E+001  -0.4277998559E-003   0.1509846878E-004   0.9907131745E+000  -0.4318100000E-003   0.1524000000E-004
  -0.1393240736E+001  -0.4258630402E-003   0.1504147426E-004   0.9906786707E+000  -0.4298700000E-003   0.1518300000E-004
  -0.1389565805E+001  -0.4239460611E-003   0.1498547042E-004   0.9906439096E+000  -0.4279500000E-003   0.1512700000E-004
  -0.1385890875E+001  -0.4220291047E-003   0.1492946656E-004   0.9906088883E+000  -0.4260300000E-003   0.1507100000E-004
  -0.1382215944E+001  -0.4201220769E-003   0.1487445324E-004   0.9905736040E+000  -0.4241200000E-003   0.1501600000E-004
