 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.20763000000000001       eV
 efermi =   -12.157011199999999       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1549241031E+001  -0.1025735329E-002   0.1308311443E-004   0.9977970125E+000  -0.1028000000E-002   0.1311200000E-004
  -0.1545566100E+001  -0.1019341901E-002   0.1307204214E-004   0.9977896448E+000  -0.1021600000E-002   0.1310100000E-004
  -0.1541891169E+001  -0.1012948518E-002   0.1306196714E-004   0.9977822278E+000  -0.1015200000E-002   0.1309100000E-004
  -0.1538216239E+001  -0.1006654956E-002   0.1305189165E-004   0.9977747608E+000  -0.1008900000E-002   0.1308100000E-004
  -0.1534541308E+001  -0.1000261661E-002   0.1304281340E-004   0.9977672433E+000  -0.1002500000E-002   0.1307200000E-004
  -0.1530866377E+001  -0.9939482329E-003   0.1303273687E-004   0.9977596749E+000  -0.9961800000E-003   0.1306200000E-004
  -0.1527191446E+001  -0.9876148941E-003   0.1302365757E-004   0.9977520550E+000  -0.9898400000E-003   0.1305300000E-004
  -0.1523516515E+001  -0.9812816008E-003   0.1301557548E-004   0.9977443831E+000  -0.9835000000E-003   0.1304500000E-004
  -0.1519841584E+001  -0.9749483534E-003   0.1300649508E-004   0.9977366586E+000  -0.9771600000E-003   0.1303600000E-004
  -0.1516166653E+001  -0.9686251296E-003   0.1299841186E-004   0.9977288811E+000  -0.9708300000E-003   0.1302800000E-004
  -0.1512491722E+001  -0.9623019526E-003   0.1299132579E-004   0.9977210499E+000  -0.9645000000E-003   0.1302100000E-004
  -0.1508816791E+001  -0.9559888000E-003   0.1298423912E-004   0.9977131645E+000  -0.9581800000E-003   0.1301400000E-004
  -0.1505141860E+001  -0.9496756949E-003   0.1297715185E-004   0.9977052244E+000  -0.9518600000E-003   0.1300700000E-004
  -0.1501466930E+001  -0.9433726148E-003   0.1297006398E-004   0.9976972290E+000  -0.9455500000E-003   0.1300000000E-004
  -0.1497791999E+001  -0.9370695832E-003   0.1296397317E-004   0.9976891776E+000  -0.9392400000E-003   0.1299400000E-004
  -0.1494117068E+001  -0.9307666004E-003   0.1295788173E-004   0.9976810697E+000  -0.9329300000E-003   0.1298800000E-004
  -0.1490442137E+001  -0.9244636670E-003   0.1295278732E-004   0.9976729048E+000  -0.9266200000E-003   0.1298300000E-004
