  atom Z =           14
       -2.56845E-02       -1.49392E-02 total energy part of fprime - 5/3*E_tot/mc**2
           3
  2.00000     -69.004   1
  0.00025      -4.293   3
  0.00049      -4.250   4
  0.0   14.0000
  0.5   13.6320
  1.0   12.7061
  1.5   11.5850
  2.0   10.5451
  2.5    9.6932
  3.0    9.0228
  3.5    8.4850
  4.0    8.0289
  4.5    7.6162
  5.0    7.2232
  5.5    6.8376
  6.0    6.4551
  6.5    6.0761
  7.0    5.7034
  7.5    5.3406
  8.0    4.9913
  8.5    4.6585
  9.0    4.3444
  9.5    4.0506
 10.0    3.7779
 10.5    3.5265
 11.0    3.2961
 11.5    3.0862
 12.0    2.8956
 12.5    2.7233
 13.0    2.5679
 13.5    2.4284
 14.0    2.3032
 14.5    2.1909
 15.0    2.0906
 15.5    2.0009
 16.0    1.9205
 16.5    1.8487
 17.0    1.7846
 17.5    1.7266
 18.0    1.6745
 18.5    1.6281
 19.0    1.5859
 19.5    1.5468
 20.0    1.5116
 20.5    1.4802
 21.0    1.4507
 21.5    1.4222
 22.0    1.3961
 22.5    1.3731
 23.0    1.3513
 23.5    1.3290
 24.0    1.3070
 24.5    1.2874
 25.0    1.2701
 25.5    1.2526
 26.0    1.2335
 26.5    1.2140
 27.0    1.1966
 27.5    1.1818
 28.0    1.1671
 28.5    1.1501
 29.0    1.1315
 29.5    1.1135
 30.0    1.0982
 30.5    1.0853
 31.0    1.0717
 31.5    1.0552
 32.0    1.0369
 32.5    1.0189
 33.0    1.0033
 33.5    0.9910
 34.0    0.9793
 34.5    0.9650
 35.0    0.9480
 35.5    0.9299
 36.0    0.9124
 36.5    0.8976
 37.0    0.8864
 37.5    0.8762
 38.0    0.8634
 38.5    0.8476
 39.0    0.8305
 39.5    0.8133
 40.0    0.7973
