# Once                                                             FEFF 10.0.0
# POT  SCF  30  3.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=14 Rmt= 1.343 Rnm= 1.406 K  shell
# Pot 1 Z=41 Rmt= 1.486 Rnm= 1.530
# Pot 2 Z=27 Rmt= 1.316 Rnm= 1.384
# Pot 3 Z=14 Rmt= 1.343 Rnm= 1.406
# Gam_ch=4.153E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-1.216E+01eV kf=2.166E+00 Vint=-2.320E+01eV Rs_int= 1.675
#  -----------------------------------------------------------------------
#   0.93754E+00  0.13858E+01  0.76118E+00 -0.4467618E+00  0.6778516E+02 method to calculate xsect
#   4.1526000E-01    351    301
#       em              xsnorm            xsec  
 -0.421570112E+02  0.20763E+00  0.52430E-03 -0.10280E-02  0.13112E-04
 -0.420570112E+02  0.20763E+00  0.52466E-03 -0.10216E-02  0.13101E-04
 -0.419570112E+02  0.20763E+00  0.52501E-03 -0.10152E-02  0.13091E-04
 -0.418570112E+02  0.20763E+00  0.52537E-03 -0.10089E-02  0.13081E-04
 -0.417570112E+02  0.20763E+00  0.52571E-03 -0.10025E-02  0.13072E-04
 -0.416570112E+02  0.20763E+00  0.52606E-03 -0.99618E-03  0.13062E-04
 -0.415570112E+02  0.20763E+00  0.52640E-03 -0.98984E-03  0.13053E-04
 -0.414570112E+02  0.20763E+00  0.52674E-03 -0.98350E-03  0.13045E-04
 -0.413570112E+02  0.20763E+00  0.52707E-03 -0.97716E-03  0.13036E-04
 -0.412570112E+02  0.20763E+00  0.52740E-03 -0.97083E-03  0.13028E-04
 -0.411570112E+02  0.20763E+00  0.52772E-03 -0.96450E-03  0.13021E-04
 -0.410570112E+02  0.20763E+00  0.52805E-03 -0.95818E-03  0.13014E-04
 -0.409570112E+02  0.20763E+00  0.52836E-03 -0.95186E-03  0.13007E-04
 -0.408570112E+02  0.20763E+00  0.52867E-03 -0.94555E-03  0.13000E-04
 -0.407570112E+02  0.20763E+00  0.52898E-03 -0.93924E-03  0.12994E-04
 -0.406570112E+02  0.20763E+00  0.52928E-03 -0.93293E-03  0.12988E-04
 -0.405570112E+02  0.20763E+00  0.52957E-03 -0.92662E-03  0.12983E-04
 -0.404570112E+02  0.20763E+00  0.52986E-03 -0.92032E-03  0.12978E-04
 -0.403570112E+02  0.20763E+00  0.53014E-03 -0.91402E-03  0.12973E-04
 -0.402570112E+02  0.20763E+00  0.53042E-03 -0.90772E-03  0.12969E-04
 -0.401570112E+02  0.20763E+00  0.53069E-03 -0.90143E-03  0.12965E-04
 -0.400570112E+02  0.20763E+00  0.53095E-03 -0.89513E-03  0.12962E-04
 -0.399570112E+02  0.20763E+00  0.53121E-03 -0.88884E-03  0.12958E-04
 -0.398570112E+02  0.20763E+00  0.53146E-03 -0.88255E-03  0.12956E-04
 -0.397570112E+02  0.20763E+00  0.53170E-03 -0.87626E-03  0.12953E-04
 -0.396570112E+02  0.20763E+00  0.53194E-03 -0.86998E-03  0.12951E-04
 -0.395570112E+02  0.20763E+00  0.53216E-03 -0.86369E-03  0.12949E-04
 -0.394570112E+02  0.20763E+00  0.53238E-03 -0.85741E-03  0.12948E-04
 -0.393570112E+02  0.20763E+00  0.53259E-03 -0.85113E-03  0.12947E-04
 -0.392570112E+02  0.20763E+00  0.53279E-03 -0.84484E-03  0.12947E-04
 -0.391570112E+02  0.20763E+00  0.53299E-03 -0.83856E-03  0.12947E-04
 -0.390570112E+02  0.20763E+00  0.53317E-03 -0.83228E-03  0.12947E-04
 -0.389570112E+02  0.20763E+00  0.53335E-03 -0.82600E-03  0.12948E-04
 -0.388570112E+02  0.20763E+00  0.53351E-03 -0.81972E-03  0.12949E-04
 -0.387570112E+02  0.20763E+00  0.53366E-03 -0.81344E-03  0.12951E-04
 -0.386570112E+02  0.20763E+00  0.53381E-03 -0.80715E-03  0.12953E-04
 -0.385570112E+02  0.20763E+00  0.53394E-03 -0.80087E-03  0.12955E-04
 -0.384570112E+02  0.20763E+00  0.53406E-03 -0.79459E-03  0.12958E-04
 -0.383570112E+02  0.20763E+00  0.53417E-03 -0.78830E-03  0.12961E-04
 -0.382570112E+02  0.20763E+00  0.53427E-03 -0.78201E-03  0.12965E-04
 -0.381570112E+02  0.20763E+00  0.53436E-03 -0.77573E-03  0.12969E-04
 -0.380570112E+02  0.20763E+00  0.53443E-03 -0.76944E-03  0.12974E-04
 -0.379570112E+02  0.20763E+00  0.53449E-03 -0.76314E-03  0.12979E-04
 -0.378570112E+02  0.20763E+00  0.53454E-03 -0.75685E-03  0.12984E-04
 -0.377570112E+02  0.20763E+00  0.53457E-03 -0.75055E-03  0.12990E-04
 -0.376570112E+02  0.20763E+00  0.53459E-03 -0.74425E-03  0.12997E-04
 -0.375570112E+02  0.20763E+00  0.53460E-03 -0.73795E-03  0.13004E-04
 -0.374570112E+02  0.20763E+00  0.53459E-03 -0.73165E-03  0.13011E-04
 -0.373570112E+02  0.20763E+00  0.53457E-03 -0.72534E-03  0.13019E-04
 -0.372570112E+02  0.20763E+00  0.53453E-03 -0.71903E-03  0.13027E-04
 -0.371570112E+02  0.20763E+00  0.53447E-03 -0.71271E-03  0.13036E-04
 -0.370570112E+02  0.20763E+00  0.53440E-03 -0.70639E-03  0.13046E-04
 -0.369570112E+02  0.20763E+00  0.53431E-03 -0.70007E-03  0.13055E-04
 -0.368570112E+02  0.20763E+00  0.53420E-03 -0.69374E-03  0.13066E-04
 -0.367570112E+02  0.20763E+00  0.53408E-03 -0.68740E-03  0.13077E-04
 -0.366570112E+02  0.20763E+00  0.53393E-03 -0.68107E-03  0.13088E-04
 -0.365570112E+02  0.20763E+00  0.53377E-03 -0.67472E-03  0.13100E-04
 -0.364570112E+02  0.20763E+00  0.53359E-03 -0.66837E-03  0.13112E-04
 -0.363570112E+02  0.20763E+00  0.53339E-03 -0.66202E-03  0.13125E-04
 -0.362570112E+02  0.20763E+00  0.53316E-03 -0.65566E-03  0.13139E-04
 -0.361570112E+02  0.20763E+00  0.53292E-03 -0.64929E-03  0.13153E-04
 -0.360570112E+02  0.20763E+00  0.53265E-03 -0.64292E-03  0.13168E-04
 -0.359570112E+02  0.20763E+00  0.53237E-03 -0.63654E-03  0.13183E-04
 -0.358570112E+02  0.20763E+00  0.53206E-03 -0.63015E-03  0.13199E-04
 -0.357570112E+02  0.20763E+00  0.53172E-03 -0.62375E-03  0.13215E-04
 -0.356570112E+02  0.20763E+00  0.53136E-03 -0.61735E-03  0.13232E-04
 -0.355570112E+02  0.20763E+00  0.53098E-03 -0.61094E-03  0.13250E-04
 -0.354570112E+02  0.20763E+00  0.53057E-03 -0.60452E-03  0.13268E-04
 -0.353570112E+02  0.20763E+00  0.53014E-03 -0.59809E-03  0.13287E-04
 -0.352570112E+02  0.20763E+00  0.52968E-03 -0.59166E-03  0.13306E-04
 -0.351570112E+02  0.20763E+00  0.52919E-03 -0.58521E-03  0.13326E-04
 -0.350570112E+02  0.20763E+00  0.52867E-03 -0.57876E-03  0.13347E-04
 -0.349570112E+02  0.20763E+00  0.52813E-03 -0.57229E-03  0.13368E-04
 -0.348570112E+02  0.20763E+00  0.52755E-03 -0.56582E-03  0.13391E-04
 -0.347570112E+02  0.20763E+00  0.52694E-03 -0.55933E-03  0.13413E-04
 -0.346570112E+02  0.20763E+00  0.52631E-03 -0.55284E-03  0.13437E-04
 -0.345570112E+02  0.20763E+00  0.52564E-03 -0.54633E-03  0.13461E-04
 -0.344570112E+02  0.20763E+00  0.52494E-03 -0.53981E-03  0.13486E-04
 -0.343570112E+02  0.20763E+00  0.52420E-03 -0.53328E-03  0.13512E-04
 -0.342570112E+02  0.20763E+00  0.52343E-03 -0.52674E-03  0.13538E-04
 -0.341570112E+02  0.20763E+00  0.52262E-03 -0.52018E-03  0.13565E-04
 -0.340570112E+02  0.20763E+00  0.52178E-03 -0.51361E-03  0.13593E-04
 -0.339570112E+02  0.20763E+00  0.52090E-03 -0.50703E-03  0.13622E-04
 -0.338570112E+02  0.20763E+00  0.51999E-03 -0.50044E-03  0.13651E-04
 -0.337570112E+02  0.20763E+00  0.51903E-03 -0.49383E-03  0.13682E-04
 -0.336570112E+02  0.20763E+00  0.51803E-03 -0.48720E-03  0.13713E-04
 -0.335570112E+02  0.20763E+00  0.51700E-03 -0.48056E-03  0.13745E-04
 -0.334570112E+02  0.20763E+00  0.51592E-03 -0.47391E-03  0.13778E-04
