natx =      558
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -0.51794     -1.82122      1.26353   2      2.27631
     -0.51794      1.82122      1.26353   2      2.27631
     -2.26466      0.00000      0.37653   2      2.29575
      0.84744      0.00000     -2.24712   2      2.40160
      1.59793      0.00000      2.08475   1      2.62670
      1.84368     -1.82122     -0.44469   1      2.62940
      1.84368      1.82122     -0.44469   1      2.62940
     -1.26842     -1.82122     -1.42589   1      2.63797
     -1.26842      1.82122     -1.42589   1      2.63797
     -1.51418      0.00000      3.06596   1      3.41948
      3.11211      0.00000     -1.87058   3      3.63102
     -3.11211      0.00000     -1.87058   3      3.63102
      0.00000     -3.64243      0.00000   3      3.64243
     -0.00000      3.64243      0.00000   3      3.64243
     -2.78260     -1.82122      1.64007   3      3.70803
     -2.78260      1.82122      1.64007   3      3.70803
      0.32950     -1.82122      3.51065   3      3.96863
      0.32950     -1.82122     -3.51065   3      3.96863
      0.32950      1.82122     -3.51065   3      3.96863
      0.32950      1.82122      3.51065   3      3.96863
      3.95955      0.00000      0.37653   2      3.97741
      3.44161     -1.82122      1.64007   3      4.22508
      3.44161      1.82122      1.64007   3      4.22508
     -1.51418      0.00000     -3.95534   1      4.23526
     -2.26466     -3.64243      0.37653   2      4.30555
     -2.26466      3.64243      0.37653   2      4.30555
      0.84744     -3.64243     -2.24712   2      4.36291
      0.84744      3.64243     -2.24712   2      4.36291
      2.59416      1.82122     -3.13412   2      4.45749
      2.59416     -1.82122     -3.13412   2      4.45749
      1.59793     -3.64243      2.08475   1      4.49075
      1.59793      3.64243      2.08475   1      4.49075
     -4.38053     -1.82122     -0.44469   1      4.76483
     -4.38053      1.82122     -0.44469   1      4.76483
      0.84744      0.00000      4.77418   2      4.84881
     -1.51418     -3.64243      3.06596   1      4.99601
     -1.51418      3.64243      3.06596   1      4.99601
      2.59416     -1.82122      3.88718   2      5.01565
      2.59416      1.82122      3.88718   2      5.01565
     -4.62628      0.00000      2.08475   1      5.07432
     -3.63005     -1.82122     -3.13412   2      5.12998
     -3.63005      1.82122     -3.13412   2      5.12998
     -3.11211     -3.64243     -1.87058   3      5.14311
      3.11211     -3.64243     -1.87058   3      5.14311
      3.11211      3.64243     -1.87058   3      5.14311
     -3.11211      3.64243     -1.87058   3      5.14311
      1.59793      0.00000     -4.93654   1      5.18872
      3.95955     -3.64243      0.37653   2      5.39325
      3.95955      3.64243      0.37653   2      5.39325
      4.95579     -1.82122     -1.42589   1      5.46899
      4.95579      1.82122     -1.42589   1      5.46899
     -1.51418     -3.64243     -3.95534   1      5.58612
     -1.51418      3.64243     -3.95534   1      5.58612
      4.71003      0.00000      3.06596   1      5.62001
     -3.63005     -1.82122      3.88718   2      5.62177
     -3.63005      1.82122      3.88718   2      5.62177
     -0.51794     -5.46365      1.26353   2      5.63171
     -0.51794      5.46365      1.26353   2      5.63171
      1.84368     -5.46365     -0.44469   1      5.78345
      1.84368      5.46365     -0.44469   1      5.78345
     -1.26842     -5.46365     -1.42589   1      5.78736
     -1.26842      5.46365     -1.42589   1      5.78736
     -5.37677      0.00000     -2.24712   2      5.82745
     -3.11211      0.00000      5.15071   3      6.01790
      3.11211      0.00000      5.15071   3      6.01790
     -1.26842     -1.82122      5.59540   1      6.01949
     -1.26842      1.82122      5.59540   1      6.01949
     -0.51794      1.82122     -5.75777   2      6.06110
     -0.51794     -1.82122     -5.75777   2      6.06110
      0.84744     -3.64243      4.77418   2      6.06451
      0.84744      3.64243      4.77418   2      6.06451
      5.70627     -1.82122      1.26353   2      6.12167
      5.70627      1.82122      1.26353   2      6.12167
      4.71003      0.00000     -3.95534   1      6.15054
     -6.22421      0.00000     -0.00000   3      6.22421
      6.22421      0.00000      0.00000   3      6.22421
     -4.62628     -3.64243      2.08475   1      6.24628
     -4.62628      3.64243      2.08475   1      6.24628
     -2.78260      1.82122     -5.38123   3      6.32593
     -2.78260     -1.82122     -5.38123   3      6.32593
      1.59793      3.64243     -4.93654   1      6.33957
      1.59793     -3.64243     -4.93654   1      6.33957
     -2.78260     -5.46365      1.64007   3      6.34698
     -2.78260      5.46365      1.64007   3      6.34698
      0.32950     -5.46365     -3.51065   3      6.50267
      0.32950     -5.46365      3.51065   3      6.50267
      0.32950      5.46365     -3.51065   3      6.50267
      0.32950      5.46365      3.51065   3      6.50267
      3.44161     -1.82122     -5.38123   3      6.64223
      3.44161      1.82122     -5.38123   3      6.64223
      3.44161     -5.46365      1.64007   3      6.66228
      3.44161      5.46365      1.64007   3      6.66228
      4.71003     -3.64243      3.06596   1      6.69715
      4.71003      3.64243      3.06596   1      6.69715
     -4.62628      0.00000     -4.93654   1      6.76550
      2.59416      5.46365     -3.13412   2      6.81203
      2.59416     -5.46365     -3.13412   2      6.81203
     -5.37677     -3.64243     -2.24712   2      6.87215
     -5.37677      3.64243     -2.24712   2      6.87215
     -4.38053     -5.46365     -0.44469   1      7.01699
     -4.38053      5.46365     -0.44469   1      7.01699
     -2.26466      0.00000     -6.64476   2      7.02008
      0.00000      0.00000     -7.02130   3      7.02130
      0.00000      0.00000      7.02130   3      7.02130
     -3.11211     -3.64243      5.15071   3      7.03437
     -3.11211      3.64243      5.15071   3      7.03437
      3.11211     -3.64243      5.15071   3      7.03437
      3.11211      3.64243      5.15071   3      7.03437
      1.84368     -1.82122      6.57661   1      7.06879
      1.84368      1.82122      6.57661   1      7.06879
     -6.74215     -1.82122      1.26353   2      7.09718
