natx =      575
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      1.04690      1.49846      0.38271   5      1.86758
      1.56095     -1.04691     -0.21086   6      1.89131
     -0.03899     -0.57556      1.87515   4      1.96188
     -1.66906      1.00086      0.28758   3      1.96728
     -0.03899      0.68113     -1.86260   4      1.98361
     -0.96175     -1.64246     -0.58705   3      1.99180
      1.39993      2.53765     -1.66490   1      3.34236
      1.39993     -2.43208      2.07285   1      3.48877
      1.39993     -2.74899     -1.66490   1      3.50552
      3.57491     -0.10567     -0.06013   1      3.57698
     -2.59183     -1.96219      1.56313   4      3.60710
     -0.96175      1.74803      3.15070   3      3.72928
      0.00000      0.10557     -3.73775   2      3.73924
      0.00000      0.10557      3.73775   2      3.73924
     -2.63082     -2.64332     -0.29947   2      3.74139
     -2.63082      2.64332     -0.29947   2      3.74139
      1.04690     -1.39289     -3.35504   5      3.78053
      1.39993      2.85456      2.07285   1      3.79540
     -0.96175      3.64418     -0.58705   3      3.81440
     -3.67771     -1.14486     -0.68218   5      3.91173
     -1.66906     -0.89529     -3.45017   3      3.93586
      1.04690     -3.78818      0.38271   5      3.94877
     -2.59183      2.06776     -2.17462   4      3.96512
      1.56095      1.15248      3.52689   6      4.02539
      3.41389      1.59641     -1.51417   6      4.06151
     -4.03075     -0.10567      1.36543   1      4.25705
      3.41389     -1.49084      2.22358   6      4.33838
      1.56095      1.15248     -3.94861   6      4.39958
      3.92795      1.25043      1.63001   5      4.43275
     -1.66906     -0.89529      4.02533   3      4.44866
      1.04690     -1.39289      4.12046   5      4.47374
     -4.19177      1.59641     -0.08861   6      4.48634
     -2.59183      3.32445      1.56313   4      4.49588
      1.56095      4.23973     -0.21086   6      4.52287
      3.92795     -1.14486     -2.10774   5      4.60239
     -1.66906     -4.28578      0.28758   3      4.60830
     -2.59183     -3.21888     -2.17462   4      4.66987
     -4.03075      0.21124     -2.37232   1      4.68182
     -0.96175      1.74803     -4.32480   3      4.76282
     -0.96175     -3.53861      3.15070   3      4.83463
     -3.67771      1.25043      3.05557   5      4.94223
     -0.03899     -4.60552     -1.86260   4      4.96805
     -2.63082     -2.53775      3.43828   2      5.01828
     -0.03899      4.71109      1.87515   4      5.07071
     -2.63082      2.74889      3.43828   2      5.12829
      3.57491      0.21124      3.67762   1      5.13318
      3.57491      0.21124     -3.79788   1      5.22001
      1.04690      3.89375     -3.35504   5      5.24534
      3.41389     -3.69024     -1.51417   6      5.25026
      0.00000     -5.28664     -0.00000   2      5.28664
     -0.00000      5.28664      0.00000   2      5.28664
      5.01383     -1.96219      0.13757   4      5.38587
     -2.63082     -2.53775     -4.03722   2      5.44615
     -2.63082      2.74889     -4.03722   2      5.54768
