natx =      477
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      0.00000     -2.02230     -0.00000   2      2.02230
     -0.00000      2.02230      0.00000   2      2.02230
     -2.02230      0.00000     -1.89347   1      2.77036
     -2.02230      0.00000      1.89347   1      2.77036
      2.02230      0.00000     -1.89347   1      2.77036
      2.02230      0.00000      1.89347   1      2.77036
      2.02230      2.02230      0.00000   4      2.85996
     -2.02230     -2.02230     -0.00000   4      2.85996
      2.02230     -2.02230      0.00000   4      2.85996
     -2.02230      2.02230      0.00000   4      2.85996
      0.00000     -2.02230     -2.02587   3      2.86248
      0.00000     -2.02230      2.02587   3      2.86248
     -0.00000      2.02230     -2.02587   3      2.86248
     -0.00000      2.02230      2.02587   3      2.86248
     -4.04459      0.00000     -0.00000   4      4.04459
      0.00000     -4.04459     -0.00000   4      4.04459
      4.04459      0.00000      0.00000   4      4.04459
     -0.00000      4.04459      0.00000   4      4.04459
     -4.04459     -2.02230     -0.00000   2      4.52199
     -4.04459      2.02230     -0.00000   2      4.52199
      4.04459     -2.02230      0.00000   2      4.52199
      4.04459      2.02230      0.00000   2      4.52199
      2.02230      4.04459     -1.89347   1      4.90241
     -2.02230     -4.04459     -1.89347   1      4.90241
     -2.02230     -4.04459      1.89347   1      4.90241
     -2.02230      4.04459     -1.89347   1      4.90241
     -2.02230      4.04459      1.89347   1      4.90241
      2.02230     -4.04459     -1.89347   1      4.90241
      2.02230     -4.04459      1.89347   1      4.90241
      2.02230      4.04459      1.89347   1      4.90241
     -2.02230      0.00000     -4.49378   3      4.92785
     -2.02230      0.00000      4.49378   3      4.92785
      2.02230      0.00000     -4.49378   3      4.92785
      2.02230      0.00000      4.49378   3      4.92785
     -4.04459     -2.02230     -2.02587   3      4.95505
     -4.04459     -2.02230      2.02587   3      4.95505
     -4.04459      2.02230     -2.02587   3      4.95505
     -4.04459      2.02230      2.02587   3      4.95505
      4.04459     -2.02230     -2.02587   3      4.95505
      4.04459     -2.02230      2.02587   3      4.95505
      4.04459      2.02230     -2.02587   3      4.95505
      4.04459      2.02230      2.02587   3      4.95505
     -0.00000      2.02230     -4.62618   1      5.04888
      0.00000     -2.02230     -4.62618   1      5.04888
      0.00000     -2.02230      4.62618   1      5.04888
     -0.00000      2.02230      4.62618   1      5.04888
     -4.04459     -4.04459     -0.00000   4      5.71991
     -4.04459      4.04459      0.00000   4      5.71991
      4.04459     -4.04459      0.00000   4      5.71991
      4.04459      4.04459      0.00000   4      5.71991
      0.00000     -6.06689     -0.00000   2      6.06689
     -0.00000      6.06689      0.00000   2      6.06689
     -6.06689      0.00000      1.89347   1      6.35549
      6.06689      0.00000     -1.89347   1      6.35549
      6.06689      0.00000      1.89347   1      6.35549
     -6.06689      0.00000     -1.89347   1      6.35549
      2.02230      4.04459     -4.49378   3      6.37514
     -2.02230     -4.04459     -4.49378   3      6.37514
     -2.02230     -4.04459      4.49378   3      6.37514
     -2.02230      4.04459     -4.49378   3      6.37514
     -2.02230      4.04459      4.49378   3      6.37514
      2.02230     -4.04459     -4.49378   3      6.37514
      2.02230     -4.04459      4.49378   3      6.37514
      2.02230      4.04459      4.49378   3      6.37514
     -2.02230     -6.06689     -0.00000   4      6.39506
     -6.06689     -2.02230     -0.00000   4      6.39506
     -2.02230      6.06689      0.00000   4      6.39506
     -6.06689      2.02230     -0.00000   4      6.39506
      6.06689     -2.02230      0.00000   4      6.39506
      2.02230     -6.06689     -0.00000   4      6.39506
      6.06689      2.02230      0.00000   4      6.39506
      2.02230      6.06689      0.00000   4      6.39506
      0.00000     -6.06689     -2.02587   3      6.39619
      0.00000     -6.06689      2.02587   3      6.39619
     -0.00000      6.06689     -2.02587   3      6.39619
     -0.00000      6.06689      2.02587   3      6.39619
     -4.04459     -2.02230      4.62618   1      6.46915
      4.04459     -2.02230     -4.62618   1      6.46915
      4.04459      2.02230     -4.62618   1      6.46915
     -4.04459     -2.02230     -4.62618   1      6.46915
     -4.04459      2.02230     -4.62618   1      6.46915
     -4.04459      2.02230      4.62618   1      6.46915
      4.04459     -2.02230      4.62618   1      6.46915
      4.04459      2.02230      4.62618   1      6.46915
      0.00000      0.00000     -6.51965   4      6.51965
      0.00000      0.00000      6.51965   4      6.51965
     -2.02230      0.00000     -6.51965   2      6.82609
     -2.02230      0.00000      6.51965   2      6.82609
      2.02230      0.00000     -6.51965   2      6.82609
      2.02230      0.00000      6.51965   2      6.82609
     -2.02230     -2.02230     -6.51965   4      7.11935
     -2.02230     -2.02230      6.51965   4      7.11935
     -2.02230      2.02230     -6.51965   4      7.11935
     -2.02230      2.02230      6.51965   4      7.11935
      2.02230     -2.02230     -6.51965   4      7.11935
      2.02230     -2.02230      6.51965   4      7.11935
      2.02230      2.02230     -6.51965   4      7.11935
      2.02230      2.02230      6.51965   4      7.11935
     -4.04459     -6.06689     -0.00000   2      7.29149
      4.04459     -6.06689     -0.00000   2      7.29149
      4.04459      6.06689      0.00000   2      7.29149
     -4.04459      6.06689      0.00000   2      7.29149
     -6.06689     -4.04459      1.89347   1      7.53333
     -6.06689      4.04459     -1.89347   1      7.53333
     -6.06689      4.04459      1.89347   1      7.53333
      6.06689     -4.04459     -1.89347   1      7.53333
      6.06689     -4.04459      1.89347   1      7.53333
      6.06689      4.04459     -1.89347   1      7.53333
     -6.06689     -4.04459     -1.89347   1      7.53333
      6.06689      4.04459      1.89347   1      7.53333
     -6.06689      0.00000      4.49378   3      7.54991
      6.06689      0.00000     -4.49378   3      7.54991
     -6.06689      0.00000     -4.49378   3      7.54991
      6.06689      0.00000      4.49378   3      7.54991
      4.04459      6.06689     -2.02587   3      7.56769
      4.04459      6.06689      2.02587   3      7.56769
     -4.04459     -6.06689     -2.02587   3      7.56769
     -4.04459     -6.06689      2.02587   3      7.56769
     -4.04459      6.06689     -2.02587   3      7.56769
     -4.04459      6.06689      2.02587   3      7.56769
      4.04459     -6.06689     -2.02587   3      7.56769
      4.04459     -6.06689      2.02587   3      7.56769
      0.00000     -6.06689      4.62618   1      7.62946
     -0.00000      6.06689     -4.62618   1      7.62946
      0.00000     -6.06689     -4.62618   1      7.62946
     -0.00000      6.06689      4.62618   1      7.62946
     -4.04459      0.00000     -6.51965   4      7.67232
     -4.04459      0.00000      6.51965   4      7.67232
      0.00000     -4.04459     -6.51965   4      7.67232
      0.00000     -4.04459      6.51965   4      7.67232
      4.04459      0.00000     -6.51965   4      7.67232
     -0.00000      4.04459     -6.51965   4      7.67232
      4.04459      0.00000      6.51965   4      7.67232
     -0.00000      4.04459      6.51965   4      7.67232
      2.02230      4.04459     -6.51965   2      7.93437
     -2.02230     -4.04459     -6.51965   2      7.93437
     -2.02230     -4.04459      6.51965   2      7.93437
     -2.02230      4.04459     -6.51965   2      7.93437
     -2.02230      4.04459      6.51965   2      7.93437
      2.02230     -4.04459     -6.51965   2      7.93437
      2.02230     -4.04459      6.51965   2      7.93437
      2.02230      4.04459      6.51965   2      7.93437
     -8.08918      0.00000     -0.00000   4      8.08918
      0.00000     -8.08918     -0.00000   4      8.08918
      8.08918      0.00000      0.00000   4      8.08918
     -0.00000      8.08918      0.00000   4      8.08918
     -8.08918     -2.02230     -0.00000   2      8.33814
     -8.08918      2.02230     -0.00000   2      8.33814
