 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.10446000000000000       eV
 efermi =   -7.2302817199999989       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1368187126E+001   0.6830520988E-002   0.2254098896E-004   0.9988916495E+000   0.6838100000E-002   0.2256600000E-004
  -0.1364512196E+001   0.6851172621E-002   0.2271171515E-004   0.9988879426E+000   0.6858800000E-002   0.2273700000E-004
  -0.1360837265E+001   0.6871823929E-002   0.2288543616E-004   0.9988842109E+000   0.6879500000E-002   0.2291100000E-004
  -0.1357162334E+001   0.6892774573E-002   0.2306115304E-004   0.9988804541E+000   0.6900500000E-002   0.2308700000E-004
  -0.1353487403E+001   0.6913824772E-002   0.2323886577E-004   0.9988766719E+000   0.6921600000E-002   0.2326500000E-004
  -0.1349812472E+001   0.6935074408E-002   0.2341857430E-004   0.9988728640E+000   0.6942900000E-002   0.2344500000E-004
  -0.1346137541E+001   0.6956523474E-002   0.2360127745E-004   0.9988690302E+000   0.6964400000E-002   0.2362800000E-004
  -0.1342462610E+001   0.6978072080E-002   0.2378497744E-004   0.9988651703E+000   0.6986000000E-002   0.2381200000E-004
  -0.1338787679E+001   0.6999820106E-002   0.2397267081E-004   0.9988612839E+000   0.7007800000E-002   0.2400000000E-004
  -0.1335112748E+001   0.7021767546E-002   0.2416136094E-004   0.9988573709E+000   0.7029800000E-002   0.2418900000E-004
  -0.1331437817E+001   0.7043914394E-002   0.2435404435E-004   0.9988534308E+000   0.7052000000E-002   0.2438200000E-004
  -0.1327762887E+001   0.7066160759E-002   0.2454772441E-004   0.9988494635E+000   0.7074300000E-002   0.2457600000E-004
  -0.1324087956E+001   0.7088706406E-002   0.2474539764E-004   0.9988454686E+000   0.7096900000E-002   0.2477400000E-004
  -0.1320413025E+001   0.7111351558E-002   0.2494406743E-004   0.9988414459E+000   0.7119600000E-002   0.2497300000E-004
  -0.1316738094E+001   0.7134196094E-002   0.2514673026E-004   0.9988373950E+000   0.7142500000E-002   0.2517600000E-004
  -0.1313063163E+001   0.7157240007E-002   0.2535138839E-004   0.9988333157E+000   0.7165600000E-002   0.2538100000E-004
  -0.1309388232E+001   0.7180483291E-002   0.2555904060E-004   0.9988292077E+000   0.7188900000E-002   0.2558900000E-004
  -0.1305713301E+001   0.7203925940E-002   0.2576968682E-004   0.9988250707E+000   0.7212400000E-002   0.2580000000E-004
  -0.1302038370E+001   0.7227567946E-002   0.2598332700E-004   0.9988209043E+000   0.7236100000E-002   0.2601400000E-004
  -0.1298363439E+001   0.7251409302E-002   0.2619896226E-004   0.9988167083E+000   0.7260000000E-002   0.2623000000E-004
  -0.1294688508E+001   0.7275450002E-002   0.2641859016E-004   0.9988124823E+000   0.7284100000E-002   0.2645000000E-004
  -0.1291013578E+001   0.7299690039E-002   0.2664021300E-004   0.9988082260E+000   0.7308400000E-002   0.2667200000E-004
  -0.1287338647E+001   0.7324129405E-002   0.2686582835E-004   0.9988039391E+000   0.7332900000E-002   0.2689800000E-004
  -0.1283663716E+001   0.7348768093E-002   0.2709443732E-004   0.9987996212E+000   0.7357600000E-002   0.2712700000E-004
  -0.1279988785E+001   0.7373705975E-002   0.2732603985E-004   0.9987952720E+000   0.7382600000E-002   0.2735900000E-004
  -0.1276313854E+001   0.7398843164E-002   0.2756063585E-004   0.9987908912E+000   0.7407800000E-002   0.2759400000E-004
  -0.1272638923E+001   0.7424179652E-002   0.2779822527E-004   0.9987864785E+000   0.7433200000E-002   0.2783200000E-004
  -0.1268963992E+001   0.7449715431E-002   0.2803980681E-004   0.9987820334E+000   0.7458800000E-002   0.2807400000E-004
  -0.1265289061E+001   0.7475450493E-002   0.2828538038E-004   0.9987775556E+000   0.7484600000E-002   0.2832000000E-004
  -0.1261614130E+001   0.7501484708E-002   0.2853394712E-004   0.9987730448E+000   0.7510700000E-002   0.2856900000E-004
  -0.1257939199E+001   0.7527718189E-002   0.2878550695E-004   0.9987685006E+000   0.7537000000E-002   0.2882100000E-004
  -0.1254264269E+001   0.7554250805E-002   0.2904105858E-004   0.9987639225E+000   0.7563600000E-002   0.2907700000E-004
  -0.1250589338E+001   0.7580982669E-002   0.2930060189E-004   0.9987593104E+000   0.7590400000E-002   0.2933700000E-004
  -0.1246914407E+001   0.7607913775E-002   0.2956413680E-004   0.9987546636E+000   0.7617400000E-002   0.2960100000E-004
  -0.1243239476E+001   0.7635143987E-002   0.2983066446E-004   0.9987499820E+000   0.7644700000E-002   0.2986800000E-004
  -0.1239564545E+001   0.7662673296E-002   0.3010218229E-004   0.9987452650E+000   0.7672300000E-002   0.3014000000E-004
  -0.1235889614E+001   0.7690401818E-002   0.3037669268E-004   0.9987405122E+000   0.7700100000E-002   0.3041500000E-004
  -0.1232214683E+001   0.7718429417E-002   0.3065619303E-004   0.9987357234E+000   0.7728200000E-002   0.3069500000E-004
  -0.1228539752E+001   0.7746656210E-002   0.3093968449E-004   0.9987308979E+000   0.7756500000E-002   0.3097900000E-004
  -0.1224864821E+001   0.7775182059E-002   0.3122716695E-004   0.9987260355E+000   0.7785100000E-002   0.3126700000E-004
  -0.1221189890E+001   0.7804006954E-002   0.3151963904E-004   0.9987211357E+000   0.7814000000E-002   0.3156000000E-004
  -0.1217514960E+001   0.7833031013E-002   0.3181610192E-004   0.9987161981E+000   0.7843100000E-002   0.3185700000E-004
  -0.1213840029E+001   0.7862453967E-002   0.3211755419E-004   0.9987112221E+000   0.7872600000E-002   0.3215900000E-004
  -0.1210165098E+001   0.7892076063E-002   0.3242299703E-004   0.9987062075E+000   0.7902300000E-002   0.3246500000E-004
  -0.1206490167E+001   0.7921997161E-002   0.3273342901E-004   0.9987011537E+000   0.7932300000E-002   0.3277600000E-004
