natx =      627
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      0.00000      0.00000     -1.59687   1      1.59687
      0.29908      1.80958     -1.96720   3      2.68959
     -0.29908     -1.80958     -1.96720   3      2.68959
     -1.80958      0.29908     -1.96720   3      2.68959
      1.80958     -0.29908     -1.96720   3      2.68959
      0.00000      0.00000      2.71398   1      2.71398
     -0.29908     -1.80958      2.34365   3      2.97603
     -1.80958      0.29908      2.34365   3      2.97603
      0.29908      1.80958      2.34365   3      2.97603
      1.80958     -0.29908      2.34365   3      2.97603
     -2.71341     -1.20292      0.56504   3      3.02141
     -1.20292      2.71341      0.56504   3      3.02141
      1.20292     -2.71341      0.56504   3      3.02141
      2.71341      1.20292      0.56504   3      3.02141
     -3.01250      0.00000      1.45435   2      3.34519
      0.00000     -3.01250      1.45435   2      3.34519
     -0.00000      3.01250      1.45435   2      3.34519
      3.01250      0.00000      1.45435   2      3.34519
     -1.20292     -3.31158      0.56504   3      3.56831
      3.31158     -1.20292      0.56504   3      3.56831
      1.20292      3.31158      0.56504   3      3.56831
     -3.31158      1.20292      0.56504   3      3.56831
     -0.00000      3.01250     -2.85650   2      4.15147
      3.01250      0.00000     -2.85650   2      4.15147
     -3.01250      0.00000     -2.85650   2      4.15147
      0.00000     -3.01250     -2.85650   2      4.15147
      3.01250      3.01250      0.19472   1      4.26476
     -3.01250     -3.01250      0.19472   1      4.26476
     -3.01250      3.01250      0.19472   1      4.26476
      3.01250     -3.01250      0.19472   1      4.26476
      0.00000      0.00000     -4.31085   4      4.31085
      0.00000      0.00000      4.31085   4      4.31085
      3.01250      3.01250     -1.40215   4      4.48512
     -3.01250     -3.01250     -1.40215   4      4.48512
     -3.01250      3.01250     -1.40215   4      4.48512
      3.01250     -3.01250     -1.40215   4      4.48512
      0.29908     -4.21541     -1.96720   3      4.66144
     -4.21541     -0.29908     -1.96720   3      4.66144
     -0.29908      4.21541     -1.96720   3      4.66144
      4.21541      0.29908     -1.96720   3      4.66144
     -2.71341     -1.20292     -3.74581   3      4.77919
     -1.20292      2.71341     -3.74581   3      4.77919
      1.20292     -2.71341     -3.74581   3      4.77919
      2.71341      1.20292     -3.74581   3      4.77919
      0.29908     -4.21541      2.34365   3      4.83238
     -4.21541     -0.29908      2.34365   3      4.83238
     -0.29908      4.21541      2.34365   3      4.83238
      4.21541      0.29908      2.34365   3      4.83238
      3.31158     -1.20292     -3.74581   3      5.14244
      1.20292      3.31158     -3.74581   3      5.14244
     -1.20292     -3.31158     -3.74581   3      5.14244
     -3.31158      1.20292     -3.74581   3      5.14244
     -3.01250     -3.01250      2.90870   4      5.15857
     -3.01250      3.01250      2.90870   4      5.15857
      3.01250     -3.01250      2.90870   4      5.15857
