natx =      563
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.31597      0.00000      1.10014   3      1.71525
      0.00000     -1.31597     -1.10014   3      1.71525
     -0.00000      1.31597     -1.10014   3      1.71525
      1.31597      0.00000      1.10014   3      1.71525
      0.00000      0.00000     -3.12648   1      3.12648
      0.00000      0.00000      3.12648   1      3.12648
     -2.21668      0.00000     -2.66337   3      3.46514
      2.21668      0.00000     -2.66337   3      3.46514
      0.00000     -2.21668      2.66337   3      3.46514
     -0.00000      2.21668      2.66337   3      3.46514
     -3.53264     -1.31597     -0.46310   3      3.79813
     -1.31597     -3.53264      0.46310   3      3.79813
     -3.53264      1.31597     -0.46310   3      3.79813
     -1.31597      3.53264      0.46310   3      3.79813
      3.53264     -1.31597     -0.46310   3      3.79813
      1.31597     -3.53264      0.46310   3      3.79813
      3.53264      1.31597     -0.46310   3      3.79813
      1.31597      3.53264      0.46310   3      3.79813
     -3.53264      0.00000     -1.56324   2      3.86307
     -3.53264      0.00000      1.56324   1      3.86307
      0.00000     -3.53264     -1.56324   1      3.86307
      0.00000     -3.53264      1.56324   2      3.86307
      3.53264      0.00000     -1.56324   2      3.86307
     -0.00000      3.53264     -1.56324   1      3.86307
     -0.00000      3.53264      1.56324   2      3.86307
      3.53264      0.00000      1.56324   1      3.86307
      0.00000     -2.21668     -3.58958   3      4.21886
     -0.00000      2.21668     -3.58958   3      4.21886
     -2.21668      0.00000      3.58958   3      4.21886
      2.21668      0.00000      3.58958   3      4.21886
     -2.21668     -3.53264     -2.02634   3      4.63673
     -3.53264     -2.21668      2.02634   3      4.63673
     -2.21668      3.53264     -2.02634   3      4.63673
     -3.53264      2.21668      2.02634   3      4.63673
      2.21668     -3.53264     -2.02634   3      4.63673
      3.53264     -2.21668      2.02634   3      4.63673
      2.21668      3.53264     -2.02634   3      4.63673
      3.53264      2.21668      2.02634   3      4.63673
     -3.53264     -3.53264     -0.00000   1      4.99591
     -3.53264      3.53264      0.00000   1      4.99591
      3.53264     -3.53264      0.00000   1      4.99591
      3.53264      3.53264      0.00000   1      4.99591
     -1.31597      0.00000     -5.15282   3      5.31821
      0.00000     -1.31597      5.15282   3      5.31821
      1.31597      0.00000     -5.15282   3      5.31821
     -0.00000      1.31597      5.15282   3      5.31821
      4.84861      0.00000     -2.66337   3      5.53196
     -4.84861      0.00000     -2.66337   3      5.53196
      0.00000     -4.84861      2.66337   3      5.53196
     -0.00000      4.84861      2.66337   3      5.53196
     -5.74932      0.00000      1.10014   3      5.85363
     -0.00000      5.74932     -1.10014   3      5.85363
      0.00000     -5.74932     -1.10014   3      5.85363
      5.74932      0.00000      1.10014   3      5.85363
     -3.53264      0.00000     -4.68972   1      5.87137
     -3.53264      0.00000      4.68972   2      5.87137
      0.00000     -3.53264     -4.68972   2      5.87137
      0.00000     -3.53264      4.68972   1      5.87137
     -0.00000      3.53264     -4.68972   2      5.87137
      3.53264      0.00000     -4.68972   1      5.87137
      3.53264      0.00000      4.68972   2      5.87137
     -0.00000      3.53264      4.68972   1      5.87137
     -3.53264     -3.53264     -3.12648   2      5.89356
     -3.53264     -3.53264      3.12648   2      5.89356
     -3.53264      3.53264     -3.12648   2      5.89356
     -3.53264      3.53264      3.12648   2      5.89356
      3.53264     -3.53264     -3.12648   2      5.89356
      3.53264     -3.53264      3.12648   2      5.89356
      3.53264      3.53264     -3.12648   2      5.89356
      3.53264      3.53264      3.12648   2      5.89356
