 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.49540000000000001       eV
 efermi =   -9.5348617299999994       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1452878849E+001  -0.1853805143E-002   0.1076810510E-003   0.9947441204E+000  -0.1863600000E-002   0.1082500000E-003
  -0.1449203918E+001  -0.1832385769E-002   0.1054808029E-003   0.9947265455E+000  -0.1842100000E-002   0.1060400000E-003
  -0.1445528987E+001  -0.1811364821E-002   0.1033601969E-003   0.9947088526E+000  -0.1821000000E-002   0.1039100000E-003
  -0.1441854056E+001  -0.1790742280E-002   0.1013092825E-003   0.9946910406E+000  -0.1800300000E-002   0.1018500000E-003
  -0.1438179125E+001  -0.1770518133E-002   0.9931114714E-004   0.9946731082E+000  -0.1780000000E-002   0.9984300000E-004
  -0.1434504194E+001  -0.1750692361E-002   0.9737672982E-004   0.9946550543E+000  -0.1760100000E-002   0.9790000000E-004
  -0.1430829264E+001  -0.1731264949E-002   0.9550105445E-004   0.9946368777E+000  -0.1740600000E-002   0.9601600000E-004
  -0.1427154333E+001  -0.1712235880E-002   0.9368113453E-004   0.9946185770E+000  -0.1721500000E-002   0.9418800000E-004
  -0.1423479402E+001  -0.1693505677E-002   0.9191497835E-004   0.9946001510E+000  -0.1702700000E-002   0.9241400000E-004
  -0.1419804471E+001  -0.1675173786E-002   0.9020059432E-004   0.9945815984E+000  -0.1684300000E-002   0.9069200000E-004
  -0.1416129540E+001  -0.1657140734E-002   0.8853499639E-004   0.9945629179E+000  -0.1666200000E-002   0.8901900000E-004
  -0.1412454609E+001  -0.1639406508E-002   0.8691818233E-004   0.9945441081E+000  -0.1648400000E-002   0.8739500000E-004
  -0.1408779678E+001  -0.1622070549E-002   0.8534617180E-004   0.9945251678E+000  -0.1631000000E-002   0.8581600000E-004
  -0.1405104747E+001  -0.1605033388E-002   0.8381896274E-004   0.9945060955E+000  -0.1613900000E-002   0.8428200000E-004
  -0.1401429816E+001  -0.1588195563E-002   0.8233456410E-004   0.9944868899E+000  -0.1597000000E-002   0.8279100000E-004
