 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    5.8145000000000009E-002  eV
 efermi =   -13.893097799999998       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1613041014E+001   0.6647496383E-002   0.1020470046E-004   0.9993830632E+000   0.6651600000E-002   0.1021100000E-004
  -0.1609366083E+001   0.6663272878E-002   0.1026464225E-004   0.9993809998E+000   0.6667400000E-002   0.1027100000E-004
  -0.1605691152E+001   0.6679249092E-002   0.1032658241E-004   0.9993789227E+000   0.6683400000E-002   0.1033300000E-004
  -0.1602016221E+001   0.6695225145E-002   0.1038752279E-004   0.9993768315E+000   0.6699400000E-002   0.1039400000E-004
  -0.1598341291E+001   0.6711300974E-002   0.1045046151E-004   0.9993747262E+000   0.6715500000E-002   0.1045700000E-004
  -0.1594666360E+001   0.6727576513E-002   0.1051339982E-004   0.9993726066E+000   0.6731800000E-002   0.1052000000E-004
  -0.1590991429E+001   0.6743851886E-002   0.1057733708E-004   0.9993704726E+000   0.6748100000E-002   0.1058400000E-004
  -0.1587316498E+001   0.6760326965E-002   0.1064127391E-004   0.9993683241E+000   0.6764600000E-002   0.1064800000E-004
  -0.1583641567E+001   0.6776801873E-002   0.1070720905E-004   0.9993661608E+000   0.6781100000E-002   0.1071400000E-004
  -0.1579966636E+001   0.6793476482E-002   0.1077314373E-004   0.9993639827E+000   0.6797800000E-002   0.1078000000E-004
  -0.1576291705E+001   0.6810250851E-002   0.1083907797E-004   0.9993617895E+000   0.6814600000E-002   0.1084600000E-004
  -0.1572616774E+001   0.6827124979E-002   0.1090701047E-004   0.9993595812E+000   0.6831500000E-002   0.1091400000E-004
  -0.1568941843E+001   0.6844098863E-002   0.1097494250E-004   0.9993573575E+000   0.6848500000E-002   0.1098200000E-004
  -0.1565266912E+001   0.6861172501E-002   0.1104387341E-004   0.9993551184E+000   0.6865600000E-002   0.1105100000E-004
  -0.1561591982E+001   0.6878345889E-002   0.1111380320E-004   0.9993528635E+000   0.6882800000E-002   0.1112100000E-004
  -0.1557917051E+001   0.6895718961E-002   0.1118373249E-004   0.9993505929E+000   0.6900200000E-002   0.1119100000E-004
  -0.1554242120E+001   0.6913191778E-002   0.1125466062E-004   0.9993483063E+000   0.6917700000E-002   0.1126200000E-004
  -0.1550567189E+001   0.6930664403E-002   0.1132658760E-004   0.9993460035E+000   0.6935200000E-002   0.1133400000E-004
  -0.1546892258E+001   0.6948436637E-002   0.1139951341E-004   0.9993436843E+000   0.6953000000E-002   0.1140700000E-004
  -0.1543217327E+001   0.6966208673E-002   0.1147343802E-004   0.9993413487E+000   0.6970800000E-002   0.1148100000E-004
  -0.1539542396E+001   0.6984080444E-002   0.1154836144E-004   0.9993389964E+000   0.6988700000E-002   0.1155600000E-004
  -0.1535867465E+001   0.7002151879E-002   0.1162328431E-004   0.9993366272E+000   0.7006800000E-002   0.1163100000E-004
  -0.1532192534E+001   0.7020323043E-002   0.1169920596E-004   0.9993342410E+000   0.7025000000E-002   0.1170700000E-004
  -0.1528517603E+001   0.7038593931E-002   0.1177712570E-004   0.9993318375E+000   0.7043300000E-002   0.1178500000E-004
  -0.1524842673E+001   0.7057064474E-002   0.1185504487E-004   0.9993294166E+000   0.7061800000E-002   0.1186300000E-004
  -0.1521167742E+001   0.7075634736E-002   0.1193396277E-004   0.9993269782E+000   0.7080400000E-002   0.1194200000E-004
  -0.1517492811E+001   0.7094304713E-002   0.1201387940E-004   0.9993245219E+000   0.7099100000E-002   0.1202200000E-004
  -0.1513817880E+001   0.7113174335E-002   0.1209479474E-004   0.9993220476E+000   0.7118000000E-002   0.1210300000E-004
  -0.1510142949E+001   0.7132143665E-002   0.1217670878E-004   0.9993195551E+000   0.7137000000E-002   0.1218500000E-004
  -0.1506468018E+001   0.7151212701E-002   0.1225862218E-004   0.9993170443E+000   0.7156100000E-002   0.1226700000E-004
  -0.1502793087E+001   0.7170481370E-002   0.1234253357E-004   0.9993145148E+000   0.7175400000E-002   0.1235100000E-004
  -0.1499118156E+001   0.7189849737E-002   0.1242744362E-004   0.9993119666E+000   0.7194800000E-002   0.1243600000E-004
  -0.1495443225E+001   0.7209317799E-002   0.1251335230E-004   0.9993093993E+000   0.7214300000E-002   0.1252200000E-004
  -0.1491768294E+001   0.7228985484E-002   0.1260025960E-004   0.9993068128E+000   0.7234000000E-002   0.1260900000E-004
  -0.1488093364E+001   0.7248852786E-002   0.1268816551E-004   0.9993042068E+000   0.7253900000E-002   0.1269700000E-004
  -0.1484418433E+001   0.7268819771E-002   0.1277707002E-004   0.9993015812E+000   0.7273900000E-002   0.1278600000E-004
  -0.1480743502E+001   0.7288886437E-002   0.1286797239E-004   0.9992989357E+000   0.7294000000E-002   0.1287700000E-004
  -0.1477068571E+001   0.7309152708E-002   0.1295887403E-004   0.9992962700E+000   0.7314300000E-002   0.1296800000E-004
  -0.1473393640E+001   0.7329518651E-002   0.1305177350E-004   0.9992935840E+000   0.7334700000E-002   0.1306100000E-004
  -0.1469718709E+001   0.7350084191E-002   0.1314467220E-004   0.9992908775E+000   0.7355300000E-002   0.1315400000E-004
  -0.1466043778E+001   0.7370849324E-002   0.1323956870E-004   0.9992881501E+000   0.7376100000E-002   0.1324900000E-004
  -0.1462368847E+001   0.7391714116E-002   0.1333546369E-004   0.9992854017E+000   0.7397000000E-002   0.1334500000E-004
  -0.1458693916E+001   0.7412778492E-002   0.1343335642E-004   0.9992826319E+000   0.7418100000E-002   0.1344300000E-004
  -0.1455018985E+001   0.7433942518E-002   0.1353124832E-004   0.9992798406E+000   0.7439300000E-002   0.1354100000E-004
  -0.1451344055E+001   0.7455306119E-002   0.1363113793E-004   0.9992770275E+000   0.7460700000E-002   0.1364100000E-004
  -0.1447669124E+001   0.7476869289E-002   0.1373302522E-004   0.9992741923E+000   0.7482300000E-002   0.1374300000E-004
  -0.1443994193E+001   0.7498532096E-002   0.1383491163E-004   0.9992713348E+000   0.7504000000E-002   0.1384500000E-004
  -0.1440319262E+001   0.7520394463E-002   0.1393879567E-004   0.9992684547E+000   0.7525900000E-002   0.1394900000E-004
  -0.1436644331E+001   0.7542456385E-002   0.1404367806E-004   0.9992655518E+000   0.7548000000E-002   0.1405400000E-004
  -0.1432969400E+001   0.7564717855E-002   0.1415055804E-004   0.9992626257E+000   0.7570300000E-002   0.1416100000E-004
  -0.1429294469E+001   0.7587078943E-002   0.1425843632E-004   0.9992596762E+000   0.7592700000E-002   0.1426900000E-004
  -0.1425619538E+001   0.7609739496E-002   0.1436831213E-004   0.9992567030E+000   0.7615400000E-002   0.1437900000E-004
  -0.1421944607E+001   0.7632499656E-002   0.1447918620E-004   0.9992537059E+000   0.7638200000E-002   0.1449000000E-004
  -0.1418269676E+001   0.7655459344E-002   0.1459205774E-004   0.9992506844E+000   0.7661200000E-002   0.1460300000E-004
  -0.1414594746E+001   0.7678618553E-002   0.1470592750E-004   0.9992476385E+000   0.7684400000E-002   0.1471700000E-004
  -0.1410919815E+001   0.7701877354E-002   0.1482079543E-004   0.9992445676E+000   0.7707700000E-002   0.1483200000E-004
  -0.1407244884E+001   0.7725435589E-002   0.1493866000E-004   0.9992414716E+000   0.7731300000E-002   0.1495000000E-004
  -0.1403569953E+001   0.7749193329E-002   0.1505752270E-004   0.9992383501E+000   0.7755100000E-002   0.1506900000E-004
  -0.1399895022E+001   0.7773150566E-002   0.1517838273E-004   0.9992352028E+000   0.7779100000E-002   0.1519000000E-004
  -0.1396220091E+001   0.7797207372E-002   0.1530024083E-004   0.9992320294E+000   0.7803200000E-002   0.1531200000E-004
  -0.1392545160E+001   0.7821563586E-002   0.1542409621E-004   0.9992288295E+000   0.7827600000E-002   0.1543600000E-004
  -0.1388870229E+001   0.7846119279E-002   0.1554994883E-004   0.9992256029E+000   0.7852200000E-002   0.1556200000E-004
  -0.1385195298E+001   0.7870874444E-002   0.1567779866E-004   0.9992223491E+000   0.7877000000E-002   0.1569000000E-004
  -0.1381520367E+001   0.7895829074E-002   0.1580664643E-004   0.9992190679E+000   0.7902000000E-002   0.1581900000E-004
  -0.1377845437E+001   0.7921083085E-002   0.1593849057E-004   0.9992157589E+000   0.7927300000E-002   0.1595100000E-004
  -0.1374170506E+001   0.7946436626E-002   0.1607133259E-004   0.9992124217E+000   0.7952700000E-002   0.1608400000E-004
