natx =      240
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      1.11639      0.00000     -1.84667   3      2.15790
     -2.76007      0.00000     -1.59998   2      3.19029
     -1.75057      0.00000      3.08879   1      3.55037
      2.39109     -1.73130     -1.97737   4      3.55313
      2.39109      1.73130     -1.97737   4      3.55313
     -0.20441      0.00000     -3.55829   5      3.56416
      0.87433     -3.47945      0.32554   2      3.60236
      0.87433      3.47945      0.32554   2      3.60236
      1.80056      1.74815      3.10070   4      3.98903
      1.80056     -1.74815      3.10070   4      3.98903
     -1.88574     -3.47945     -1.27443   6      4.15774
     -1.88574      3.47945     -1.27443   6      4.15774
      4.32683      0.00000      0.71484   1      4.38548
     -1.68134     -3.47945      2.28386   5      4.48882
     -1.68134      3.47945      2.28386   5      4.48882
     -3.00214     -3.47945      0.57224   3      4.63108
     -3.00214      3.47945      0.57224   3      4.63108
     -4.27684     -1.74815      0.70294   4      4.67349
     -4.27684      1.74815      0.70294   4      4.67349
     -0.13517     -3.47945     -4.36323   1      5.58235
     -0.13517      3.47945     -4.36323   1      5.58235
      3.07526     -3.47945      3.23140   3      5.65736
      3.07526      3.47945      3.23140   3      5.65736
      3.31732      0.00000     -4.75252   2      5.79578
      4.39606     -3.47945      1.51977   5      5.80876
      4.39606      3.47945      1.51977   5      5.80876
     -3.68631     -1.73130     -4.37513   4      5.97729
     -3.68631      1.73130     -4.37513   4      5.97729
      2.39109     -5.22760     -1.97737   4      6.07907
      2.39109      5.22760     -1.97737   4      6.07907
      1.80056     -5.21075      3.10070   4      6.32521
      1.80056      5.21075      3.10070   4      6.32521
      3.31732      0.00000      5.40361   2      6.34063
      5.87299      0.00000     -2.79421   5      6.50381
     -0.20441      0.00000      6.59784   5      6.60100
     -4.96100      0.00000     -4.50583   3      6.70179
     -0.13517     -3.47945      5.79290   1      6.75889
     -0.13517      3.47945      5.79290   1      6.75889
     -4.27684     -5.21075      0.70294   4      6.77771
     -4.27684      5.21075      0.70294   4      6.77771
     -6.28181      0.00000     -2.79421   5      6.87522
      0.00000     -6.95890     -0.00000   6      6.95890
     -0.00000      6.95890      0.00000   6      6.95890
     -3.68631     -1.73130      5.78100   4      7.07151
     -3.68631      1.73130      5.78100   4      7.07151
     -5.20307     -3.47945      3.47809   2      7.16070
     -5.20307      3.47945      3.47809   2      7.16070
      5.94222     -3.47945     -1.98927   1      7.16755
      5.94222      3.47945     -1.98927   1      7.16755
      6.07740      0.00000      3.80363   6      7.16955
     -6.07740      0.00000      3.80363   6      7.16955
     -1.75057      0.00000     -7.06734   1      7.28092
      1.11639     -6.95890     -1.84667   3      7.28580
      1.11639      6.95890     -1.84667   3      7.28580
     -6.21257     -3.47945     -1.98927   1      7.39323
     -6.21257      3.47945     -1.98927   1      7.39323
      4.19165     -3.47945     -5.07806   6      7.44737
      4.19165      3.47945     -5.07806   6      7.44737
      4.19165     -3.47945      5.07807   6      7.44737
      4.19165      3.47945      5.07807   6      7.44737
      1.80056     -1.74815     -7.05543   4      7.48847
      1.80056      1.74815     -7.05543   4      7.48847
     -4.96100      0.00000      5.65030   3      7.51914
     -2.76007     -6.95890     -1.59998   2      7.65534
     -2.76007      6.95890     -1.59998   2      7.65534
     -3.68631     -5.22760     -4.37513   4      7.74974
     -3.68631      5.22760     -4.37513   4      7.74974
     -1.75057     -6.95890      3.08879   1      7.81226
     -1.75057      6.95890      3.08879   1      7.81226
     -0.20441     -6.95890     -3.55829   5      7.81854
     -0.20441      6.95890     -3.55829   5      7.81854
     -7.82797      0.00000      0.71484   1      7.86054
      7.87796     -1.74815      0.70294   4      8.10015
      7.87796      1.74815      0.70294   4      8.10015
      4.32683     -6.95890      0.71484   1      8.22549
      4.32683      6.95890      0.71484   1      8.22549
      3.07526     -3.47945     -6.92473   3      8.33761
      3.07526      3.47945     -6.92473   3      8.33761
      1.11639      0.00000      8.30946   3      8.38412
      7.19379      0.00000     -4.50583   3      8.48841
      6.95173     -3.47945      3.47809   2      8.51647
      6.95173      3.47945      3.47809   2      8.51647
     -3.68631     -5.22760      5.78100   4      8.62187
     -3.68631      5.22760      5.78100   4      8.62187
     -7.75873     -3.47945      1.51977   5      8.63795
     -7.75873      3.47945      1.51977   5      8.63795
      2.39109     -1.73130      8.17876   4      8.69522
      2.39109      1.73130      8.17876   4      8.69522
     -1.68134     -3.47945     -7.87227   5      8.76961
     -1.68134      3.47945     -7.87227   5      8.76961
     -6.07740      0.00000     -6.35250   6      8.79142
      6.07740      0.00000     -6.35250   6      8.79142
      1.80056     -5.21075     -7.05543   4      8.95394
      1.80056      5.21075     -7.05543   4      8.95394
     -2.76007      0.00000      8.55615   2      8.99032
      3.31732     -6.95890     -4.75252   2      9.05635
      3.31732      6.95890     -4.75252   2      9.05635
      7.19379      0.00000      5.65030   3      9.14749
     -5.20307     -3.47945     -6.67804   2      9.15285
     -5.20307      3.47945     -6.67804   2      9.15285
      2.39109      8.69020     -1.97737   4      9.22751
      2.39109     -8.69020     -1.97737   4      9.22751
      3.31732     -6.95890      5.40361   2      9.41435
      3.31732      6.95890      5.40361   2      9.41435
      1.80056     -8.70706      3.10070   4      9.41643
      1.80056      8.70706      3.10070   4      9.41643
      5.87299      0.00000      7.36192   5      9.41753
      7.87796     -5.21075      0.70294   4      9.47145
      7.87796      5.21075      0.70294   4      9.47145
      5.87299     -6.95890     -2.79421   5      9.52502
      5.87299      6.95890     -2.79421   5      9.52502
      9.39472      0.00000     -1.59998   2      9.52999
     -0.20441     -6.95890      6.59784   5      9.59164
     -0.20441      6.95890      6.59784   5      9.59164
     -4.96100     -6.95890     -4.50583   3      9.66128
     -4.96100      6.95890     -4.50583   3      9.66128
     -6.28181      0.00000      7.36192   5      9.67776
      8.46849     -1.73130     -4.37513   4      9.68785
      8.46849      1.73130     -4.37513   4      9.68785
     -1.88574     -3.47945      8.88170   6      9.72354
     -1.88574      3.47945      8.88170   6      9.72354
     -4.27684     -8.70706      0.70294   4      9.72616
     -4.27684      8.70706      0.70294   4      9.72616
     -6.28181     -6.95890     -2.79421   5      9.78238
     -6.28181      6.95890     -2.79421   5      9.78238
      9.15266     -3.47945      0.57224   3      9.80842
      9.15266      3.47945      0.57224   3      9.80842
      6.07740     -6.95890      3.80363   6      9.99143
     -6.07740     -6.95890      3.80363   6      9.99143
     -6.07740      6.95890      3.80363   6      9.99143
      6.07740      6.95890      3.80363   6      9.99143
      2.39109     -5.22760      8.17876   4      9.99687
      2.39109      5.22760      8.17876   4      9.99687
     -8.83747      0.00000     -4.75252   2     10.03431
     -7.96314     -3.47945     -5.07806   6     10.06504
     -7.96314     -3.47945      5.07806   6     10.06504
     -7.96314      3.47945     -5.07806   6     10.06504
     -7.96314      3.47945      5.07806   6     10.06504
     -1.75057     -6.95890     -7.06734   1     10.07165
     -1.75057      6.95890     -7.06734   1     10.07165
     -9.76370     -1.73130     -1.97737   4     10.11125
     -9.76370      1.73130     -1.97737   4     10.11125
      0.00000      0.00000    -10.15613   6     10.15613
      0.00000      0.00000     10.15613   6     10.15613
     -4.96100     -6.95890      5.65030   3     10.24518
     -4.96100      6.95890      5.65030   3     10.24518
     -9.07954     -3.47945      3.23140   3     10.24629
     -9.07954      3.47945      3.23140   3     10.24629
      6.95173     -3.47945     -6.67804   2     10.24838
      6.95173      3.47945     -6.67804   2     10.24838
      4.39606      3.47945     -8.63636   5     10.29653
      4.39606     -3.47945     -8.63636   5     10.29653
     -8.83747      0.00000      5.40361   2     10.35857
      4.32683      0.00000     -9.44129   1     10.38554
      8.46849     -1.73130      5.78100   4     10.39869
      8.46849      1.73130      5.78100   4     10.39869
     -3.68631     -8.69020     -4.37513   4     10.40434
     -3.68631      8.69020     -4.37513   4     10.40434
      0.87433     -3.47945     -9.83059   2     10.46477
      0.87433      3.47945     -9.83059   2     10.46477
      0.87433    -10.43835      0.32554   2     10.47997
      0.87433     10.43835      0.32554   2     10.47997
     -7.82797     -6.95890      0.71484   1     10.49831
     -7.82797      6.95890      0.71484   1     10.49831
     -4.27684     -1.74815     -9.45319   4     10.52189
     -4.27684      1.74815     -9.45319   4     10.52189
     -3.00214     -3.47945     -9.58389   3     10.62875
     -3.00214      3.47945     -9.58389   3     10.62875
      5.94222     -3.47945      8.16686   1     10.68242
      5.94222      3.47945      8.16686   1     10.68242
     -1.88574    -10.43835     -1.27443   6     10.68361
     -1.88574     10.43835     -1.27443   6     10.68361
     -1.68134    -10.43835      2.28386   5     10.81675
     -1.68134     10.43835      2.28386   5     10.81675
     -6.21257     -3.47945      8.16686   1     10.83514
