# Once                                                             FEFF 10.0.0
# POT  SCF  30  3.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=16 Rmt= 1.393 Rnm= 1.534 K  shell
# Pot 1 Z=55 Rmt= 2.242 Rnm= 2.287
# Pot 2 Z=56 Rmt= 2.096 Rnm= 2.174
# Pot 3 Z=23 Rmt= 1.200 Rnm= 1.440
# Pot 4 Z=16 Rmt= 1.388 Rnm= 1.536
# Pot 5 Z=16 Rmt= 1.408 Rnm= 1.541
# Pot 6 Z=16 Rmt= 1.393 Rnm= 1.534
# Gam_ch=5.057E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-8.159E+00eV kf=1.742E+00 Vint=-1.356E+01eV Rs_int= 2.082
#  -----------------------------------------------------------------------
#   0.95681E+00  0.16294E+01  0.57838E+00 -0.2998427E+00  0.9079003E+02 method to calculate xsect
#   5.0571000E-01    351    301
#       em              xsnorm            xsec  
 -0.381591384E+02  0.25285E+00  0.17405E-03 -0.56565E-05  0.83150E-05
 -0.380591384E+02  0.25285E+00  0.17493E-03 -0.23630E-05  0.83405E-05
 -0.308591384E+02  0.25285E+00  0.25684E-03  0.27116E-03  0.11374E-04
 -0.307591384E+02  0.25285E+00  0.25830E-03  0.27566E-03  0.11441E-04
 -0.306591384E+02  0.25285E+00  0.25976E-03  0.28019E-03  0.11509E-04
 -0.305591384E+02  0.25285E+00  0.26124E-03  0.28474E-03  0.11578E-04
 -0.304591384E+02  0.25285E+00  0.26272E-03  0.28932E-03  0.11648E-04
 -0.303591384E+02  0.25285E+00  0.26422E-03  0.29393E-03  0.11719E-04
 -0.302591384E+02  0.25285E+00  0.26573E-03  0.29856E-03  0.11791E-04
 -0.301591384E+02  0.25285E+00  0.26724E-03  0.30323E-03  0.11864E-04
 -0.300591384E+02  0.25285E+00  0.26877E-03  0.30792E-03  0.11939E-04
 -0.299591384E+02  0.25285E+00  0.27032E-03  0.31265E-03  0.12014E-04
 -0.298591384E+02  0.25285E+00  0.27187E-03  0.31740E-03  0.12091E-04
 -0.297591384E+02  0.25285E+00  0.27343E-03  0.32218E-03  0.12169E-04
 -0.296591384E+02  0.25285E+00  0.27501E-03  0.32699E-03  0.12248E-04
 -0.295591384E+02  0.25285E+00  0.27660E-03  0.33184E-03  0.12329E-04
 -0.294591384E+02  0.25285E+00  0.27820E-03  0.33672E-03  0.12410E-04
 -0.293591384E+02  0.25285E+00  0.27981E-03  0.34163E-03  0.12493E-04
 -0.292591384E+02  0.25285E+00  0.28144E-03  0.34657E-03  0.12578E-04
 -0.291591384E+02  0.25285E+00  0.28307E-03  0.35154E-03  0.12663E-04
 -0.290591384E+02  0.25285E+00  0.28472E-03  0.35655E-03  0.12751E-04
 -0.289591384E+02  0.25285E+00  0.28639E-03  0.36160E-03  0.12839E-04
 -0.288591384E+02  0.25285E+00  0.28806E-03  0.36668E-03  0.12929E-04
 -0.287591384E+02  0.25285E+00  0.28975E-03  0.37179E-03  0.13021E-04
 -0.286591384E+02  0.25285E+00  0.29145E-03  0.37694E-03  0.13114E-04
 -0.285591384E+02  0.25285E+00  0.29316E-03  0.38213E-03  0.13208E-04
 -0.284591384E+02  0.25285E+00  0.29489E-03  0.38736E-03  0.13305E-04
 -0.283591384E+02  0.25285E+00  0.29663E-03  0.39262E-03  0.13402E-04
 -0.282591384E+02  0.25285E+00  0.29838E-03  0.39792E-03  0.13502E-04
 -0.281591384E+02  0.25285E+00  0.30015E-03  0.40327E-03  0.13603E-04
 -0.280591384E+02  0.25285E+00  0.30193E-03  0.40865E-03  0.13706E-04
 -0.279591384E+02  0.25285E+00  0.30372E-03  0.41407E-03  0.13811E-04
 -0.278591384E+02  0.25285E+00  0.30553E-03  0.41953E-03  0.13917E-04
 -0.277591384E+02  0.25285E+00  0.30736E-03  0.42504E-03  0.14026E-04
 -0.276591384E+02  0.25285E+00  0.30919E-03  0.43059E-03  0.14136E-04
 -0.275591384E+02  0.25285E+00  0.31104E-03  0.43618E-03  0.14248E-04
 -0.274591384E+02  0.25285E+00  0.31291E-03  0.44182E-03  0.14363E-04
 -0.273591384E+02  0.25285E+00  0.31479E-03  0.44751E-03  0.14479E-04
 -0.272591384E+02  0.25285E+00  0.31668E-03  0.45323E-03  0.14598E-04
 -0.271591384E+02  0.25285E+00  0.31859E-03  0.45901E-03  0.14718E-04
 -0.270591384E+02  0.25285E+00  0.32052E-03  0.46484E-03  0.14841E-04
 -0.269591384E+02  0.25285E+00  0.32246E-03  0.47071E-03  0.14966E-04
 -0.268591384E+02  0.25285E+00  0.32442E-03  0.47663E-03  0.15094E-04
 -0.267591384E+02  0.25285E+00  0.32639E-03  0.48260E-03  0.15224E-04
 -0.266591384E+02  0.25285E+00  0.32837E-03  0.48863E-03  0.15356E-04
 -0.265591384E+02  0.25285E+00  0.33038E-03  0.49471E-03  0.15491E-04
 -0.264591384E+02  0.25285E+00  0.33240E-03  0.50084E-03  0.15628E-04
 -0.263591384E+02  0.25285E+00  0.33443E-03  0.50702E-03  0.15768E-04
 -0.262591384E+02  0.25285E+00  0.33648E-03  0.51326E-03  0.15911E-04
 -0.261591384E+02  0.25285E+00  0.33855E-03  0.51956E-03  0.16056E-04
 -0.260591384E+02  0.25285E+00  0.34064E-03  0.52592E-03  0.16205E-04
 -0.259591384E+02  0.25285E+00  0.34274E-03  0.53233E-03  0.16356E-04
 -0.258591384E+02  0.25285E+00  0.34485E-03  0.53881E-03  0.16510E-04
 -0.257591384E+02  0.25285E+00  0.34699E-03  0.54534E-03  0.16668E-04
 -0.256591384E+02  0.25285E+00  0.34914E-03  0.55194E-03  0.16828E-04
 -0.255591384E+02  0.25285E+00  0.35131E-03  0.55860E-03  0.16992E-04
 -0.254591384E+02  0.25285E+00  0.35350E-03  0.56533E-03  0.17159E-04
 -0.253591384E+02  0.25285E+00  0.35571E-03  0.57212E-03  0.17330E-04
 -0.252591384E+02  0.25285E+00  0.35793E-03  0.57898E-03  0.17504E-04
 -0.251591384E+02  0.25285E+00  0.36017E-03  0.58591E-03  0.17682E-04
 -0.250591384E+02  0.25285E+00  0.36243E-03  0.59292E-03  0.17864E-04
 -0.249591384E+02  0.25285E+00  0.36471E-03  0.59999E-03  0.18049E-04
 -0.248591384E+02  0.25285E+00  0.36700E-03  0.60714E-03  0.18238E-04
 -0.247591384E+02  0.25285E+00  0.36932E-03  0.61436E-03  0.18432E-04
 -0.246591384E+02  0.25285E+00  0.37165E-03  0.62166E-03  0.18630E-04
 -0.245591384E+02  0.25285E+00  0.37401E-03  0.62904E-03  0.18832E-04
 -0.244591384E+02  0.25285E+00  0.37638E-03  0.63650E-03  0.19038E-04
 -0.243591384E+02  0.25285E+00  0.37877E-03  0.64404E-03  0.19250E-04
 -0.242591384E+02  0.25285E+00  0.38118E-03  0.65166E-03  0.19465E-04
 -0.241591384E+02  0.25285E+00  0.38361E-03  0.65937E-03  0.19686E-04
 -0.240591384E+02  0.25285E+00  0.38606E-03  0.66717E-03  0.19912E-04
 -0.239591384E+02  0.25285E+00  0.38854E-03  0.67506E-03  0.20143E-04
 -0.238591384E+02  0.25285E+00  0.39103E-03  0.68304E-03  0.20380E-04
 -0.237591384E+02  0.25285E+00  0.39354E-03  0.69112E-03  0.20622E-04
 -0.236591384E+02  0.25285E+00  0.39607E-03  0.69929E-03  0.20869E-04
 -0.235591384E+02  0.25285E+00  0.39862E-03  0.70756E-03  0.21123E-04
 -0.234591384E+02  0.25285E+00  0.40120E-03  0.71593E-03  0.21383E-04
 -0.233591384E+02  0.25285E+00  0.40379E-03  0.72440E-03  0.21649E-04
 -0.232591384E+02  0.25285E+00  0.40640E-03  0.73298E-03  0.21922E-04
 -0.231591384E+02  0.25285E+00  0.40904E-03  0.74167E-03  0.22201E-04
 -0.230591384E+02  0.25285E+00  0.41170E-03  0.75047E-03  0.22488E-04
 -0.229591384E+02  0.25285E+00  0.41438E-03  0.75938E-03  0.22781E-04
 -0.228591384E+02  0.25285E+00  0.41708E-03  0.76842E-03  0.23082E-04
 -0.227591384E+02  0.25285E+00  0.41980E-03  0.77757E-03  0.23391E-04
 -0.226591384E+02  0.25285E+00  0.42254E-03  0.78684E-03  0.23708E-04
 -0.225591384E+02  0.25285E+00  0.42531E-03  0.79624E-03  0.24033E-04
 -0.224591384E+02  0.25285E+00  0.42809E-03  0.80577E-03  0.24367E-04
 -0.223591384E+02  0.25285E+00  0.43090E-03  0.81544E-03  0.24710E-04
 -0.222591384E+02  0.25285E+00  0.43373E-03  0.82524E-03  0.25062E-04
 -0.221591384E+02  0.25285E+00  0.43658E-03  0.83518E-03  0.25424E-04
 -0.220591384E+02  0.25285E+00  0.43946E-03  0.84526E-03  0.25795E-04
 -0.219591384E+02  0.25285E+00  0.44235E-03  0.85549E-03  0.26177E-04
 -0.218591384E+02  0.25285E+00  0.44527E-03  0.86588E-03  0.26570E-04
 -0.217591384E+02  0.25285E+00  0.44821E-03  0.87642E-03  0.26974E-04
 -0.216591384E+02  0.25285E+00  0.45117E-03  0.88713E-03  0.27390E-04
 -0.215591384E+02  0.25285E+00  0.45415E-03  0.89800E-03  0.27818E-04
 -0.214591384E+02  0.25285E+00  0.45716E-03  0.90904E-03  0.28258E-04
 -0.213591384E+02  0.25285E+00  0.46018E-03  0.92025E-03  0.28712E-04
 -0.212591384E+02  0.25285E+00  0.46323E-03  0.93165E-03  0.29178E-04
 -0.211591384E+02  0.25285E+00  0.46630E-03  0.94323E-03  0.29660E-04
 -0.210591384E+02  0.25285E+00  0.46938E-03  0.95501E-03  0.30156E-04
 -0.209591384E+02  0.25285E+00  0.47249E-03  0.96698E-03  0.30668E-04
 -0.208591384E+02  0.25285E+00  0.47562E-03  0.97916E-03  0.31196E-04
 -0.207591384E+02  0.25285E+00  0.47877E-03  0.99155E-03  0.31740E-04
 -0.206591384E+02  0.25285E+00  0.48194E-03  0.10042E-02  0.32303E-04
 -0.205591384E+02  0.25285E+00  0.48512E-03  0.10170E-02  0.32883E-04
 -0.204591384E+02  0.25285E+00  0.48833E-03  0.10301E-02  0.33484E-04
 -0.203591384E+02  0.25285E+00  0.49155E-03  0.10434E-02  0.34104E-04
 -0.202591384E+02  0.25285E+00  0.49478E-03  0.10569E-02  0.34745E-04
 -0.201591384E+02  0.25285E+00  0.49804E-03  0.10707E-02  0.35408E-04
 -0.200591384E+02  0.25285E+00  0.50131E-03  0.10848E-02  0.36095E-04
 -0.199591384E+02  0.25285E+00  0.50459E-03  0.10991E-02  0.36806E-04
 -0.198591384E+02  0.25285E+00  0.50789E-03  0.11138E-02  0.37542E-04
 -0.197591384E+02  0.25285E+00  0.51119E-03  0.11287E-02  0.38305E-04
 -0.196591384E+02  0.25285E+00  0.51451E-03  0.11439E-02  0.39097E-04
 -0.195591384E+02  0.25285E+00  0.51784E-03  0.11595E-02  0.39918E-04
 -0.194591384E+02  0.25285E+00  0.52117E-03  0.11754E-02  0.40770E-04
 -0.193591384E+02  0.25285E+00  0.52451E-03  0.11916E-02  0.41655E-04
 -0.192591384E+02  0.25285E+00  0.52786E-03  0.12082E-02  0.42574E-04
 -0.191591384E+02  0.25285E+00  0.53120E-03  0.12251E-02  0.43530E-04
 -0.190591384E+02  0.25285E+00  0.53455E-03  0.12424E-02  0.44525E-04
 -0.189591384E+02  0.25285E+00  0.53789E-03  0.12602E-02  0.45560E-04
 -0.188591384E+02  0.25285E+00  0.54122E-03  0.12783E-02  0.46638E-04
 -0.187591384E+02  0.25285E+00  0.54455E-03  0.12969E-02  0.47762E-04
 -0.186591384E+02  0.25285E+00  0.54786E-03  0.13159E-02  0.48934E-04
 -0.185591384E+02  0.25285E+00  0.55115E-03  0.13354E-02  0.50157E-04
 -0.184591384E+02  0.25285E+00  0.55442E-03  0.13554E-02  0.51435E-04
 -0.183591384E+02  0.25285E+00  0.55767E-03  0.13759E-02  0.52770E-04
 -0.182591384E+02  0.25285E+00  0.56089E-03  0.13969E-02  0.54166E-04
 -0.181591384E+02  0.25285E+00  0.56406E-03  0.14185E-02  0.55628E-04
 -0.180591384E+02  0.25285E+00  0.56720E-03  0.14407E-02  0.57160E-04
 -0.179591384E+02  0.25285E+00  0.57029E-03  0.14635E-02  0.58766E-04
 -0.178591384E+02  0.25285E+00  0.57332E-03  0.14869E-02  0.60451E-04
 -0.177591384E+02  0.25285E+00  0.57628E-03  0.15110E-02  0.62222E-04
 -0.176591384E+02  0.25285E+00  0.57917E-03  0.15359E-02  0.64083E-04
 -0.175591384E+02  0.25285E+00  0.58197E-03  0.15614E-02  0.66042E-04
 -0.174591384E+02  0.25285E+00  0.58468E-03  0.15878E-02  0.68105E-04
 -0.173591384E+02  0.25285E+00  0.58728E-03  0.16150E-02  0.70281E-04
 -0.172591384E+02  0.25285E+00  0.58975E-03  0.16431E-02  0.72579E-04
 -0.171591384E+02  0.25285E+00  0.59209E-03  0.16721E-02  0.75008E-04
 -0.170591384E+02  0.25285E+00  0.59427E-03  0.17021E-02  0.77578E-04
 -0.169591384E+02  0.25285E+00  0.59628E-03  0.17331E-02  0.80302E-04
 -0.168591384E+02  0.25285E+00  0.59810E-03  0.17652E-02  0.83191E-04
 -0.167591384E+02  0.25285E+00  0.59969E-03  0.17984E-02  0.86262E-04
 -0.166591384E+02  0.25285E+00  0.60104E-03  0.18329E-02  0.89528E-04
 -0.165591384E+02  0.25285E+00  0.60212E-03  0.18688E-02  0.93010E-04
 -0.164591384E+02  0.25285E+00  0.60290E-03  0.19060E-02  0.96726E-04
 -0.163591384E+02  0.25285E+00  0.60333E-03  0.19447E-02  0.10070E-03
 -0.162591384E+02  0.25285E+00  0.60338E-03  0.19850E-02  0.10495E-03
 -0.161591384E+02  0.25285E+00  0.60300E-03  0.20271E-02  0.10952E-03
 -0.160591384E+02  0.25285E+00  0.60215E-03  0.20710E-02  0.11443E-03
 -0.159591384E+02  0.25285E+00  0.60076E-03  0.21168E-02  0.11972E-03
 -0.158591384E+02  0.25285E+00  0.59876E-03  0.21648E-02  0.12543E-03
 -0.157591384E+02  0.25285E+00  0.59610E-03  0.22151E-02  0.13162E-03
 -0.156591384E+02  0.25285E+00  0.59268E-03  0.22679E-02  0.13833E-03
 -0.155591384E+02  0.25285E+00  0.58841E-03  0.23234E-02  0.14563E-03
 -0.154591384E+02  0.25285E+00  0.58320E-03  0.23819E-02  0.15360E-03
 -0.153591384E+02  0.25285E+00  0.57691E-03  0.24435E-02  0.16232E-03
 -0.152591384E+02  0.25285E+00  0.56942E-03  0.25087E-02  0.17190E-03
 -0.151591384E+02  0.25285E+00  0.56058E-03  0.25777E-02  0.18246E-03
 -0.150591384E+02  0.25285E+00  0.55022E-03  0.26510E-02  0.19414E-03
 -0.149591384E+02  0.25285E+00  0.53815E-03  0.27290E-02  0.20713E-03
 -0.148591384E+02  0.25285E+00  0.52416E-03  0.28123E-02  0.22163E-03
 -0.147591384E+02  0.25285E+00  0.50802E-03  0.29013E-02  0.23790E-03
 -0.146591384E+02  0.25285E+00  0.48948E-03  0.29969E-02  0.25627E-03
 -0.145591384E+02  0.25285E+00  0.46827E-03  0.30998E-02  0.27713E-03
 -0.144591384E+02  0.25285E+00  0.44412E-03  0.32110E-02  0.30100E-03
 -0.143591384E+02  0.25285E+00  0.41679E-03  0.33317E-02  0.32851E-03
 -0.142591384E+02  0.25285E+00  0.38609E-03  0.34633E-02  0.36053E-03
 -0.141591384E+02  0.25285E+00  0.35198E-03  0.36075E-02  0.39819E-03
 -0.140591384E+02  0.25285E+00  0.31474E-03  0.37662E-02  0.44301E-03
 -0.139591384E+02  0.25285E+00  0.27525E-03  0.39420E-02  0.49716E-03
 -0.138591384E+02  0.25285E+00  0.23556E-03  0.41380E-02  0.56373E-03
 -0.137591384E+02  0.25285E+00  0.20011E-03  0.43576E-02  0.64731E-03
 -0.136591384E+02  0.25285E+00  0.17766E-03  0.46047E-02  0.75483E-03
 -0.135591384E+02  0.25285E+00  0.18344E-03  0.48821E-02  0.89649E-03
 -0.134591384E+02  0.25285E+00  0.23774E-03  0.51901E-02  0.10860E-02
 -0.133591384E+02  0.25285E+00  0.36190E-03  0.55247E-02  0.13392E-02
 -0.132591384E+02  0.25285E+00  0.58124E-03  0.58773E-02  0.16741E-02
 -0.131591384E+02  0.25285E+00  0.93412E-03  0.62330E-02  0.21101E-02
 -0.130591384E+02  0.25285E+00  0.14820E-02  0.65672E-02  0.26675E-02
 -0.129591384E+02  0.25285E+00  0.23240E-02  0.68424E-02  0.33632E-02
 -0.128591384E+02  0.25285E+00  0.36201E-02  0.70050E-02  0.42027E-02
 -0.127591384E+02  0.25285E+00  0.56252E-02  0.69880E-02  0.51685E-02
 -0.126591384E+02  0.25285E+00  0.86944E-02  0.67235E-02  0.62064E-02
 -0.125591384E+02  0.25285E+00  0.12970E-01  0.61669E-02  0.72215E-02
 -0.124591384E+02  0.25285E+00  0.17043E-01  0.53260E-02  0.80924E-02
 -0.123591384E+02  0.25285E+00  0.18091E-01  0.42730E-02  0.87079E-02
 -0.122591384E+02  0.25285E+00  0.16421E-01  0.31262E-02  0.90099E-02
 -0.121591384E+02  0.25285E+00  0.14112E-01  0.20104E-02  0.90089E-02
 -0.120591384E+02  0.25285E+00  0.12070E-01  0.10186E-02  0.87669E-02
 -0.119591384E+02  0.25285E+00  0.10424E-01  0.19692E-03  0.83652E-02
 -0.118591384E+02  0.25285E+00  0.91145E-02 -0.44832E-03  0.78787E-02
 -0.117591384E+02  0.25285E+00  0.80646E-02 -0.93458E-03  0.73636E-02
 -0.116591384E+02  0.25285E+00  0.72129E-02 -0.12889E-02  0.68565E-02
 -0.115591384E+02  0.25285E+00  0.65137E-02 -0.15393E-02  0.63778E-02
 -0.114591384E+02  0.25285E+00  0.59331E-02 -0.17103E-02  0.59372E-02
 -0.113591384E+02  0.25285E+00  0.54458E-02 -0.18220E-02  0.55376E-02
 -0.112591384E+02  0.25285E+00  0.50329E-02 -0.18900E-02  0.51784E-02
 -0.111591384E+02  0.25285E+00  0.46797E-02 -0.19260E-02  0.48567E-02
 -0.110591384E+02  0.25285E+00  0.43750E-02 -0.19388E-02  0.45691E-02
 -0.109591384E+02  0.25285E+00  0.41102E-02 -0.19350E-02  0.43118E-02
 -0.108591384E+02  0.25285E+00  0.38783E-02 -0.19193E-02  0.40814E-02
 -0.107591384E+02  0.25285E+00  0.36740E-02 -0.18952E-02  0.38746E-02
 -0.106591384E+02  0.25285E+00  0.34928E-02 -0.18654E-02  0.36885E-02
 -0.105591384E+02  0.25285E+00  0.33312E-02 -0.18317E-02  0.35205E-02
 -0.104591384E+02  0.25285E+00  0.31864E-02 -0.17956E-02  0.33684E-02
 -0.103591384E+02  0.25285E+00  0.30559E-02 -0.17581E-02  0.32303E-02
 -0.102591384E+02  0.25285E+00  0.29379E-02 -0.17198E-02  0.31045E-02
 -0.101591384E+02  0.25285E+00  0.28307E-02 -0.16815E-02  0.29896E-02
 -0.100591384E+02  0.25285E+00  0.27329E-02 -0.16434E-02  0.28843E-02
 -0.995913836E+01  0.25285E+00  0.26434E-02 -0.16058E-02  0.27876E-02
 -0.985913836E+01  0.25285E+00  0.25611E-02 -0.15689E-02  0.26985E-02
 -0.975913836E+01  0.25285E+00  0.24854E-02 -0.15330E-02  0.26163E-02
 -0.965913836E+01  0.25285E+00  0.24154E-02 -0.14980E-02  0.25401E-02
 -0.955913836E+01  0.25285E+00  0.23506E-02 -0.14640E-02  0.24694E-02
 -0.945913836E+01  0.25285E+00  0.22904E-02 -0.14311E-02  0.24037E-02
 -0.935913836E+01  0.25285E+00  0.22343E-02 -0.13993E-02  0.23424E-02
 -0.925913836E+01  0.25285E+00  0.21820E-02 -0.13685E-02  0.22852E-02
 -0.915913836E+01  0.25285E+00  0.21331E-02 -0.13387E-02  0.22317E-02
 -0.905913836E+01  0.25285E+00  0.20872E-02 -0.13099E-02  0.21816E-02
 -0.895913836E+01  0.25285E+00  0.20442E-02 -0.12822E-02  0.21345E-02
 -0.885913836E+01  0.25285E+00  0.20037E-02 -0.12554E-02  0.20902E-02
 -0.875913836E+01  0.25285E+00  0.19656E-02 -0.12295E-02  0.20484E-02
 -0.865913836E+01  0.25285E+00  0.19296E-02 -0.12045E-02  0.20091E-02
 -0.855913836E+01  0.25285E+00  0.18956E-02 -0.11804E-02  0.19719E-02
 -0.845913836E+01  0.25285E+00  0.18635E-02 -0.11570E-02  0.19367E-02
 -0.835913836E+01  0.25285E+00  0.18330E-02 -0.11345E-02  0.19034E-02
 -0.825913836E+01  0.25285E+00  0.18041E-02 -0.11128E-02  0.18717E-02
