Pt 0.0676804874865795 1.765144327345546 6.221883512500001 0.018042745278822436
Pt -1.3752104073673244 4.427203100352168 6.221883512500001 0.02473981888960104
Pt 3.1559618465486565 1.7741927864252907 1.2443767025000005 0.9999999271949009
Pt 3.1971032956597822 1.7448682785954182 6.221883512500001 8.437181921321912e-08
Pt 1.7286214155559951 4.36876435726439 1.2443767025000008 1.0
Pt 1.7258778648913378 4.419212530381655 6.221883512500001 0.0
Pt 1.5793391831780696 0.8834787552198132 3.5632009119605503 0.5490176855764191
Pt 1.5793391831780696 0.8834787552198132 8.880566113039452 0.5490176855764226
Pt 0.13225078979878394 3.5139475098545834 3.5632009119605503 0.5490174723755143
Pt 0.13225078979878394 3.5139475098545834 8.880566113039452 0.5490174723755122
Pt 4.861547569189161 0.946550074199206 3.551586198469824 0.5858371465874427
Pt 4.861547569189161 0.946550074199206 8.892180826530177 0.5858371465874398
Pt 3.345169745694626 3.5681818096228386 3.7287413401954876 0.5124759526792821
Pt 3.345169745694626 3.5681818096228386 8.715025684804514 0.5124759526792821
Pt -1.4860444586398773 4.36623042155421 1.2443767025000005 0.3819796547673701
Pt 0.053273128185794494 1.7572184362206624 1.2443767025000003 0.6809423272967238
