 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.33981000000000000       eV
 efermi =   -6.5683973099999999       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1343863332E+001   0.9409452954E-003   0.2319706404E-004   0.9963946581E+000   0.9443500000E-003   0.2328100000E-004
  -0.1340188401E+001   0.9477690940E-003   0.2346182111E-004   0.9963826011E+000   0.9512100000E-003   0.2354700000E-004
  -0.1336513470E+001   0.9546723594E-003   0.2373254806E-004   0.9963704633E+000   0.9581500000E-003   0.2381900000E-004
  -0.1332838539E+001   0.9616451225E-003   0.2400824824E-004   0.9963582437E+000   0.9651600000E-003   0.2409600000E-004
  -0.1329163609E+001   0.9687073051E-003   0.2428892136E-004   0.9963459415E+000   0.9722600000E-003   0.2437800000E-004
  -0.1325488678E+001   0.9758589014E-003   0.2457556349E-004   0.9963335560E+000   0.9794500000E-003   0.2466600000E-004
  -0.1321813747E+001   0.9830799789E-003   0.2486717799E-004   0.9963210862E+000   0.9867100000E-003   0.2495900000E-004
  -0.1318138816E+001   0.9904004217E-003   0.2516575719E-004   0.9963085313E+000   0.9940700000E-003   0.2525900000E-004
  -0.1314463885E+001   0.9977903342E-003   0.2546930814E-004   0.9962958904E+000   0.1001500000E-002   0.2556400000E-004
  -0.1310788954E+001   0.1005249711E-002   0.2577982312E-004   0.9962831627E+000   0.1009000000E-002   0.2587600000E-004
  -0.1307114023E+001   0.1012908062E-002   0.2609630547E-004   0.9962703472E+000   0.1016700000E-002   0.2619400000E-004
  -0.1303439092E+001   0.1020566125E-002   0.2641875487E-004   0.9962574430E+000   0.1024400000E-002   0.2651800000E-004
  -0.1299764161E+001   0.1028323520E-002   0.2674816722E-004   0.9962444492E+000   0.1032200000E-002   0.2684900000E-004
  -0.1296089230E+001   0.1036180243E-002   0.2708454212E-004   0.9962313649E+000   0.1040100000E-002   0.2718700000E-004
  -0.1292414300E+001   0.1044136284E-002   0.2742887540E-004   0.9962181891E+000   0.1048100000E-002   0.2753300000E-004
  -0.1288739369E+001   0.1052191637E-002   0.2777917422E-004   0.9962049208E+000   0.1056200000E-002   0.2788500000E-004
  -0.1285064438E+001   0.1060445915E-002   0.2813743059E-004   0.9961915591E+000   0.1064500000E-002   0.2824500000E-004
  -0.1281389507E+001   0.1068699869E-002   0.2850364406E-004   0.9961781030E+000   0.1072800000E-002   0.2861300000E-004
  -0.1277714576E+001   0.1077053113E-002   0.2887681802E-004   0.9961645515E+000   0.1081200000E-002   0.2898800000E-004
  -0.1274039645E+001   0.1085605255E-002   0.2925894434E-004   0.9961509035E+000   0.1089800000E-002   0.2937200000E-004
  -0.1270364714E+001   0.1094157054E-002   0.2964902637E-004   0.9961371581E+000   0.1098400000E-002   0.2976400000E-004
  -0.1266689783E+001   0.1102907733E-002   0.3004805977E-004   0.9961233142E+000   0.1107200000E-002   0.3016500000E-004
  -0.1263014852E+001   0.1111757669E-002   0.3045504790E-004   0.9961093706E+000   0.1116100000E-002   0.3057400000E-004
  -0.1259339921E+001   0.1120706852E-002   0.3087198245E-004   0.9960953265E+000   0.1125100000E-002   0.3099300000E-004
  -0.1255664991E+001   0.1129854883E-002   0.3129786677E-004   0.9960811805E+000   0.1134300000E-002   0.3142100000E-004
  -0.1251990060E+001   0.1139002536E-002   0.3173369638E-004   0.9960669317E+000   0.1143500000E-002   0.3185900000E-004
  -0.1248315129E+001   0.1148349018E-002   0.3217947067E-004   0.9960525789E+000   0.1152900000E-002   0.3230700000E-004
  -0.1244640198E+001   0.1157894316E-002   0.3263518903E-004   0.9960381210E+000   0.1162500000E-002   0.3276500000E-004
  -0.1240965267E+001   0.1167439211E-002   0.3310184689E-004   0.9960235568E+000   0.1172100000E-002   0.3323400000E-004
  -0.1237290336E+001   0.1177182901E-002   0.3357944355E-004   0.9960088851E+000   0.1181900000E-002   0.3371400000E-004
  -0.1233615405E+001   0.1187125373E-002   0.3406797835E-004   0.9959941047E+000   0.1191900000E-002   0.3420500000E-004
  -0.1229940474E+001   0.1197167016E-002   0.3456844658E-004   0.9959792145E+000   0.1202000000E-002   0.3470800000E-004
  -0.1226265543E+001   0.1207307819E-002   0.3508084748E-004   0.9959642132E+000   0.1212200000E-002   0.3522300000E-004
  -0.1222590612E+001   0.1217647369E-002   0.3560518031E-004   0.9959490995E+000   0.1222600000E-002   0.3575000000E-004
  -0.1218915682E+001   0.1228185651E-002   0.3614244022E-004   0.9959338722E+000   0.1233200000E-002   0.3629000000E-004
  -0.1215240751E+001   0.1238823059E-002   0.3669262640E-004   0.9959185300E+000   0.1243900000E-002   0.3684300000E-004
  -0.1211565820E+001   0.1249559584E-002   0.3725673391E-004   0.9959030716E+000   0.1254700000E-002   0.3741000000E-004
  -0.1207890889E+001   0.1260594392E-002   0.3783476185E-004   0.9958874957E+000   0.1265800000E-002   0.3799100000E-004
  -0.1204215958E+001   0.1271728290E-002   0.3842670931E-004   0.9958718008E+000   0.1277000000E-002   0.3858600000E-004
  -0.1200541027E+001   0.1283060852E-002   0.3903456707E-004   0.9958559858E+000   0.1288400000E-002   0.3919700000E-004
  -0.1196866096E+001   0.1294592064E-002   0.3965733827E-004   0.9958400491E+000   0.1300000000E-002   0.3982300000E-004
  -0.1193191165E+001   0.1306222327E-002   0.4029502190E-004   0.9958239893E+000   0.1311700000E-002   0.4046400000E-004
  -0.1189516234E+001   0.1318150792E-002   0.4094960856E-004   0.9958078051E+000   0.1323700000E-002   0.4112200000E-004
  -0.1185841303E+001   0.1330178279E-002   0.4162109711E-004   0.9957914950E+000   0.1335800000E-002   0.4179700000E-004
