 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    7.7929999999999999E-002  eV
 efermi =   -10.512700000000001       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1488813731E+001   0.6575858179E-002   0.1421223873E-004   0.9991731389E+000   0.6581300000E-002   0.1422400000E-004
  -0.1485138800E+001   0.6592825875E-002   0.1430412307E-004   0.9991703735E+000   0.6598300000E-002   0.1431600000E-004
  -0.1481463869E+001   0.6609893272E-002   0.1439800496E-004   0.9991675895E+000   0.6615400000E-002   0.1441000000E-004
  -0.1477788938E+001   0.6627060365E-002   0.1449188607E-004   0.9991647868E+000   0.6632600000E-002   0.1450400000E-004
  -0.1474114007E+001   0.6644427068E-002   0.1458776469E-004   0.9991619651E+000   0.6650000000E-002   0.1460000000E-004
  -0.1470439076E+001   0.6661893462E-002   0.1468364249E-004   0.9991591243E+000   0.6667500000E-002   0.1469600000E-004
  -0.1466764145E+001   0.6679459542E-002   0.1478151777E-004   0.9991562642E+000   0.6685100000E-002   0.1479400000E-004
  -0.1463089215E+001   0.6697125306E-002   0.1488039136E-004   0.9991533846E+000   0.6702800000E-002   0.1489300000E-004
  -0.1459414284E+001   0.6714890751E-002   0.1498026323E-004   0.9991504853E+000   0.6720600000E-002   0.1499300000E-004
  -0.1455739353E+001   0.6732855788E-002   0.1508113336E-004   0.9991475660E+000   0.6738600000E-002   0.1509400000E-004
  -0.1452064422E+001   0.6750920498E-002   0.1518300175E-004   0.9991446266E+000   0.6756700000E-002   0.1519600000E-004
  -0.1448389491E+001   0.6769084878E-002   0.1528586836E-004   0.9991416668E+000   0.6774900000E-002   0.1529900000E-004
  -0.1444714560E+001   0.6787448839E-002   0.1539073233E-004   0.9991386865E+000   0.6793300000E-002   0.1540400000E-004
  -0.1441039629E+001   0.6805812548E-002   0.1549659448E-004   0.9991356854E+000   0.6811700000E-002   0.1551000000E-004
  -0.1437364698E+001   0.6824475744E-002   0.1560345480E-004   0.9991326634E+000   0.6830400000E-002   0.1561700000E-004
  -0.1433689767E+001   0.6843138681E-002   0.1571131328E-004   0.9991296201E+000   0.6849100000E-002   0.1572500000E-004
  -0.1430014836E+001   0.6862001182E-002   0.1582116900E-004   0.9991265554E+000   0.6868000000E-002   0.1583500000E-004
  -0.1426339906E+001   0.6880963331E-002   0.1593202284E-004   0.9991234690E+000   0.6887000000E-002   0.1594600000E-004
  -0.1422664975E+001   0.6900125036E-002   0.1604387475E-004   0.9991203608E+000   0.6906200000E-002   0.1605800000E-004
  -0.1418990044E+001   0.6919386379E-002   0.1615772385E-004   0.9991172304E+000   0.6925500000E-002   0.1617200000E-004
  -0.1415315113E+001   0.6938747358E-002   0.1627157187E-004   0.9991140777E+000   0.6944900000E-002   0.1628600000E-004
  -0.1411640182E+001   0.6958307879E-002   0.1638841613E-004   0.9991109023E+000   0.6964500000E-002   0.1640300000E-004
  -0.1407965251E+001   0.6978067938E-002   0.1650525927E-004   0.9991077042E+000   0.6984300000E-002   0.1652000000E-004
  -0.1404290320E+001   0.6997927619E-002   0.1662509860E-004   0.9991044829E+000   0.7004200000E-002   0.1664000000E-004
  -0.1400615389E+001   0.7017886918E-002   0.1674493675E-004   0.9991012383E+000   0.7024200000E-002   0.1676000000E-004
  -0.1396940458E+001   0.7038045740E-002   0.1686677193E-004   0.9990979701E+000   0.7044400000E-002   0.1688200000E-004
  -0.1393265527E+001   0.7058404081E-002   0.1699060409E-004   0.9990946780E+000   0.7064800000E-002   0.1700600000E-004
  -0.1389590597E+001   0.7078862026E-002   0.1711543412E-004   0.9990913618E+000   0.7085300000E-002   0.1713100000E-004
  -0.1385915666E+001   0.7099419570E-002   0.1724226107E-004   0.9990880213E+000   0.7105900000E-002   0.1725800000E-004
  -0.1382240735E+001   0.7120176618E-002   0.1737008583E-004   0.9990846560E+000   0.7126700000E-002   0.1738600000E-004
  -0.1378565804E+001   0.7141133164E-002   0.1749990745E-004   0.9990812659E+000   0.7147700000E-002   0.1751600000E-004
  -0.1374890873E+001   0.7162289203E-002   0.1763172591E-004   0.9990778506E+000   0.7168900000E-002   0.1764800000E-004
  -0.1371215942E+001   0.7183544821E-002   0.1776454208E-004   0.9990744097E+000   0.7190200000E-002   0.1778100000E-004
  -0.1367541011E+001   0.7204999920E-002   0.1789935502E-004   0.9990709431E+000   0.7211700000E-002   0.1791600000E-004
  -0.1363866080E+001   0.7226554589E-002   0.1803616468E-004   0.9990674504E+000   0.7233300000E-002   0.1805300000E-004
  -0.1360191149E+001   0.7248308729E-002   0.1817397198E-004   0.9990639314E+000   0.7255100000E-002   0.1819100000E-004
  -0.1356516218E+001   0.7270262333E-002   0.1831377593E-004   0.9990603857E+000   0.7277100000E-002   0.1833100000E-004
  -0.1352841288E+001   0.7292415395E-002   0.1845557651E-004   0.9990568130E+000   0.7299300000E-002   0.1847300000E-004
  -0.1349166357E+001   0.7314668005E-002   0.1859937367E-004   0.9990532131E+000   0.7321600000E-002   0.1861700000E-004
  -0.1345491426E+001   0.7337219967E-002   0.1874516737E-004   0.9990495856E+000   0.7344200000E-002   0.1876300000E-004
  -0.1341816495E+001   0.7359871463E-002   0.1889295759E-004   0.9990459302E+000   0.7366900000E-002   0.1891100000E-004
  -0.1338141564E+001   0.7382722393E-002   0.1904274426E-004   0.9990422465E+000   0.7389800000E-002   0.1906100000E-004
  -0.1334466633E+001   0.7405772751E-002   0.1919352832E-004   0.9990385343E+000   0.7412900000E-002   0.1921200000E-004
  -0.1330791702E+001   0.7429022530E-002   0.1934730781E-004   0.9990347933E+000   0.7436200000E-002   0.1936600000E-004
  -0.1327116771E+001   0.7452471722E-002   0.1950308363E-004   0.9990310229E+000   0.7459700000E-002   0.1952200000E-004
  -0.1323441840E+001   0.7476120321E-002   0.1966085575E-004   0.9990272231E+000   0.7483400000E-002   0.1968000000E-004
  -0.1319766909E+001   0.7499868418E-002   0.1982062412E-004   0.9990233932E+000   0.7507200000E-002   0.1984000000E-004
  -0.1316091979E+001   0.7523915810E-002   0.1998338772E-004   0.9990195332E+000   0.7531300000E-002   0.2000300000E-004
  -0.1312417048E+001   0.7548162588E-002   0.2014714846E-004   0.9990156424E+000   0.7555600000E-002   0.2016700000E-004
  -0.1308742117E+001   0.7572608744E-002   0.2031390433E-004   0.9990117207E+000   0.7580100000E-002   0.2033400000E-004
  -0.1305067186E+001   0.7597254271E-002   0.2048365527E-004   0.9990077676E+000   0.7604800000E-002   0.2050400000E-004
  -0.1301392255E+001   0.7622099162E-002   0.2065440321E-004   0.9990037828E+000   0.7629700000E-002   0.2067500000E-004
  -0.1297717324E+001   0.7647243307E-002   0.2082814612E-004   0.9989997658E+000   0.7654900000E-002   0.2084900000E-004
