natx =      783
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      1.81295      0.00806      0.00000   4      1.81297
     -0.00806     -1.81295      0.00000   4      1.81297
     -0.10242      1.86372      0.00000   5      1.86654
     -1.86372      0.10242      0.00000   5      1.86654
      1.90330     -1.90330      0.00000   2      2.69168
     -1.96614      1.96614      0.00000   3      2.78055
     -1.87197     -2.11797     -0.00000   1      2.82667
      2.11797      1.87197      0.00000   1      2.82667
      0.45026      2.41640     -1.77779   2      3.03353
     -2.41640     -0.45026     -1.77779   2      3.03353
     -2.41640     -0.45026      1.77779   2      3.03353
      0.45026      2.41640      1.77779   2      3.03353
      2.44773     -0.23559     -1.77779   1      3.03438
      2.44773     -0.23559      1.77779   1      3.03438
      0.23559     -2.44773     -1.77779   1      3.03438
      0.23559     -2.44773      1.77779   1      3.03438
      0.00000      0.00000     -3.55558   3      3.55558
      0.00000      0.00000      3.55558   3      3.55558
      2.36162      2.50675     -1.77779   4      3.87577
      2.36162      2.50675      1.77779   4      3.87577
     -2.50675     -2.36162     -1.77779   4      3.87577
     -2.50675     -2.36162      1.77779   4      3.87577
      2.45598     -2.45598     -1.77779   5      3.90182
      2.45598     -2.45598      1.77779   5      3.90182
     -0.00806     -1.81295     -3.55558   4      3.99112
     -0.00806     -1.81295      3.55558   4      3.99112
      1.81295      0.00806     -3.55558   4      3.99112
      1.81295      0.00806      3.55558   4      3.99112
     -0.10242      1.86372     -3.55558   5      4.01574
     -1.86372      0.10242     -3.55558   5      4.01574
     -0.10242      1.86372      3.55558   5      4.01574
     -1.86372      0.10242      3.55558   5      4.01574
     -4.08411      0.09417     -0.00000   1      4.08520
     -0.09417      4.08411      0.00000   1      4.08520
     -3.77910      1.95808      0.00000   4      4.25625
     -1.95808      3.77910      0.00000   4      4.25625
      1.90330     -1.90330     -3.55558   2      4.45952
      1.90330     -1.90330      3.55558   2      4.45952
     -1.96614      1.96614     -3.55558   3      4.51371
     -1.96614      1.96614      3.55558   3      4.51371
     -1.87197     -2.11797     -3.55558   1      4.54227
     -1.87197     -2.11797      3.55558   1      4.54227
      2.11797      1.87197     -3.55558   1      4.54227
      2.11797      1.87197      3.55558   1      4.54227
      4.55530      0.09417      0.00000   1      4.55627
     -0.09417     -4.55530     -0.00000   1      4.55627
      4.31164     -0.54061     -1.77779   4      4.69500
      4.31164     -0.54061      1.77779   4      4.69500
      0.54061     -4.31164     -1.77779   4      4.69500
      0.54061     -4.31164      1.77779   4      4.69500
      0.54061      4.32777     -1.77779   4      4.70982
      0.54061      4.32777      1.77779   4      4.70982
     -4.32777     -0.54061     -1.77779   4      4.70982
     -4.32777     -0.54061      1.77779   4      4.70982
      4.22553      2.20174     -1.77779   1      5.08560
     -2.20174     -4.22553      1.77779   1      5.08560
      4.22553      2.20174      1.77779   1      5.08560
     -2.20174     -4.22553     -1.77779   1      5.08560
      2.35356      4.31970     -1.77779   3      5.23064
      2.35356      4.31970      1.77779   3      5.23064
     -4.31970     -2.35356     -1.77779   3      5.23064
     -4.31970     -2.35356      1.77779   3      5.23064
      4.31970     -2.35356     -1.77779   3      5.23064
      2.35356     -4.31970     -1.77779   3      5.23064
      4.31970     -2.35356      1.77779   3      5.23064
      2.35356     -4.31970      1.77779   3      5.23064
     -1.95808     -4.86031     -0.00000   4      5.23992
