 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.25285000000000002       eV
 efermi =   -5.6916151499999996       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1311642192E+001   0.1595508123E-003   0.9273654104E-005   0.9973172417E+000   0.1599800000E-003   0.9298600000E-005
  -0.1307967261E+001   0.1632194714E-003   0.9310471082E-005   0.9973082697E+000   0.1636600000E-003   0.9335600000E-005
  -0.1304292330E+001   0.1668980274E-003   0.9347785483E-005   0.9972992375E+000   0.1673500000E-003   0.9373100000E-005
  -0.1300617399E+001   0.1705964521E-003   0.9385597278E-005   0.9972901444E+000   0.1710600000E-003   0.9411100000E-005
  -0.1296942469E+001   0.1743047714E-003   0.9423806715E-005   0.9972809900E+000   0.1747800000E-003   0.9449500000E-005
  -0.1293267538E+001   0.1780329570E-003   0.9462513495E-005   0.9972717734E+000   0.1785200000E-003   0.9488400000E-005
  -0.1289592607E+001   0.1817710348E-003   0.9501717592E-005   0.9972624942E+000   0.1822700000E-003   0.9527800000E-005
  -0.1285917676E+001   0.1855289763E-003   0.9541319254E-005   0.9972531516E+000   0.1860400000E-003   0.9567600000E-005
  -0.1282242745E+001   0.1893067801E-003   0.9581517903E-005   0.9972437451E+000   0.1898300000E-003   0.9608000000E-005
  -0.1278567814E+001   0.1930845001E-003   0.9622114062E-005   0.9972342739E+000   0.1936200000E-003   0.9648800000E-005
  -0.1274892883E+001   0.1968920522E-003   0.9663307150E-005   0.9972247374E+000   0.1974400000E-003   0.9690200000E-005
  -0.1271217952E+001   0.2007094902E-003   0.9704997414E-005   0.9972151349E+000   0.2012700000E-003   0.9732100000E-005
  -0.1267543021E+001   0.2045467851E-003   0.9747184825E-005   0.9972054657E+000   0.2051200000E-003   0.9774500000E-005
  -0.1263868090E+001   0.2084039354E-003   0.9789869352E-005   0.9971957292E+000   0.2089900000E-003   0.9817400000E-005
  -0.1260193160E+001   0.2122709678E-003   0.9833150683E-005   0.9971859245E+000   0.2128700000E-003   0.9860900000E-005
  -0.1256518229E+001   0.2161578526E-003   0.9877028786E-005   0.9971760511E+000   0.2167700000E-003   0.9905000000E-005
  -0.1252843298E+001   0.2200546167E-003   0.9921403910E-005   0.9971661082E+000   0.2206800000E-003   0.9949600000E-005
  -0.1249168367E+001   0.2239812020E-003   0.9966276022E-005   0.9971560949E+000   0.2246200000E-003   0.9994700000E-005
  -0.1245493436E+001   0.2279176637E-003   0.1001134595E-004   0.9971460107E+000   0.2285700000E-003   0.1004000000E-004
  -0.1241818505E+001   0.2318739717E-003   0.1005810937E-004   0.9971358547E+000   0.2325400000E-003   0.1008700000E-004
  -0.1238143574E+001   0.2358501244E-003   0.1010487110E-004   0.9971256262E+000   0.2365300000E-003   0.1013400000E-004
  -0.1234468643E+001   0.2398461201E-003   0.1015163112E-004   0.9971153243E+000   0.2405400000E-003   0.1018100000E-004
  -0.1230793712E+001   0.2438519862E-003   0.1019938652E-004   0.9971049484E+000   0.2445600000E-003   0.1022900000E-004
  -0.1227118781E+001   0.2478876630E-003   0.1024813725E-004   0.9970944975E+000   0.2486100000E-003   0.1027800000E-004
  -0.1223443851E+001   0.2519332069E-003   0.1029788325E-004   0.9970839709E+000   0.2526700000E-003   0.1032800000E-004
  -0.1219768920E+001   0.2559985872E-003   0.1034762741E-004   0.9970733677E+000   0.2567500000E-003   0.1037800000E-004
  -0.1216093989E+001   0.2600937726E-003   0.1039736970E-004   0.9970626872E+000   0.2608600000E-003   0.1042800000E-004
  -0.1212419058E+001   0.2641988200E-003   0.1044910421E-004   0.9970519284E+000   0.2649800000E-003   0.1048000000E-004
  -0.1208744127E+001   0.2683236983E-003   0.1050083677E-004   0.9970410906E+000   0.2691200000E-003   0.1053200000E-004
  -0.1205069196E+001   0.2724783759E-003   0.1055356438E-004   0.9970301727E+000   0.2732900000E-003   0.1058500000E-004
  -0.1201394265E+001   0.2766429102E-003   0.1060628997E-004   0.9970191740E+000   0.2774700000E-003   0.1063800000E-004
  -0.1197719334E+001   0.2808372398E-003   0.1066001054E-004   0.9970080935E+000   0.2816800000E-003   0.1069200000E-004
  -0.1194044403E+001   0.2850414224E-003   0.1071472601E-004   0.9969969303E+000   0.2859000000E-003   0.1074700000E-004
  -0.1190369472E+001   0.2892753961E-003   0.1077043634E-004   0.9969856836E+000   0.2901500000E-003   0.1080300000E-004
  -0.1186694542E+001   0.2935291888E-003   0.1082614449E-004   0.9969743522E+000   0.2944200000E-003   0.1085900000E-004
  -0.1183019611E+001   0.2978127681E-003   0.1088384437E-004   0.9969629354E+000   0.2987200000E-003   0.1091700000E-004
  -0.1179344680E+001   0.3021061925E-003   0.1094154197E-004   0.9969514320E+000   0.3030300000E-003   0.1097500000E-004
  -0.1175669749E+001   0.3064293990E-003   0.1099923727E-004   0.9969398412E+000   0.3073700000E-003   0.1103300000E-004
  -0.1171994818E+001   0.3107724159E-003   0.1105892410E-004   0.9969281620E+000   0.3117300000E-003   0.1109300000E-004
  -0.1168319887E+001   0.3151452102E-003   0.1111860853E-004   0.9969163932E+000   0.3161200000E-003   0.1115300000E-004
  -0.1164644956E+001   0.3195378103E-003   0.1118028435E-004   0.9969045339E+000   0.3205300000E-003   0.1121500000E-004
  -0.1160970025E+001   0.3239502138E-003   0.1124195766E-004   0.9968925831E+000   0.3249600000E-003   0.1127700000E-004
  -0.1157295094E+001   0.3283923874E-003   0.1130462532E-004   0.9968805396E+000   0.3294200000E-003   0.1134000000E-004
  -0.1153620163E+001   0.3328543596E-003   0.1136828726E-004   0.9968684024E+000   0.3339000000E-003   0.1140400000E-004
  -0.1149945233E+001   0.3373460966E-003   0.1143194656E-004   0.9968561704E+000   0.3384100000E-003   0.1146800000E-004
  -0.1146270302E+001   0.3418675958E-003   0.1149759688E-004   0.9968438425E+000   0.3429500000E-003   0.1153400000E-004
  -0.1142595371E+001   0.3464088859E-003   0.1156424127E-004   0.9968314175E+000   0.3475100000E-003   0.1160100000E-004
  -0.1138920440E+001   0.3509699645E-003   0.1163088286E-004   0.9968188943E+000   0.3520900000E-003   0.1166800000E-004
  -0.1135245509E+001   0.3555607971E-003   0.1169951521E-004   0.9968062717E+000   0.3567000000E-003   0.1173700000E-004
  -0.1131570578E+001   0.3601813808E-003   0.1176814463E-004   0.9967935485E+000   0.3613400000E-003   0.1180600000E-004
