  atom Z =           16
       -3.53686E-02       -2.05007E-02 total energy part of fprime - 5/3*E_tot/mc**2
           3
  2.00000     -92.326   1
  0.00036      -6.730   3
  0.00072      -6.667   4
  0.0   16.0000
  0.5   15.6675
  1.0   14.7738
  1.5   13.5642
  2.0   12.2934
  2.5   11.1349
  3.0   10.1644
  3.5    9.3877
  4.0    8.7746
  4.5    8.2839
  5.0    7.8763
  5.5    7.5208
  6.0    7.1948
  6.5    6.8838
  7.0    6.5795
  7.5    6.2778
  8.0    5.9776
  8.5    5.6798
  9.0    5.3859
  9.5    5.0982
 10.0    4.8186
 10.5    4.5490
 11.0    4.2911
 11.5    4.0461
 12.0    3.8147
 12.5    3.5974
 13.0    3.3944
 13.5    3.2057
 14.0    3.0310
 14.5    2.8698
 15.0    2.7215
 15.5    2.5854
 16.0    2.4609
 16.5    2.3472
 17.0    2.2435
 17.5    2.1490
 18.0    2.0631
 18.5    1.9850
 19.0    1.9139
 19.5    1.8491
 20.0    1.7904
 20.5    1.7370
 21.0    1.6882
 21.5    1.6433
 22.0    1.6025
 22.5    1.5655
 23.0    1.5313
 23.5    1.4992
 24.0    1.4694
 24.5    1.4423
 25.0    1.4175
 25.5    1.3940
 26.0    1.3710
 26.5    1.3490
 27.0    1.3290
 27.5    1.3110
 28.0    1.2936
 28.5    1.2756
 29.0    1.2573
 29.5    1.2400
 30.0    1.2247
 30.5    1.2108
 31.0    1.1968
 31.5    1.1813
 32.0    1.1647
 32.5    1.1487
 33.0    1.1347
 33.5    1.1227
 34.0    1.1110
 34.5    1.0978
 35.0    1.0825
 35.5    1.0663
 36.0    1.0509
 36.5    1.0379
 37.0    1.0272
 37.5    1.0171
 38.0    1.0053
 38.5    0.9909
 39.0    0.9748
 39.5    0.9587
 40.0    0.9444
