natx =      353
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -2.39124      0.00000      1.27206   6      2.70853
      2.39124      0.00000      1.27206   6      2.70853
      0.00000     -1.45863      2.53620   3      2.92574
     -0.00000      1.45863      2.53620   3      2.92574
      2.39124      1.46487     -1.16935   1      3.03830
     -2.39124     -1.46487     -1.16935   1      3.03830
     -2.39124      1.46487     -1.16935   1      3.03830
      2.39124     -1.46487     -1.16935   1      3.03830
     -0.00000      3.04386     -0.25728   4      3.05471
      0.00000     -3.04386     -0.25728   4      3.05471
      0.00000     -1.58523     -2.95394   3      3.35242
     -0.00000      1.58523     -2.95394   3      3.35242
     -2.39124     -3.04386      1.54926   2      4.16933
     -2.39124      3.04386      1.54926   2      4.16933
      2.39124     -3.04386      1.54926   2      4.16933
      2.39124      3.04386      1.54926   2      4.16933
      2.39124      0.00000     -3.94088   2      4.60962
     -2.39124      0.00000     -3.94088   2      4.60962
     -4.78248      0.00000     -0.00000   5      4.78248
      4.78248      0.00000      0.00000   5      4.78248
     -2.39124     -1.57898      4.32080   1      5.18464
      2.39124     -1.57898      4.32080   1      5.18464
      2.39124      1.57898      4.32080   1      5.18464
     -2.39124      1.57898      4.32080   1      5.18464
      0.00000      0.00000      5.23286   4      5.23286
      0.00000     -4.62908      2.53620   3      5.27833
     -0.00000      4.62908      2.53620   3      5.27833
     -2.39124      4.62284     -1.16935   1      5.33442
      2.39124      4.62284     -1.16935   1      5.33442
     -2.39124     -4.62284     -1.16935   1      5.33442
      2.39124     -4.62284     -1.16935   1      5.33442
      0.00000     -4.50248     -2.95394   3      5.38499
     -0.00000      4.50248     -2.95394   3      5.38499
     -4.78248     -1.45863      2.53620   3      5.60643
     -4.78248      1.45863      2.53620   3      5.60643
      4.78248     -1.45863      2.53620   3      5.60643
      4.78248      1.45863      2.53620   3      5.60643
     -4.78248     -3.04386     -0.25728   4      5.67480
     -4.78248      3.04386     -0.25728   4      5.67480
      4.78248     -3.04386     -0.25728   4      5.67480
