# Once                                                             FEFF 10.0.0
# POT  SCF  30  3.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=35 Rmt= 1.448 Rnm= 1.667 K  shell
# Pot 1 Z=30 Rmt= 1.327 Rnm= 1.520
# Pot 2 Z=35 Rmt= 1.469 Rnm= 1.678
# Pot 3 Z=35 Rmt= 1.462 Rnm= 1.675
# Pot 4 Z=35 Rmt= 1.448 Rnm= 1.667
# Gam_ch=3.018E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-6.514E+00eV kf=1.631E+00 Vint=-1.105E+01eV Rs_int= 2.223
#  -----------------------------------------------------------------------
#   0.91862E+00  0.31992E+01  0.52290E+00 -0.2393955E+00  0.4953660E+03 method to calculate xsect
#   3.0178400E+00    351    301
#       em              xsnorm            xsec  
 -0.365142853E+02  0.15089E+01  0.29318E-04 -0.85654E-05  0.80791E-05
 -0.364142853E+02  0.15089E+01  0.29483E-04 -0.80307E-05  0.81114E-05
 -0.363142853E+02  0.15089E+01  0.29649E-04 -0.74939E-05  0.81441E-05
 -0.362142853E+02  0.15089E+01  0.29816E-04 -0.69549E-05  0.81771E-05
 -0.361142853E+02  0.15089E+01  0.29984E-04 -0.64138E-05  0.82105E-05
 -0.360142853E+02  0.15089E+01  0.30153E-04 -0.58704E-05  0.82443E-05
 -0.359142853E+02  0.15089E+01  0.30324E-04 -0.53248E-05  0.82785E-05
 -0.358142853E+02  0.15089E+01  0.30496E-04 -0.47770E-05  0.83131E-05
 -0.357142853E+02  0.15089E+01  0.30669E-04 -0.42270E-05  0.83480E-05
 -0.356142853E+02  0.15089E+01  0.30843E-04 -0.36744E-05  0.83835E-05
 -0.355142853E+02  0.15089E+01  0.31019E-04 -0.31197E-05  0.84193E-05
 -0.354142853E+02  0.15089E+01  0.31196E-04 -0.25627E-05  0.84555E-05
 -0.353142853E+02  0.15089E+01  0.31374E-04 -0.20033E-05  0.84922E-05
 -0.352142853E+02  0.15089E+01  0.31554E-04 -0.14414E-05  0.85293E-05
 -0.351142853E+02  0.15089E+01  0.31735E-04 -0.87715E-06  0.85669E-05
 -0.350142853E+02  0.15089E+01  0.31917E-04 -0.31041E-06  0.86049E-05
 -0.349142853E+02  0.15089E+01  0.32101E-04  0.25883E-06  0.86433E-05
 -0.348142853E+02  0.15089E+01  0.32286E-04  0.83058E-06  0.86823E-05
 -0.347142853E+02  0.15089E+01  0.32472E-04  0.14049E-05  0.87217E-05
 -0.346142853E+02  0.15089E+01  0.32660E-04  0.19818E-05  0.87615E-05
 -0.345142853E+02  0.15089E+01  0.32849E-04  0.25613E-05  0.88019E-05
 -0.344142853E+02  0.15089E+01  0.33040E-04  0.31435E-05  0.88428E-05
 -0.343142853E+02  0.15089E+01  0.33232E-04  0.37283E-05  0.88841E-05
 -0.342142853E+02  0.15089E+01  0.33425E-04  0.43159E-05  0.89260E-05
 -0.341142853E+02  0.15089E+01  0.33620E-04  0.49062E-05  0.89684E-05
 -0.340142853E+02  0.15089E+01  0.33817E-04  0.54992E-05  0.90113E-05
 -0.339142853E+02  0.15089E+01  0.34015E-04  0.60952E-05  0.90547E-05
 -0.338142853E+02  0.15089E+01  0.34214E-04  0.66939E-05  0.90987E-05
 -0.337142853E+02  0.15089E+01  0.34415E-04  0.72955E-05  0.91433E-05
 -0.336142853E+02  0.15089E+01  0.34618E-04  0.79001E-05  0.91884E-05
 -0.335142853E+02  0.15089E+01  0.34822E-04  0.85076E-05  0.92340E-05
 -0.334142853E+02  0.15089E+01  0.35027E-04  0.91181E-05  0.92803E-05
 -0.333142853E+02  0.15089E+01  0.35234E-04  0.97316E-05  0.93271E-05
 -0.332142853E+02  0.15089E+01  0.35443E-04  0.10348E-04  0.93745E-05
 -0.331142853E+02  0.15089E+01  0.35654E-04  0.10968E-04  0.94226E-05
 -0.330142853E+02  0.15089E+01  0.35866E-04  0.11591E-04  0.94712E-05
 -0.329142853E+02  0.15089E+01  0.36080E-04  0.12217E-04  0.95205E-05
 -0.328142853E+02  0.15089E+01  0.36295E-04  0.12846E-04  0.95704E-05
 -0.327142853E+02  0.15089E+01  0.36512E-04  0.13478E-04  0.96210E-05
 -0.326142853E+02  0.15089E+01  0.36731E-04  0.14114E-04  0.96722E-05
 -0.325142853E+02  0.15089E+01  0.36952E-04  0.14753E-04  0.97241E-05
 -0.324142853E+02  0.15089E+01  0.37174E-04  0.15396E-04  0.97767E-05
 -0.323142853E+02  0.15089E+01  0.37398E-04  0.16042E-04  0.98300E-05
 -0.322142853E+02  0.15089E+01  0.37624E-04  0.16691E-04  0.98840E-05
 -0.321142853E+02  0.15089E+01  0.37851E-04  0.17345E-04  0.99387E-05
 -0.320142853E+02  0.15089E+01  0.38081E-04  0.18001E-04  0.99942E-05
 -0.319142853E+02  0.15089E+01  0.38312E-04  0.18661E-04  0.10050E-04
 -0.318142853E+02  0.15089E+01  0.38545E-04  0.19325E-04  0.10107E-04
 -0.317142853E+02  0.15089E+01  0.38780E-04  0.19993E-04  0.10165E-04
 -0.316142853E+02  0.15089E+01  0.39017E-04  0.20664E-04  0.10224E-04
 -0.315142853E+02  0.15089E+01  0.39256E-04  0.21340E-04  0.10283E-04
 -0.314142853E+02  0.15089E+01  0.39497E-04  0.22019E-04  0.10343E-04
 -0.313142853E+02  0.15089E+01  0.39740E-04  0.22702E-04  0.10404E-04
 -0.312142853E+02  0.15089E+01  0.39985E-04  0.23389E-04  0.10466E-04
 -0.311142853E+02  0.15089E+01  0.40232E-04  0.24080E-04  0.10528E-04
 -0.310142853E+02  0.15089E+01  0.40481E-04  0.24775E-04  0.10592E-04
 -0.309142853E+02  0.15089E+01  0.40731E-04  0.25475E-04  0.10656E-04
 -0.308142853E+02  0.15089E+01  0.40985E-04  0.26178E-04  0.10722E-04
 -0.307142853E+02  0.15089E+01  0.41240E-04  0.26886E-04  0.10788E-04
 -0.306142853E+02  0.15089E+01  0.41497E-04  0.27598E-04  0.10855E-04
