# Once                                                             FEFF 10.0.0
# POT  SCF  30  3.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=32 Rmt= 1.444 Rnm= 1.523 K  shell
# Pot 1 Z=65 Rmt= 1.776 Rnm= 1.808
# Pot 2 Z=27 Rmt= 1.302 Rnm= 1.405
# Pot 3 Z=32 Rmt= 1.391 Rnm= 1.464
# Pot 4 Z=32 Rmt= 1.444 Rnm= 1.523
# Gam_ch=2.284E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-1.041E+01eV kf=2.009E+00 Vint=-1.946E+01eV Rs_int= 1.805
#  -----------------------------------------------------------------------
#   0.95366E+00  0.27642E+01  0.69435E+00 -0.3825297E+00  0.4083941E+03 method to calculate xsect
#   2.2843800E+00    351    301
#       em              xsnorm            xsec  
 -0.404091673E+02  0.11422E+01  0.82227E-04 -0.13869E-03  0.75060E-05
 -0.403091673E+02  0.11422E+01  0.82302E-04 -0.13803E-03  0.75108E-05
 -0.402091673E+02  0.11422E+01  0.82377E-04 -0.13737E-03  0.75159E-05
 -0.401091673E+02  0.11422E+01  0.82451E-04 -0.13672E-03  0.75211E-05
 -0.400091673E+02  0.11422E+01  0.82526E-04 -0.13606E-03  0.75264E-05
 -0.399091673E+02  0.11422E+01  0.82600E-04 -0.13540E-03  0.75319E-05
 -0.398091673E+02  0.11422E+01  0.82674E-04 -0.13474E-03  0.75376E-05
 -0.397091673E+02  0.11422E+01  0.82748E-04 -0.13408E-03  0.75435E-05
 -0.396091673E+02  0.11422E+01  0.82822E-04 -0.13341E-03  0.75495E-05
 -0.395091673E+02  0.11422E+01  0.82895E-04 -0.13275E-03  0.75557E-05
 -0.394091673E+02  0.11422E+01  0.82969E-04 -0.13209E-03  0.75621E-05
 -0.393091673E+02  0.11422E+01  0.83042E-04 -0.13143E-03  0.75687E-05
 -0.392091673E+02  0.11422E+01  0.83114E-04 -0.13076E-03  0.75754E-05
 -0.391091673E+02  0.11422E+01  0.83187E-04 -0.13010E-03  0.75823E-05
 -0.390091673E+02  0.11422E+01  0.83259E-04 -0.12943E-03  0.75894E-05
 -0.389091673E+02  0.11422E+01  0.83331E-04 -0.12877E-03  0.75967E-05
 -0.388091673E+02  0.11422E+01  0.83402E-04 -0.12810E-03  0.76042E-05
 -0.387091673E+02  0.11422E+01  0.83473E-04 -0.12744E-03  0.76119E-05
 -0.386091673E+02  0.11422E+01  0.83544E-04 -0.12677E-03  0.76197E-05
 -0.385091673E+02  0.11422E+01  0.83614E-04 -0.12610E-03  0.76277E-05
 -0.384091673E+02  0.11422E+01  0.83684E-04 -0.12543E-03  0.76360E-05
 -0.383091673E+02  0.11422E+01  0.83753E-04 -0.12476E-03  0.76444E-05
 -0.382091673E+02  0.11422E+01  0.83822E-04 -0.12409E-03  0.76530E-05
 -0.381091673E+02  0.11422E+01  0.83890E-04 -0.12342E-03  0.76619E-05
 -0.380091673E+02  0.11422E+01  0.83958E-04 -0.12275E-03  0.76709E-05
 -0.379091673E+02  0.11422E+01  0.84026E-04 -0.12208E-03  0.76801E-05
 -0.378091673E+02  0.11422E+01  0.84093E-04 -0.12141E-03  0.76896E-05
 -0.377091673E+02  0.11422E+01  0.84159E-04 -0.12073E-03  0.76992E-05
 -0.376091673E+02  0.11422E+01  0.84225E-04 -0.12006E-03  0.77091E-05
 -0.375091673E+02  0.11422E+01  0.84290E-04 -0.11938E-03  0.77191E-05
 -0.374091673E+02  0.11422E+01  0.84354E-04 -0.11870E-03  0.77294E-05
 -0.373091673E+02  0.11422E+01  0.84418E-04 -0.11803E-03  0.77399E-05
 -0.372091673E+02  0.11422E+01  0.84481E-04 -0.11735E-03  0.77507E-05
 -0.371091673E+02  0.11422E+01  0.84543E-04 -0.11667E-03  0.77616E-05
 -0.370091673E+02  0.11422E+01  0.84605E-04 -0.11599E-03  0.77728E-05
 -0.369091673E+02  0.11422E+01  0.84665E-04 -0.11531E-03  0.77842E-05
 -0.368091673E+02  0.11422E+01  0.84725E-04 -0.11463E-03  0.77958E-05
 -0.367091673E+02  0.11422E+01  0.84784E-04 -0.11394E-03  0.78077E-05
 -0.366091673E+02  0.11422E+01  0.84843E-04 -0.11326E-03  0.78198E-05
 -0.365091673E+02  0.11422E+01  0.84900E-04 -0.11257E-03  0.78321E-05
 -0.364091673E+02  0.11422E+01  0.84957E-04 -0.11189E-03  0.78447E-05
 -0.363091673E+02  0.11422E+01  0.85012E-04 -0.11120E-03  0.78576E-05
 -0.362091673E+02  0.11422E+01  0.85066E-04 -0.11051E-03  0.78707E-05
 -0.361091673E+02  0.11422E+01  0.85120E-04 -0.10982E-03  0.78840E-05
 -0.360091673E+02  0.11422E+01  0.85172E-04 -0.10913E-03  0.78976E-05
 -0.359091673E+02  0.11422E+01  0.85224E-04 -0.10844E-03  0.79115E-05
 -0.358091673E+02  0.11422E+01  0.85274E-04 -0.10774E-03  0.79256E-05
 -0.357091673E+02  0.11422E+01  0.85323E-04 -0.10705E-03  0.79399E-05
 -0.356091673E+02  0.11422E+01  0.85371E-04 -0.10635E-03  0.79546E-05
 -0.355091673E+02  0.11422E+01  0.85417E-04 -0.10566E-03  0.79695E-05
 -0.354091673E+02  0.11422E+01  0.85462E-04 -0.10496E-03  0.79847E-05
 -0.353091673E+02  0.11422E+01  0.85506E-04 -0.10426E-03  0.80002E-05
 -0.352091673E+02  0.11422E+01  0.85549E-04 -0.10356E-03  0.80159E-05
 -0.351091673E+02  0.11422E+01  0.85590E-04 -0.10286E-03  0.80320E-05
 -0.350091673E+02  0.11422E+01  0.85630E-04 -0.10215E-03  0.80483E-05
 -0.349091673E+02  0.11422E+01  0.85668E-04 -0.10145E-03  0.80650E-05
 -0.348091673E+02  0.11422E+01  0.85705E-04 -0.10074E-03  0.80819E-05
 -0.347091673E+02  0.11422E+01  0.85740E-04 -0.10003E-03  0.80991E-05
 -0.346091673E+02  0.11422E+01  0.85774E-04 -0.99322E-04  0.81167E-05
 -0.345091673E+02  0.11422E+01  0.85806E-04 -0.98611E-04  0.81346E-05
 -0.344091673E+02  0.11422E+01  0.85836E-04 -0.97898E-04  0.81528E-05
 -0.343091673E+02  0.11422E+01  0.85864E-04 -0.97184E-04  0.81713E-05
 -0.342091673E+02  0.11422E+01  0.85891E-04 -0.96468E-04  0.81901E-05
 -0.341091673E+02  0.11422E+01  0.85915E-04 -0.95751E-04  0.82093E-05
 -0.340091673E+02  0.11422E+01  0.85938E-04 -0.95031E-04  0.82288E-05
