  atom Z =           41
       -3.38679E-01       -1.90679E-01 total energy part of fprime - 5/3*E_tot/mc**2
           5
  2.00000    -701.934   1
  0.00353     -92.238   3
  0.00680     -88.682   4
  0.00048     -14.692   6
  0.00094     -14.090   7
  0.0   41.0000
  0.5   40.3296
  1.0   38.6559
  1.5   36.5706
  2.0   34.4300
  2.5   32.3625
  3.0   30.4135
  3.5   28.6080
  4.0   26.9614
  4.5   25.4777
  5.0   24.1503
  5.5   22.9645
  6.0   21.9002
  6.5   20.9359
  7.0   20.0508
  7.5   19.2266
  8.0   18.4483
  8.5   17.7044
  9.0   16.9868
  9.5   16.2905
 10.0   15.6128
 10.5   14.9530
 11.0   14.3114
 11.5   13.6894
 12.0   13.0887
 12.5   12.5113
 13.0   11.9586
 13.5   11.4324
 14.0   10.9340
 14.5   10.4633
 15.0   10.0219
 15.5    9.6092
 16.0    9.2238
 16.5    8.8667
 17.0    8.5370
 17.5    8.2311
 18.0    7.9494
 18.5    7.6920
 19.0    7.4552
 19.5    7.2358
 20.0    7.0354
 20.5    6.8536
 21.0    6.6855
 21.5    6.5283
 22.0    6.3837
 22.5    6.2528
 23.0    6.1313
 23.5    6.0151
 24.0    5.9049
 24.5    5.8033
 25.0    5.7102
 25.5    5.6204
 26.0    5.5312
 26.5    5.4444
 27.0    5.3625
 27.5    5.2865
 28.0    5.2123
 28.5    5.1361
 29.0    5.0592
 29.5    4.9835
 30.0    4.9117
 30.5    4.8441
 31.0    4.7756
 31.5    4.7036
 32.0    4.6305
 32.5    4.5576
 33.0    4.4871
 33.5    4.4211
 34.0    4.3563
 34.5    4.2876
 35.0    4.2164
 35.5    4.1453
 36.0    4.0744
 36.5    4.0059
 37.0    3.9426
 37.5    3.8811
 38.0    3.8159
 38.5    3.7476
 39.0    3.6800
 39.5    3.6129
 40.0    3.5465
