 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.33981000000000000       eV
 efermi =   -7.2181374000000007       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1367740832E+001   0.9587309400E-003   0.2391147901E-004   0.9963946581E+000   0.9622000000E-003   0.2399800000E-004
  -0.1364065901E+001   0.9657637638E-003   0.2419117317E-004   0.9963826011E+000   0.9692700000E-003   0.2427900000E-004
  -0.1360390970E+001   0.9728760477E-003   0.2447484406E-004   0.9963704633E+000   0.9764200000E-003   0.2456400000E-004
  -0.1356716039E+001   0.9800777500E-003   0.2476548050E-004   0.9963582437E+000   0.9836600000E-003   0.2485600000E-004
  -0.1353041108E+001   0.9873589011E-003   0.2506108947E-004   0.9963459415E+000   0.9909800000E-003   0.2515300000E-004
  -0.1349366177E+001   0.9947394223E-003   0.2536266700E-004   0.9963335560E+000   0.9984000000E-003   0.2545600000E-004
  -0.1345691246E+001   0.1002199381E-002   0.2567120911E-004   0.9963210862E+000   0.1005900000E-002   0.2576600000E-004
  -0.1342016316E+001   0.1009758696E-002   0.2598472280E-004   0.9963085313E+000   0.1013500000E-002   0.2608100000E-004
  -0.1338341385E+001   0.1017417363E-002   0.2630520039E-004   0.9962958904E+000   0.1021200000E-002   0.2640300000E-004
  -0.1334666454E+001   0.1025175374E-002   0.2663164522E-004   0.9962831627E+000   0.1029000000E-002   0.2673100000E-004
  -0.1330991523E+001   0.1032933096E-002   0.2696505322E-004   0.9962703472E+000   0.1036800000E-002   0.2706600000E-004
  -0.1327316592E+001   0.1040889776E-002   0.2730542400E-004   0.9962574430E+000   0.1044800000E-002   0.2740800000E-004
  -0.1323641661E+001   0.1048945781E-002   0.2765275718E-004   0.9962444492E+000   0.1052900000E-002   0.2775700000E-004
  -0.1319966730E+001   0.1057101101E-002   0.2800804859E-004   0.9962313649E+000   0.1061100000E-002   0.2811400000E-004
  -0.1316291799E+001   0.1065355731E-002   0.2836930537E-004   0.9962181891E+000   0.1069400000E-002   0.2847700000E-004
  -0.1312616868E+001   0.1073709664E-002   0.2873951576E-004   0.9962049208E+000   0.1077800000E-002   0.2884900000E-004
  -0.1308941937E+001   0.1082162891E-002   0.2911668689E-004   0.9961915591E+000   0.1086300000E-002   0.2922800000E-004
  -0.1305267007E+001   0.1090715405E-002   0.2950181452E-004   0.9961781030E+000   0.1094900000E-002   0.2961500000E-004
  -0.1301592076E+001   0.1099367199E-002   0.2989589436E-004   0.9961645515E+000   0.1103600000E-002   0.3001100000E-004
  -0.1297917145E+001   0.1108217880E-002   0.3029693358E-004   0.9961509035E+000   0.1112500000E-002   0.3041400000E-004
  -0.1294242214E+001   0.1117068209E-002   0.3070792017E-004   0.9961371581E+000   0.1121400000E-002   0.3082700000E-004
  -0.1290567283E+001   0.1126117407E-002   0.3112686132E-004   0.9961233142E+000   0.1130500000E-002   0.3124800000E-004
  -0.1286892352E+001   0.1135265850E-002   0.3155475264E-004   0.9961093707E+000   0.1139700000E-002   0.3167800000E-004
  -0.1283217421E+001   0.1144613140E-002   0.3199059750E-004   0.9960953265E+000   0.1149100000E-002   0.3211600000E-004
  -0.1279542490E+001   0.1154059656E-002   0.3243638756E-004   0.9960811805E+000   0.1158600000E-002   0.3256400000E-004
  -0.1275867559E+001   0.1163605390E-002   0.3289112615E-004   0.9960669317E+000   0.1168200000E-002   0.3302100000E-004
  -0.1272192628E+001   0.1173250333E-002   0.3335481271E-004   0.9960525789E+000   0.1177900000E-002   0.3348700000E-004
  -0.1268517698E+001   0.1183094080E-002   0.3382744667E-004   0.9960381210E+000   0.1187800000E-002   0.3396200000E-004
  -0.1264842767E+001   0.1193037016E-002   0.3430902744E-004   0.9960235568E+000   0.1197800000E-002   0.3444600000E-004
  -0.1261167836E+001   0.1203178733E-002   0.3479855843E-004   0.9960088851E+000   0.1208000000E-002   0.3493800000E-004
  -0.1257492905E+001   0.1213419618E-002   0.3529504309E-004   0.9959941047E+000   0.1218300000E-002   0.3543700000E-004
  -0.1253817974E+001   0.1223859259E-002   0.3579848091E-004   0.9959792145E+000   0.1228800000E-002   0.3594300000E-004
  -0.1250143043E+001   0.1234398046E-002   0.3630588346E-004   0.9959642132E+000   0.1239400000E-002   0.3645300000E-004
  -0.1246468112E+001   0.1245035969E-002   0.3681525846E-004   0.9959490995E+000   0.1250100000E-002   0.3696500000E-004
  -0.1242793181E+001   0.1255972206E-002   0.3732262186E-004   0.9959338722E+000   0.1261100000E-002   0.3747500000E-004
  -0.1239118250E+001   0.1267007554E-002   0.3782000618E-004   0.9959185300E+000   0.1272200000E-002   0.3797500000E-004
  -0.1235443319E+001   0.1278142002E-002   0.3829944442E-004   0.9959030716E+000   0.1283400000E-002   0.3845700000E-004
  -0.1231768389E+001   0.1289475129E-002   0.3874599891E-004   0.9958874957E+000   0.1294800000E-002   0.3890600000E-004
  -0.1228093458E+001   0.1301106508E-002   0.3913577003E-004   0.9958718008E+000   0.1306500000E-002   0.3929800000E-004
  -0.1224418527E+001   0.1312836946E-002   0.3944187217E-004   0.9958559858E+000   0.1318300000E-002   0.3960600000E-004
  -0.1220743596E+001   0.1324965185E-002   0.3964339651E-004   0.9958400491E+000   0.1330500000E-002   0.3980900000E-004
  -0.1217068665E+001   0.1337391618E-002   0.3977321013E-004   0.9958239893E+000   0.1343000000E-002   0.3994000000E-004
  -0.1213393734E+001   0.1350414964E-002   0.3999462888E-004   0.9958078051E+000   0.1356100000E-002   0.4016300000E-004
  -0.1209718803E+001   0.1363935611E-002   0.4056555813E-004   0.9957914950E+000   0.1369700000E-002   0.4073700000E-004
  -0.1206043872E+001   0.1377654792E-002   0.4159949880E-004   0.9957750574E+000   0.1383500000E-002   0.4177600000E-004
  -0.1202368941E+001   0.1391174188E-002   0.4291619520E-004   0.9957584910E+000   0.1397100000E-002   0.4309900000E-004
  -0.1198694010E+001   0.1404692949E-002   0.4425972701E-004   0.9957417941E+000   0.1410700000E-002   0.4444900000E-004
  -0.1195019080E+001   0.1418211068E-002   0.4551160099E-004   0.9957249653E+000   0.1424300000E-002   0.4570700000E-004
  -0.1191344149E+001   0.1431927679E-002   0.4666783839E-004   0.9957080029E+000   0.1438100000E-002   0.4686900000E-004
  -0.1187669218E+001   0.1445842764E-002   0.4775632289E-004   0.9956909054E+000   0.1452100000E-002   0.4796300000E-004
  -0.1183994287E+001   0.1460055871E-002   0.4880692768E-004   0.9956736711E+000   0.1466400000E-002   0.4901900000E-004
  -0.1180319356E+001   0.1474566978E-002   0.4983956733E-004   0.9956562985E+000   0.1481000000E-002   0.5005700000E-004
  -0.1176644425E+001   0.1489276496E-002   0.5086917684E-004   0.9956387857E+000   0.1495800000E-002   0.5109200000E-004
