  atom Z =           56
       -7.21507E-01       -3.99218E-01 total energy part of fprime - 5/3*E_tot/mc**2
           7
  2.00000   -1383.976   1
  0.00687    -209.087   3
  0.01287    -195.009   4
  0.00107     -42.956   6
  0.00213     -40.167   7
  0.00020      -8.099  11
  0.00041      -7.513  12
  0.0   56.0000
  0.5   54.8986
  1.0   52.4773
  1.5   49.8433
  2.0   47.2407
  2.5   44.6539
  3.0   42.1413
  3.5   39.7857
  4.0   37.6322
  4.5   35.6814
  5.0   33.9076
  5.5   32.2779
  6.0   30.7633
  6.5   29.3434
  7.0   28.0068
  7.5   26.7487
  8.0   25.5681
  8.5   24.4661
  9.0   23.4433
  9.5   22.4997
 10.0   21.6332
 10.5   20.8406
 11.0   20.1166
 11.5   19.4559
 12.0   18.8502
 12.5   18.2952
 13.0   17.7804
 13.5   17.3014
 14.0   16.8531
 14.5   16.4246
 15.0   16.0172
 15.5   15.6255
 16.0   15.2401
 16.5   14.8657
 17.0   14.5011
 17.5   14.1359
 18.0   13.7740
 18.5   13.4219
 19.0   13.0718
 19.5   12.7193
 20.0   12.3727
 20.5   12.0372
 21.0   11.7039
 21.5   11.3707
 22.0   11.0448
 22.5   10.7328
 23.0   10.4290
 23.5   10.1274
 24.0    9.8329
 24.5    9.5505
 25.0    9.2847
 25.5    9.0260
 26.0    8.7724
 26.5    8.5287
 27.0    8.2964
 27.5    8.0815
 28.0    7.8766
 28.5    7.6751
 29.0    7.4840
 29.5    7.3018
 30.0    7.1309
 30.5    6.9767
 31.0    6.8277
 31.5    6.6805
 32.0    6.5438
 32.5    6.4139
 33.0    6.2902
 33.5    6.1811
 34.0    6.0804
 34.5    5.9767
 35.0    5.8769
 35.5    5.7863
 36.0    5.6976
 36.5    5.6131
 37.0    5.5410
 37.5    5.4757
 38.0    5.4047
 38.5    5.3321
 39.0    5.2672
 39.5    5.2048
 40.0    5.1410
