Pt 0.0 0.0 4.626179372529509 0.8122884502836667
Pt 0.0 0.0 8.413111517470492 0.8122884502836517
Pt 2.022295045 2.022295045 11.145824817529508 0.8122884502836667
Pt 2.022295045 2.022295045 1.8934660724704917 0.8122884502836517
Pt 0.0 0.0 0.0 2.5083500358062346e-15
Pt 2.022295045 2.022295045 6.519645445 0.0
Pt 0.0 0.0 2.025866510595916 0.9999999999999925
Pt 0.0 0.0 11.013424379404084 1.0
Pt 2.022295045 2.022295045 8.545511955595916 1.0
Pt 2.022295045 2.022295045 4.493778934404085 0.9999999999999974
Pt -1.2382985768954014e-16 2.022295045 1.2382985768954014e-16 0.9803432973678439
Pt 2.022295045 0.0 1.2382985768954014e-16 0.980343297367854
Pt 2.022295045 0.0 6.519645445 0.9803432973678514
Pt -1.2382985768954014e-16 2.022295045 6.519645445 0.9803432973678489
