#HD#     0.2270126966E+01     0.1377958787E+02 
    0.1000000000E+00     0.3257812038E-02    -0.7516996306E-04     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.8211400615E+04 
    0.2000000000E+00     0.6527750636E-02    -0.2987584612E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2921839538E+04 
    0.3000000000E+00     0.9798431400E-02    -0.6679831058E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1600503862E+04 
    0.4000000000E+00     0.1306496335E-01    -0.1180153039E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1046051928E+04 
    0.5000000000E+00     0.1632259354E-01    -0.1832663549E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.7531194050E+03 
    0.6000000000E+00     0.1956669987E-01    -0.2622991302E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.5764217405E+03 
    0.7000000000E+00     0.2279278447E-01    -0.3548689872E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4601956940E+03 
    0.8000000000E+00     0.2599646730E-01    -0.4607385538E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3789239156E+03 
    0.9000000000E+00     0.2917348025E-01    -0.5796773330E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3194453082E+03 
    0.1000000000E+01     0.3231966153E-01    -0.7114613303E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2743533563E+03 
    0.1100000000E+01     0.3543095038E-01    -0.8558727031E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2391931537E+03 
    0.1200000000E+01     0.3850338205E-01    -0.1012699429E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2111405438E+03 
