 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.54357999999999995       eV
 efermi =   -11.827562000000000       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1537134001E+001  -0.1355040249E-002   0.6538971466E-004   0.9942330681E+000  -0.1362900000E-002   0.6576900000E-004
  -0.1533459070E+001  -0.1343083402E-002   0.6443300698E-004   0.9942137850E+000  -0.1350900000E-002   0.6480800000E-004
  -0.1529784139E+001  -0.1331325684E-002   0.6349919457E-004   0.9941943724E+000  -0.1339100000E-002   0.6387000000E-004
  -0.1526109208E+001  -0.1319767086E-002   0.6258728220E-004   0.9941748292E+000  -0.1327500000E-002   0.6295400000E-004
  -0.1522434277E+001  -0.1308308183E-002   0.6169528055E-004   0.9941551540E+000  -0.1316000000E-002   0.6205800000E-004
  -0.1518759346E+001  -0.1297048385E-002   0.6082418284E-004   0.9941353455E+000  -0.1304700000E-002   0.6118300000E-004
  -0.1515084415E+001  -0.1285888273E-002   0.5997199987E-004   0.9941154022E+000  -0.1293500000E-002   0.6032700000E-004
  -0.1511409484E+001  -0.1274927252E-002   0.5913873076E-004   0.9940953228E+000  -0.1282500000E-002   0.5949000000E-004
  -0.1507734554E+001  -0.1264065905E-002   0.5832437462E-004   0.9940751060E+000  -0.1271600000E-002   0.5867200000E-004
  -0.1504059623E+001  -0.1253403635E-002   0.5752793651E-004   0.9940547503E+000  -0.1260900000E-002   0.5787200000E-004
  -0.1500384692E+001  -0.1242940431E-002   0.5674842154E-004   0.9940342542E+000  -0.1250400000E-002   0.5708900000E-004
  -0.1496709761E+001  -0.1232477483E-002   0.5598582891E-004   0.9940136163E+000  -0.1239900000E-002   0.5632300000E-004
  -0.1493034830E+001  -0.1222213590E-002   0.5524015782E-004   0.9939928352E+000  -0.1229600000E-002   0.5557400000E-004
  -0.1489359899E+001  -0.1212148743E-002   0.5450941951E-004   0.9939719093E+000  -0.1219500000E-002   0.5484000000E-004
  -0.1485684968E+001  -0.1202183538E-002   0.5379560116E-004   0.9939508371E+000  -0.1209500000E-002   0.5412300000E-004
  -0.1482010037E+001  -0.1192317969E-002   0.5309572015E-004   0.9939296171E+000  -0.1199600000E-002   0.5342000000E-004
  -0.1478335106E+001  -0.1182552033E-002   0.5241076972E-004   0.9939082478E+000  -0.1189800000E-002   0.5273200000E-004
  -0.1474660175E+001  -0.1172985116E-002   0.5174074914E-004   0.9938867274E+000  -0.1180200000E-002   0.5205900000E-004
  -0.1470985245E+001  -0.1163517819E-002   0.5108366994E-004   0.9938650545E+000  -0.1170700000E-002   0.5139900000E-004
  -0.1467310314E+001  -0.1154150140E-002   0.5044052532E-004   0.9938432274E+000  -0.1161300000E-002   0.5075300000E-004
  -0.1463635383E+001  -0.1144882074E-002   0.4981032077E-004   0.9938212444E+000  -0.1152000000E-002   0.5012000000E-004
  -0.1459960452E+001  -0.1135812996E-002   0.4919305565E-004   0.9937991040E+000  -0.1142900000E-002   0.4950000000E-004
