 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.45149000000000000       eV
 efermi =   -13.288764900000000       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1590832198E+001  -0.5454048837E-002   0.8066076750E-003   0.9952099039E+000  -0.5480300000E-002   0.8104900000E-003
  -0.1587157267E+001  -0.5287564636E-002   0.7583078853E-003   0.9951938860E+000  -0.5313100000E-002   0.7619700000E-003
  -0.1583482336E+001  -0.5130439909E-002   0.7142291270E-003   0.9951777605E+000  -0.5155300000E-002   0.7176900000E-003
  -0.1579807405E+001  -0.4982077150E-002   0.6738935309E-003   0.9951615265E+000  -0.5006300000E-002   0.6771700000E-003
  -0.1576132474E+001  -0.4841679858E-002   0.6369028685E-003   0.9951451829E+000  -0.4865300000E-002   0.6400100000E-003
  -0.1572457543E+001  -0.4708551091E-002   0.6028788375E-003   0.9951287284E+000  -0.4731600000E-002   0.6058300000E-003
  -0.1568782612E+001  -0.4582192973E-002   0.5715227681E-003   0.9951121621E+000  -0.4604700000E-002   0.5743300000E-003
  -0.1565107681E+001  -0.4462207163E-002   0.5425658610E-003   0.9950954827E+000  -0.4484200000E-002   0.5452400000E-003
  -0.1561432750E+001  -0.4347996332E-002   0.5157691861E-003   0.9950786891E+000  -0.4369500000E-002   0.5183200000E-003
  -0.1557757820E+001  -0.4239261702E-002   0.4909137292E-003   0.9950617800E+000  -0.4260300000E-002   0.4933500000E-003
  -0.1554082889E+001  -0.4135505504E-002   0.4678202913E-003   0.9950447544E+000  -0.4156100000E-002   0.4701500000E-003
  -0.1550407958E+001  -0.4036429007E-002   0.4463395355E-003   0.9950276111E+000  -0.4056600000E-002   0.4485700000E-003
  -0.1546733027E+001  -0.3941832997E-002   0.4263022338E-003   0.9950103486E+000  -0.3961600000E-002   0.4284400000E-003
  -0.1543058096E+001  -0.3851319273E-002   0.4076088184E-003   0.9949929660E+000  -0.3870700000E-002   0.4096600000E-003
  -0.1539383165E+001  -0.3764589157E-002   0.3901199288E-003   0.9949754617E+000  -0.3783600000E-002   0.3920900000E-003
  -0.1535708234E+001  -0.3681443484E-002   0.3737360115E-003   0.9949578347E+000  -0.3700100000E-002   0.3756300000E-003
  -0.1532033303E+001  -0.3601782597E-002   0.3583774181E-003   0.9949400836E+000  -0.3620100000E-002   0.3602000000E-003
  -0.1528358372E+001  -0.3525208364E-002   0.3439545562E-003   0.9949222071E+000  -0.3543200000E-002   0.3457100000E-003
  -0.1524683441E+001  -0.3451720645E-002   0.3303977370E-003   0.9949042038E+000  -0.3469400000E-002   0.3320900000E-003
  -0.1521008511E+001  -0.3380921340E-002   0.3176273275E-003   0.9948860724E+000  -0.3398300000E-002   0.3192600000E-003
  -0.1517333580E+001  -0.3312909812E-002   0.3055935457E-003   0.9948678115E+000  -0.3330000000E-002   0.3071700000E-003
  -0.1513658649E+001  -0.3247387476E-002   0.2942366644E-003   0.9948494198E+000  -0.3264200000E-002   0.2957600000E-003
  -0.1509983718E+001  -0.3184155248E-002   0.2835168570E-003   0.9948308958E+000  -0.3200700000E-002   0.2849900000E-003
  -0.1506308787E+001  -0.3123213021E-002   0.2733644549E-003   0.9948122381E+000  -0.3139500000E-002   0.2747900000E-003
  -0.1502633856E+001  -0.3064461208E-002   0.2637694820E-003   0.9947934452E+000  -0.3080500000E-002   0.2651500000E-003
  -0.1498958925E+001  -0.3007601271E-002   0.2546722237E-003   0.9947745156E+000  -0.3023400000E-002   0.2560100000E-003
  -0.1495283994E+001  -0.2952732596E-002   0.2460428125E-003   0.9947554480E+000  -0.2968300000E-002   0.2473400000E-003
  -0.1491609063E+001  -0.2899755615E-002   0.2378513825E-003   0.9947362406E+000  -0.2915100000E-002   0.2391100000E-003
  -0.1487934132E+001  -0.2848371821E-002   0.2300680700E-003   0.9947168921E+000  -0.2863500000E-002   0.2312900000E-003
  -0.1484259202E+001  -0.2798680607E-002   0.2226630132E-003   0.9946974009E+000  -0.2813600000E-002   0.2238500000E-003
  -0.1480584271E+001  -0.2750582424E-002   0.2156162992E-003   0.9946777653E+000  -0.2765300000E-002   0.2167700000E-003
  -0.1476909340E+001  -0.2703977729E-002   0.2089080163E-003   0.9946579837E+000  -0.2718500000E-002   0.2100300000E-003
  -0.1473234409E+001  -0.2658766984E-002   0.2025182543E-003   0.9946380546E+000  -0.2673100000E-002   0.2036100000E-003
  -0.1469559478E+001  -0.2614950121E-002   0.1964171579E-003   0.9946179762E+000  -0.2629100000E-002   0.1974800000E-003
  -0.1465884547E+001  -0.2572328153E-002   0.1905848203E-003   0.9945977469E+000  -0.2586300000E-002   0.1916200000E-003
  -0.1462209616E+001  -0.2531000478E-002   0.1850212272E-003   0.9945773650E+000  -0.2544800000E-002   0.1860300000E-003
  -0.1458534685E+001  -0.2490867578E-002   0.1797064734E-003   0.9945568287E+000  -0.2504500000E-002   0.1806900000E-003
  -0.1454859754E+001  -0.2451929390E-002   0.1746206548E-003   0.9945361363E+000  -0.2465400000E-002   0.1755800000E-003
  -0.1451184823E+001  -0.2413986954E-002   0.1697538142E-003   0.9945152860E+000  -0.2427300000E-002   0.1706900000E-003
  -0.1447509893E+001  -0.2377139668E-002   0.1650860498E-003   0.9944942759E+000  -0.2390300000E-002   0.1660000000E-003
  -0.1443834962E+001  -0.2341188582E-002   0.1606173511E-003   0.9944731043E+000  -0.2354200000E-002   0.1615100000E-003
  -0.1440160031E+001  -0.2306332543E-002   0.1563278181E-003   0.9944517693E+000  -0.2319200000E-002   0.1572000000E-003
  -0.1436485100E+001  -0.2272273164E-002   0.1522174413E-003   0.9944302689E+000  -0.2285000000E-002   0.1530700000E-003
  -0.1432810169E+001  -0.2239209288E-002   0.1482663224E-003   0.9944086012E+000  -0.2251800000E-002   0.1491000000E-003
  -0.1429135238E+001  -0.2206941985E-002   0.1444744530E-003   0.9943867643E+000  -0.2219400000E-002   0.1452900000E-003
  -0.1425460307E+001  -0.2175471214E-002   0.1408318804E-003   0.9943647562E+000  -0.2187800000E-002   0.1416300000E-003
  -0.1421785376E+001  -0.2144697500E-002   0.1373286530E-003   0.9943425749E+000  -0.2156900000E-002   0.1381100000E-003
  -0.1418110445E+001  -0.2114819672E-002   0.1339548198E-003   0.9943202183E+000  -0.2126900000E-002   0.1347200000E-003
  -0.1414435514E+001  -0.2085539393E-002   0.1307203166E-003   0.9942976843E+000  -0.2097500000E-002   0.1314700000E-003
  -0.1410760584E+001  -0.2057055487E-002   0.1275953070E-003   0.9942749708E+000  -0.2068900000E-002   0.1283300000E-003
  -0.1407085653E+001  -0.2029268486E-002   0.1245797851E-003   0.9942520756E+000  -0.2041000000E-002   0.1253000000E-003
  -0.1403410722E+001  -0.2001979508E-002   0.1216836869E-003   0.9942289966E+000  -0.2013600000E-002   0.1223900000E-003
  -0.1399735791E+001  -0.1975486789E-002   0.1188871214E-003   0.9942057316E+000  -0.1987000000E-002   0.1195800000E-003
  -0.1396060860E+001  -0.1949492029E-002   0.1161900829E-003   0.9941822782E+000  -0.1960900000E-002   0.1168700000E-003
  -0.1392385929E+001  -0.1924094621E-002   0.1135925655E-003   0.9941586342E+000  -0.1935400000E-002   0.1142600000E-003
  -0.1388710998E+001  -0.1899294530E-002   0.1110746809E-003   0.9941347973E+000  -0.1910500000E-002   0.1117300000E-003
  -0.1385036067E+001  -0.1874992314E-002   0.1086463655E-003   0.9941107651E+000  -0.1886100000E-002   0.1092900000E-003
  -0.1381361136E+001  -0.1851187946E-002   0.1063076141E-003   0.9940865351E+000  -0.1862200000E-002   0.1069400000E-003
  -0.1377686205E+001  -0.1827980805E-002   0.1040385399E-003   0.9940621050E+000  -0.1838900000E-002   0.1046600000E-003
  -0.1374011275E+001  -0.1805172049E-002   0.1018490794E-003   0.9940374721E+000  -0.1816000000E-002   0.1024600000E-003
  -0.1370336344E+001  -0.1782861061E-002   0.9972928758E-004   0.9940126341E+000  -0.1793600000E-002   0.1003300000E-003
  -0.1366661413E+001  -0.1761047810E-002   0.9768015429E-004   0.9939875883E+000  -0.1771700000E-002   0.9827100000E-004
  -0.1362986482E+001  -0.1739632874E-002   0.9569571145E-004   0.9939623321E+000  -0.1750200000E-002   0.9627700000E-004
  -0.1359311551E+001  -0.1718616230E-002   0.9377496120E-004   0.9939368629E+000  -0.1729100000E-002   0.9434700000E-004
  -0.1355636620E+001  -0.1698097247E-002   0.9191491791E-004   0.9939111779E+000  -0.1708500000E-002   0.9247800000E-004
  -0.1351961689E+001  -0.1677976509E-002   0.9011160229E-004   0.9938852744E+000  -0.1688300000E-002   0.9066600000E-004
  -0.1348286758E+001  -0.1658154605E-002   0.8836501084E-004   0.9938591495E+000  -0.1668400000E-002   0.8891100000E-004
  -0.1344611827E+001  -0.1638830288E-002   0.8667215853E-004   0.9938328005E+000  -0.1649000000E-002   0.8721000000E-004
  -0.1340936896E+001  -0.1619804765E-002   0.8503006057E-004   0.9938062245E+000  -0.1629900000E-002   0.8556000000E-004
  -0.1337261966E+001  -0.1601177399E-002   0.8343771997E-004   0.9937794184E+000  -0.1611200000E-002   0.8396000000E-004
  -0.1333587035E+001  -0.1582848790E-002   0.8189215232E-004   0.9937523793E+000  -0.1592800000E-002   0.8240700000E-004
  -0.1329912104E+001  -0.1564818922E-002   0.8039236093E-004   0.9937251042E+000  -0.1574700000E-002   0.8090000000E-004
  -0.1326237173E+001  -0.1547187147E-002   0.7893635545E-004   0.9936975899E+000  -0.1557000000E-002   0.7943700000E-004
  -0.1322562242E+001  -0.1529854075E-002   0.7752313938E-004   0.9936698333E+000  -0.1539600000E-002   0.7801700000E-004
  -0.1318887311E+001  -0.1512819688E-002   0.7614972901E-004   0.9936418311E+000  -0.1522500000E-002   0.7663700000E-004
  -0.1315212380E+001  -0.1496083968E-002   0.7481612175E-004   0.9936135802E+000  -0.1505700000E-002   0.7529700000E-004
  -0.1311537449E+001  -0.1479646897E-002   0.7351933419E-004   0.9935850771E+000  -0.1489200000E-002   0.7399400000E-004
  -0.1307862518E+001  -0.1463508457E-002   0.7225936393E-004   0.9935563184E+000  -0.1473000000E-002   0.7272800000E-004
  -0.1304187587E+001  -0.1447569277E-002   0.7103422143E-004   0.9935273008E+000  -0.1457000000E-002   0.7149700000E-004
  -0.1300512657E+001  -0.1431928697E-002   0.6984291086E-004   0.9934980207E+000  -0.1441300000E-002   0.7030000000E-004
  -0.1296837726E+001  -0.1416586698E-002   0.6868443646E-004   0.9934684745E+000  -0.1425900000E-002   0.6913600000E-004
  -0.1293162795E+001  -0.1401543260E-002   0.6755680910E-004   0.9934386587E+000  -0.1410800000E-002   0.6800300000E-004
  -0.1289487864E+001  -0.1386599681E-002   0.6646002670E-004   0.9934085693E+000  -0.1395800000E-002   0.6690100000E-004
  -0.1285812933E+001  -0.1371954636E-002   0.6539210034E-004   0.9933782028E+000  -0.1381100000E-002   0.6582800000E-004
  -0.1282138002E+001  -0.1357608104E-002   0.6435203467E-004   0.9933475553E+000  -0.1366700000E-002   0.6478300000E-004
  -0.1278463071E+001  -0.1343460732E-002   0.6333982777E-004   0.9933166227E+000  -0.1352500000E-002   0.6376600000E-004
  -0.1274788140E+001  -0.1329512510E-002   0.6235448435E-004   0.9932854012E+000  -0.1338500000E-002   0.6277600000E-004
  -0.1271113209E+001  -0.1315763424E-002   0.6139401599E-004   0.9932538867E+000  -0.1324700000E-002   0.6181100000E-004
  -0.1267438278E+001  -0.1302213463E-002   0.6045842093E-004   0.9932220750E+000  -0.1311100000E-002   0.6087100000E-004
  -0.1263763348E+001  -0.1288862614E-002   0.5954670417E-004   0.9931899619E+000  -0.1297700000E-002   0.5995500000E-004
  -0.1260088417E+001  -0.1275810180E-002   0.5865787081E-004   0.9931575432E+000  -0.1284600000E-002   0.5906200000E-004
  -0.1256413486E+001  -0.1262857514E-002   0.5779191919E-004   0.9931248143E+000  -0.1271600000E-002   0.5819200000E-004
  -0.1252738555E+001  -0.1250103921E-002   0.5694785451E-004   0.9930917709E+000  -0.1258800000E-002   0.5734400000E-004
  -0.1249063624E+001  -0.1237549388E-002   0.5612368901E-004   0.9930584083E+000  -0.1246200000E-002   0.5651600000E-004
  -0.1245388693E+001  -0.1225193902E-002   0.5532041424E-004   0.9930247220E+000  -0.1233800000E-002   0.5570900000E-004
  -0.1241713762E+001  -0.1212938149E-002   0.5453703562E-004   0.9929907073E+000  -0.1221500000E-002   0.5492200000E-004
  -0.1238038831E+001  -0.1200881421E-002   0.5377255867E-004   0.9929563592E+000  -0.1209400000E-002   0.5415400000E-004
  -0.1234363900E+001  -0.1189023703E-002   0.5302698194E-004   0.9929216728E+000  -0.1197500000E-002   0.5340500000E-004
  -0.1230688969E+001  -0.1177364982E-002   0.5229931105E-004   0.9928866433E+000  -0.1185800000E-002   0.5267400000E-004
  -0.1227014039E+001  -0.1165805956E-002   0.5158855174E-004   0.9928512653E+000  -0.1174200000E-002   0.5196000000E-004
  -0.1223339108E+001  -0.1154445903E-002   0.5089569552E-004   0.9928155337E+000  -0.1162800000E-002   0.5126400000E-004
  -0.1219664177E+001  -0.1143185529E-002   0.5021875536E-004   0.9927794432E+000  -0.1151500000E-002   0.5058400000E-004
  -0.1215989246E+001  -0.1132124104E-002   0.4955772998E-004   0.9927429884E+000  -0.1140400000E-002   0.4992000000E-004
  -0.1212314315E+001  -0.1121162341E-002   0.4891162539E-004   0.9927061636E+000  -0.1129400000E-002   0.4927100000E-004
  -0.1208639384E+001  -0.1110300235E-002   0.4828143304E-004   0.9926689633E+000  -0.1118500000E-002   0.4863800000E-004
  -0.1204964453E+001  -0.1099637045E-002   0.4766516631E-004   0.9926313816E+000  -0.1107800000E-002   0.4801900000E-004
