natx =      516
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      1.49030      0.00000     -2.14782   3      2.61422
     -1.81955     -1.87526     -0.40795   3      2.64458
     -1.81955      1.87526     -0.40795   3      2.64458
      1.30760     -1.87526      1.41969   3      2.69108
      1.30760      1.87526      1.41969   3      2.69108
      0.75054      0.00000      2.73173   2      2.83296
     -1.07979     -1.87526      1.84753   2      2.84533
     -1.07979      1.87526      1.84753   2      2.84533
      2.04736      1.87526     -0.83578   2      2.89945
      2.04736     -1.87526     -0.83578   2      2.89945
     -2.37662      0.00000     -1.71998   2      2.93371
     -0.32925      1.87526     -2.55577   1      3.18700
     -0.32925     -1.87526     -2.55577   1      3.18700
      3.12715      0.00000      1.01175   1      3.28675
     -3.12715      0.00000      1.01175   1      3.28675
     -1.63685      0.00000      3.15957   3      3.55839
      0.00000     -3.75052      0.00000   1      3.75052
     -0.00000      3.75052      0.00000   1      3.75052
      3.87769      0.00000     -1.71998   2      4.24203
     -1.63685      0.00000     -3.97546   3      4.29925
      0.75054      0.00000     -4.40330   2      4.46680
      1.49030      3.75052     -2.14782   3      4.57171
      1.49030     -3.75052     -2.14782   3      4.57171
     -4.20694     -1.87526     -0.83578   2      4.68118
     -4.20694      1.87526     -0.83578   2      4.68118
      0.75054     -3.75052      2.73173   2      4.70022
      0.75054      3.75052      2.73173   2      4.70022
     -2.37662     -3.75052     -1.71998   2      4.76162
     -2.37662      3.75052     -1.71998   2      4.76162
      4.43475     -1.87526     -0.40795   3      4.83219
      4.43475      1.87526     -0.40795   3      4.83219
      2.79790     -1.87526     -3.56751   1      4.90632
      2.79790      1.87526     -3.56751   1      4.90632
      2.79790     -1.87526      3.56751   1      4.90632
      2.79790      1.87526      3.56751   1      4.90632
     -0.32925     -1.87526      4.57926   1      4.95930
     -0.32925      1.87526      4.57926   1      4.95930
      3.12715     -3.75052      1.01175   1      4.98689
      3.12715      3.75052      1.01175   1      4.98689
     -3.12715     -3.75052      1.01175   1      4.98689
     -3.12715      3.75052      1.01175   1      4.98689
     -1.63685     -3.75052      3.15957   3      5.16996
     -1.63685      3.75052      3.15957   3      5.16996
      1.49030      0.00000      4.98721   3      5.20512
     -4.76400      0.00000     -2.14782   3      5.22579
     -3.45640      1.87526     -3.56751   1      5.30947
     -3.45640     -1.87526     -3.56751   1      5.30947
     -3.45640     -1.87526      3.56751   1      5.30947
     -3.45640      1.87526      3.56751   1      5.30947
     -4.94670     -1.87526      1.41969   3      5.47741
     -4.94670      1.87526      1.41969   3      5.47741
      4.61745      0.00000      3.15957   3      5.59497
      3.87769     -3.75052     -1.71998   2      5.66226
      3.87769      3.75052     -1.71998   2      5.66226
     -1.63685      3.75052     -3.97546   3      5.70525
     -1.63685     -3.75052     -3.97546   3      5.70525
     -1.07979     -1.87526     -5.28750   2      5.71316
     -1.07979      1.87526     -5.28750   2      5.71316
      5.17452     -1.87526      1.84753   2      5.80565
      5.17452      1.87526      1.84753   2      5.80565
      0.75054      3.75052     -4.40330   2      5.83256
      0.75054     -3.75052     -4.40330   2      5.83256
     -2.37662      0.00000      5.41504   2      5.91363
     -1.81955      5.62577     -0.40795   3      5.92676
     -1.81955     -5.62577     -0.40795   3      5.92676
      1.30760      5.62577      1.41969   3      5.94766
      1.30760     -5.62577      1.41969   3      5.94766
     -1.07979     -5.62577      1.84753   2      6.01902
     -1.07979      5.62577      1.84753   2      6.01902
      2.04736      5.62577     -0.83578   2      6.04480
      2.04736     -5.62577     -0.83578   2      6.04480
      4.61745      0.00000     -3.97546   3      6.09304
     -5.50377      0.00000      2.73173   2      6.14441
      1.30760      1.87526     -5.71534   3      6.15561
      1.30760     -1.87526     -5.71534   3      6.15561
