natx =      617
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      0.00000     -0.93404      1.31770   3      1.61517
      0.00000     -0.93404     -1.31770   3      1.61517
     -1.38503      0.95578      0.00000   4      1.68280
      1.38503      0.95578      0.00000   4      1.68280
      2.74319      1.17773     -1.58419   1      3.37961
      2.74319      1.17773      1.58419   1      3.37961
     -2.74319      1.17773      1.58419   1      3.37961
     -2.74319      1.17773     -1.58419   1      3.37961
      0.00000     -2.98631      1.58419   1      3.38048
      0.00000     -2.98631     -1.58419   1      3.38048
     -2.74319     -0.87453     -1.85067   3      3.42270
     -2.74319     -0.87453      1.85067   3      3.42270
      2.74319     -0.87453     -1.85067   3      3.42270
      2.74319     -0.87453      1.85067   3      3.42270
     -1.35816     -3.20826     -0.00000   4      3.48390
      1.35816     -3.20826     -0.00000   4      3.48390
     -1.38503      1.39969     -3.16837   4      3.73042
     -1.38503      1.39969      3.16837   4      3.73042
      1.38503      1.39969     -3.16837   4      3.73042
      1.38503      1.39969      3.16837   4      3.73042
     -0.00000      3.28951     -1.85067   3      3.77437
     -0.00000      3.28951      1.85067   3      3.77437
     -0.00000      2.35547     -3.16837   2      3.94801
     -0.00000      2.35547      3.16837   2      3.94801
     -4.10135      0.95578     -0.00000   4      4.21124
      4.10135      0.95578      0.00000   4      4.21124
     -1.35816     -2.76435      3.16837   4      4.41869
     -1.35816     -2.76435     -3.16837   4      4.41869
      1.35816     -2.76435     -3.16837   4      4.41869
      1.35816     -2.76435      3.16837   4      4.41869
      2.74319      3.23000     -1.31770   3      4.43783
     -2.74319      3.23000     -1.31770   3      4.43783
     -2.74319      3.23000      1.31770   3      4.43783
      2.74319      3.23000      1.31770   3      4.43783
     -2.74319     -1.80857      3.16837   2      4.56449
     -2.74319     -1.80857     -3.16837   2      4.56449
      2.74319     -1.80857     -3.16837   2      4.56449
      2.74319     -1.80857      3.16837   2      4.56449
     -2.74319     -4.16404     -0.00000   2      4.98641
     -2.74319      4.16404      0.00000   2      4.98641
      2.74319     -4.16404     -0.00000   2      4.98641
      2.74319      4.16404      0.00000   2      4.98641
      0.00000     -0.93404      5.01904   3      5.10522
      0.00000     -0.93404     -5.01904   3      5.10522
     -4.12822     -3.20826     -0.00000   4      5.22830
      4.12822     -3.20826      0.00000   4      5.22830
     -1.35816      5.11982      0.00000   4      5.29690
      1.35816      5.11982      0.00000   4      5.29690
     -2.74319     -0.87453     -4.48608   3      5.33055
     -2.74319     -0.87453      4.48608   3      5.33055
      2.74319     -0.87453     -4.48608   3      5.33055
      2.74319     -0.87453      4.48608   3      5.33055
      0.00000     -5.03857     -1.85067   3      5.36770
      0.00000     -5.03857      1.85067   3      5.36770
     -4.10135      1.39969     -3.16837   4      5.36831
     -4.10135      1.39969      3.16837   4      5.36831
      4.10135      1.39969     -3.16837   4      5.36831
      4.10135      1.39969      3.16837   4      5.36831
     -5.48638      0.00000     -0.00000   2      5.48638
      5.48638      0.00000      0.00000   2      5.48638
     -0.00000      3.28951     -4.48608   3      5.56289
     -0.00000      3.28951      4.48608   3      5.56289
     -0.00000      5.34177     -1.58419   1      5.57173
     -0.00000      5.34177      1.58419   1      5.57173
     -2.74319      1.17773      4.75256   1      5.61239
      2.74319      1.17773     -4.75256   1      5.61239
      2.74319      1.17773      4.75256   1      5.61239
     -2.74319      1.17773     -4.75256   1      5.61239
      0.00000     -2.98631      4.75256   1      5.61292
      0.00000     -2.98631     -4.75256   1      5.61292
     -5.48638     -0.93404      1.31770   3      5.71919
     -5.48638     -0.93404     -1.31770   3      5.71919
      5.48638     -0.93404     -1.31770   3      5.71919
      5.48638     -0.93404      1.31770   3      5.71919
     -4.12822     -2.76435     -3.16837   4      5.89257
     -4.12822     -2.76435      3.16837   4      5.89257
      4.12822     -2.76435     -3.16837   4      5.89257
      4.12822     -2.76435      3.16837   4      5.89257
     -2.74319     -5.09808     -1.31770   3      5.93733
     -2.74319     -5.09808      1.31770   3      5.93733
      2.74319     -5.09808     -1.31770   3      5.93733
      2.74319     -5.09808      1.31770   3      5.93733
      0.00000      0.00000     -6.33675   2      6.33675
      0.00000      0.00000      6.33675   2      6.33675
     -5.48638     -2.98631     -1.58419   1      6.44422
     -5.48638     -2.98631      1.58419   1      6.44422
      5.48638     -2.98631     -1.58419   1      6.44422
      5.48638     -2.98631      1.58419   1      6.44422
      1.35816      5.56373     -3.16837   4      6.54509
     -1.35816      5.56373     -3.16837   4      6.54509
     -1.35816      5.56373      3.16837   4      6.54509
      1.35816      5.56373      3.16837   4      6.54509
     -1.38503      0.95578     -6.33675   4      6.55639
     -1.38503      0.95578      6.33675   4      6.55639
      1.38503      0.95578     -6.33675   4      6.55639
      1.38503      0.95578      6.33675   4      6.55639
      2.74319      3.23000     -5.01904   3      6.56877
     -2.74319      3.23000     -5.01904   3      6.56877
     -2.74319      3.23000      5.01904   3      6.56877
      2.74319      3.23000      5.01904   3      6.56877
      4.12822      5.11982      0.00000   4      6.57683
     -4.12822      5.11982      0.00000   4      6.57683
     -5.48638      3.28951     -1.85067   3      6.65929
     -5.48638      3.28951      1.85067   3      6.65929
      5.48638      3.28951     -1.85067   3      6.65929
      5.48638      3.28951      1.85067   3      6.65929
      0.00000     -5.03857      4.48608   3      6.74626
      0.00000     -5.03857     -4.48608   3      6.74626
     -5.48638      2.35547     -3.16837   2      6.75923
     -5.48638      2.35547      3.16837   2      6.75923
      5.48638      2.35547     -3.16837   2      6.75923
      5.48638      2.35547      3.16837   2      6.75923
      0.00000     -5.97261      3.16837   2      6.76097
      0.00000     -5.97261     -3.16837   2      6.76097
     -6.87141      0.95578     -0.00000   4      6.93756
      6.87141      0.95578      0.00000   4      6.93756
     -0.00000      5.34177     -4.75256   1      7.14992
     -0.00000      5.34177      4.75256   1      7.14992
     -1.35816     -3.20826      6.33675   4      7.23131
     -1.35816     -3.20826     -6.33675   4      7.23131
      1.35816     -3.20826     -6.33675   4      7.23131
      1.35816     -3.20826      6.33675   4      7.23131
     -5.48638     -0.93404      5.01904   3      7.49424
      5.48638     -0.93404     -5.01904   3      7.49424
     -5.48638     -0.93404     -5.01904   3      7.49424
      5.48638     -0.93404      5.01904   3      7.49424
     -1.38503     -7.37230     -0.00000   4      7.50127
      1.38503     -7.37230     -0.00000   4      7.50127
     -0.00000      7.39404     -1.31770   3      7.51054
     -0.00000      7.39404      1.31770   3      7.51054
     -6.84454     -3.20826     -0.00000   4      7.55914
      6.84454     -3.20826      0.00000   4      7.55914
     -4.10135      0.95578      6.33675   4      7.60848
      4.10135      0.95578     -6.33675   4      7.60848
      4.10135      0.95578      6.33675   4      7.60848
     -4.10135      0.95578     -6.33675   4      7.60848
      4.12822      5.56373     -3.16837   4      7.61813
      4.12822      5.56373      3.16837   4      7.61813
     -4.12822      5.56373     -3.16837   4      7.61813
     -4.12822      5.56373      3.16837   4      7.61813
     -2.74319     -5.09808      5.01904   3      7.66200
      2.74319     -5.09808      5.01904   3      7.66200
     -2.74319     -5.09808     -5.01904   3      7.66200
      2.74319     -5.09808     -5.01904   3      7.66200
     -5.48638     -5.03857     -1.85067   3      7.67545
     -5.48638     -5.03857      1.85067   3      7.67545
      5.48638     -5.03857     -1.85067   3      7.67545
      5.48638     -5.03857      1.85067   3      7.67545
     -6.87141      1.39969      3.16837   4      7.69506
      6.87141      1.39969     -3.16837   4      7.69506
     -6.87141      1.39969     -3.16837   4      7.69506
      6.87141      1.39969      3.16837   4      7.69506
      0.00000     -0.93404      7.65445   3      7.71123
      0.00000     -0.93404     -7.65445   3      7.71123
     -1.38503     -6.92839      3.16837   4      7.74335
     -1.38503     -6.92839     -3.16837   4      7.74335
      1.38503     -6.92839     -3.16837   4      7.74335
      1.38503     -6.92839      3.16837   4      7.74335
      2.74319      6.51951     -3.16837   2      7.75033
     -2.74319      6.51951     -3.16837   2      7.75033
     -2.74319      6.51951      3.16837   2      7.75033
      2.74319      6.51951      3.16837   2      7.75033
     -5.48638      3.28951      4.48608   3      7.81320
      5.48638      3.28951     -4.48608   3      7.81320
     -5.48638      3.28951     -4.48608   3      7.81320
      5.48638      3.28951      4.48608   3      7.81320
      5.48638      5.34177     -1.58419   1      7.81950
      5.48638      5.34177      1.58419   1      7.81950
     -5.48638      5.34177     -1.58419   1      7.81950
     -5.48638      5.34177      1.58419   1      7.81950
     -2.74319     -7.15034     -1.58419   1      7.82062
     -2.74319     -7.15034      1.58419   1      7.82062
      2.74319     -7.15034     -1.58419   1      7.82062
      2.74319     -7.15034      1.58419   1      7.82062
     -5.48638     -2.98631     -4.75256   1      7.84890
     -5.48638     -2.98631      4.75256   1      7.84890
      5.48638     -2.98631     -4.75256   1      7.84890
      5.48638     -2.98631      4.75256   1      7.84890
     -6.84454     -2.76435     -3.16837   4      8.03293
     -6.84454     -2.76435      3.16837   4      8.03293
      6.84454     -2.76435     -3.16837   4      8.03293
      6.84454     -2.76435      3.16837   4      8.03293
     -2.74319     -4.16404     -6.33675   2      8.06342
     -2.74319     -4.16404      6.33675   2      8.06342
     -2.74319      4.16404     -6.33675   2      8.06342
     -2.74319      4.16404      6.33675   2      8.06342
      2.74319     -4.16404     -6.33675   2      8.06342
      2.74319     -4.16404      6.33675   2      8.06342
      2.74319      4.16404     -6.33675   2      8.06342
      2.74319      4.16404      6.33675   2      8.06342
     -2.74319      7.45355     -1.85067   3      8.15509
     -2.74319      7.45355      1.85067   3      8.15509
      2.74319      7.45355     -1.85067   3      8.15509
      2.74319      7.45355      1.85067   3      8.15509
     -4.12822     -3.20826     -6.33675   4      8.21520
     -4.12822     -3.20826      6.33675   4      8.21520
      4.12822     -3.20826     -6.33675   4      8.21520
      4.12822     -3.20826      6.33675   4      8.21520
     -1.35816      5.11982     -6.33675   4      8.25903
     -1.35816      5.11982      6.33675   4      8.25903
      1.35816      5.11982     -6.33675   4      8.25903
      1.35816      5.11982      6.33675   4      8.25903
      0.00000     -8.32808     -0.00000   2      8.32808
     -0.00000      8.32808      0.00000   2      8.32808
     -5.48638      0.00000      6.33675   2      8.38181
      5.48638      0.00000     -6.33675   2      8.38181
      5.48638      0.00000      6.33675   2      8.38181
     -5.48638      0.00000     -6.33675   2      8.38181
     -4.10135     -7.37230     -0.00000   4      8.43634
      4.10135     -7.37230     -0.00000   4      8.43634
     -8.22957      1.17773      1.58419   1      8.46301
      8.22957      1.17773     -1.58419   1      8.46301
     -8.22957      1.17773     -1.58419   1      8.46301
      8.22957      1.17773      1.58419   1      8.46301
      2.74319      1.17773     -7.92093   1      8.46483
      2.74319      1.17773      7.92093   1      8.46483
     -2.74319      1.17773     -7.92093   1      8.46483
     -2.74319      1.17773      7.92093   1      8.46483
      0.00000     -2.98631     -7.92093   1      8.46518
      0.00000     -2.98631      7.92093   1      8.46518
     -8.22957     -0.87453     -1.85067   3      8.48030
     -8.22957     -0.87453      1.85067   3      8.48030
      8.22957     -0.87453     -1.85067   3      8.48030
      8.22957     -0.87453      1.85067   3      8.48030
     -6.84454      5.11982     -0.00000   4      8.54753
      6.84454      5.11982      0.00000   4      8.54753
     -4.10135     -6.92839     -3.16837   4      8.65230
     -4.10135     -6.92839      3.16837   4      8.65230
      4.10135     -6.92839     -3.16837   4      8.65230
      4.10135     -6.92839      3.16837   4      8.65230
     -2.74319     -0.87453     -8.18742   3      8.67892
