  atom Z =           24
       -9.31224E-02       -5.35926E-02 total energy part of fprime - 5/3*E_tot/mc**2
           3
  2.00000    -222.398   1
  0.00103     -22.747   3
  0.00204     -22.367   4
  0.0   24.0000
  0.5   23.4290
  1.0   22.1322
  1.5   20.7005
  2.0   19.3379
  2.5   18.0389
  3.0   16.7799
  3.5   15.5611
  4.0   14.3986
  4.5   13.3115
  5.0   12.3154
  5.5   11.4194
  6.0   10.6261
  6.5    9.9329
  7.0    9.3333
  7.5    8.8181
  8.0    8.3770
  8.5    7.9991
  9.0    7.6739
  9.5    7.3918
 10.0    7.1440
 10.5    6.9228
 11.0    6.7219
 11.5    6.5362
 12.0    6.3609
 12.5    6.1936
 13.0    6.0305
 13.5    5.8709
 14.0    5.7137
 14.5    5.5563
 15.0    5.4006
 15.5    5.2458
 16.0    5.0898
 16.5    4.9357
 17.0    4.7840
 17.5    4.6314
 18.0    4.4806
 18.5    4.3347
 19.0    4.1907
 19.5    4.0470
 20.0    3.9078
 20.5    3.7754
 21.0    3.6454
 21.5    3.5167
 22.0    3.3928
 22.5    3.2770
 23.0    3.1658
 23.5    3.0557
 24.0    2.9489
 24.5    2.8488
 25.0    2.7569
 25.5    2.6679
 26.0    2.5798
 26.5    2.4952
 27.0    2.4162
 27.5    2.3455
 28.0    2.2785
 28.5    2.2112
 29.0    2.1463
 29.5    2.0846
 30.0    2.0286
 30.5    1.9799
 31.0    1.9326
 31.5    1.8840
 32.0    1.8377
 32.5    1.7936
 33.0    1.7527
 33.5    1.7187
 34.0    1.6879
 34.5    1.6545
 35.0    1.6211
 35.5    1.5903
 36.0    1.5601
 36.5    1.5322
 37.0    1.5104
 37.5    1.4915
 38.0    1.4694
 38.5    1.4456
 39.0    1.4244
 39.5    1.4039
 40.0    1.3829
