Pt 2.506742 2.9053295 2.326437629912 7.596659448409726e-16
Pt 2.506742 0.0 8.552719129912 0.0
Pt 2.506742 1.4684523105030003 5.445530705026 0.8527075972493098
Pt 2.5067419999999996 4.342206689497 5.445530705026001 0.8527075972493128
Pt -2.707116855318134e-16 4.421057332127 0.9603541111230002 0.9385361818423852
Pt -8.508856173252465e-17 1.389601667873 0.960354111123 0.938536181842386
Pt 0.0 0.0 3.6329231821829997 1.0
Pt -1.7790012363216902e-16 2.9053295 4.368757582415999 0.8885430218055174
Pt 2.5067419999999996 4.373781810503 11.671812205025999 0.8527075972493082
Pt 2.506742 1.436877189497 11.671812205025999 0.8527075972493136
Pt -9.281156189964437e-17 1.515727832127 7.186635611123 0.9385361818423844
Pt -2.6298868536469365e-16 4.294931167873 7.186635611123 0.9385361818423852
Pt -1.7790012363216902e-16 2.9053295 9.859204682183 0.9999999999999992
Pt 0.0 0.0 10.595039082416 0.8885430218055174
Pt 2.506742 0.0 1.765175710376 0.6095521621496014
Pt 2.506742 2.9053295 7.991457210376 0.6095521621495998
