 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    7.7929999999999999E-002  eV
 efermi =   -9.3524822699999994       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1446176532E+001   0.6667582273E-002   0.1479175915E-004   0.9991731389E+000   0.6673100000E-002   0.1480400000E-004
  -0.1442501601E+001   0.6685349052E-002   0.1489163525E-004   0.9991703735E+000   0.6690900000E-002   0.1490400000E-004
  -0.1438826670E+001   0.6703115608E-002   0.1499250968E-004   0.9991675895E+000   0.6708700000E-002   0.1500500000E-004
  -0.1435151739E+001   0.6721081771E-002   0.1509438243E-004   0.9991647868E+000   0.6726700000E-002   0.1510700000E-004
  -0.1431476808E+001   0.6739147622E-002   0.1519725349E-004   0.9991619651E+000   0.6744800000E-002   0.1521000000E-004
  -0.1427801878E+001   0.6757413074E-002   0.1530112283E-004   0.9991591243E+000   0.6763100000E-002   0.1531400000E-004
  -0.1424126947E+001   0.6775678290E-002   0.1540698959E-004   0.9991562642E+000   0.6781400000E-002   0.1542000000E-004
  -0.1420452016E+001   0.6794143100E-002   0.1551385460E-004   0.9991533846E+000   0.6799900000E-002   0.1552700000E-004
  -0.1416777085E+001   0.6812807499E-002   0.1562171784E-004   0.9991504853E+000   0.6818600000E-002   0.1563500000E-004
  -0.1413102154E+001   0.6831471653E-002   0.1573157843E-004   0.9991475660E+000   0.6837300000E-002   0.1574500000E-004
  -0.1409427223E+001   0.6850435303E-002   0.1584243720E-004   0.9991446266E+000   0.6856300000E-002   0.1585600000E-004
  -0.1405752292E+001   0.6869398702E-002   0.1595429414E-004   0.9991416668E+000   0.6875300000E-002   0.1596800000E-004
  -0.1402077361E+001   0.6888561674E-002   0.1606814836E-004   0.9991386865E+000   0.6894500000E-002   0.1608200000E-004
  -0.1398402430E+001   0.6907824302E-002   0.1618200156E-004   0.9991356854E+000   0.6913800000E-002   0.1619600000E-004
  -0.1394727499E+001   0.6927286495E-002   0.1629885114E-004   0.9991326634E+000   0.6933300000E-002   0.1631300000E-004
  -0.1391052569E+001   0.6946848335E-002   0.1641669879E-004   0.9991296201E+000   0.6952900000E-002   0.1643100000E-004
  -0.1387377638E+001   0.6966609733E-002   0.1653554449E-004   0.9991265554E+000   0.6972700000E-002   0.1655000000E-004
  -0.1383702707E+001   0.6986470769E-002   0.1665538823E-004   0.9991234690E+000   0.6992600000E-002   0.1667000000E-004
  -0.1380027776E+001   0.7006531354E-002   0.1677822822E-004   0.9991203608E+000   0.7012700000E-002   0.1679300000E-004
  -0.1376352845E+001   0.7026791481E-002   0.1690106707E-004   0.9991172304E+000   0.7033000000E-002   0.1691600000E-004
  -0.1372677914E+001   0.7047051324E-002   0.1702690211E-004   0.9991140777E+000   0.7053300000E-002   0.1704200000E-004
  -0.1369002983E+001   0.7067610612E-002   0.1715273597E-004   0.9991109023E+000   0.7073900000E-002   0.1716800000E-004
  -0.1365328052E+001   0.7088269518E-002   0.1728156596E-004   0.9991077042E+000   0.7094600000E-002   0.1729700000E-004
  -0.1361653121E+001   0.7109127948E-002   0.1741139382E-004   0.9991044829E+000   0.7115500000E-002   0.1742700000E-004
  -0.1357978190E+001   0.7130085987E-002   0.1754321864E-004   0.9991012383E+000   0.7136500000E-002   0.1755900000E-004
  -0.1354303260E+001   0.7151243540E-002   0.1767604129E-004   0.9990979701E+000   0.7157700000E-002   0.1769200000E-004
  -0.1350628329E+001   0.7172600603E-002   0.1781086082E-004   0.9990946780E+000   0.7179100000E-002   0.1782700000E-004
  -0.1346953398E+001   0.7194057260E-002   0.1794767722E-004   0.9990913618E+000   0.7200600000E-002   0.1796400000E-004
  -0.1343278467E+001   0.7215713416E-002   0.1808649045E-004   0.9990880213E+000   0.7222300000E-002   0.1810300000E-004
  -0.1339603536E+001   0.7237569065E-002   0.1822730046E-004   0.9990846561E+000   0.7244200000E-002   0.1824400000E-004
  -0.1335928605E+001   0.7259624202E-002   0.1836910815E-004   0.9990812659E+000   0.7266300000E-002   0.1838600000E-004
  -0.1332253674E+001   0.7281778914E-002   0.1851391165E-004   0.9990778506E+000   0.7288500000E-002   0.1853100000E-004
  -0.1328578743E+001   0.7304133102E-002   0.1865971275E-004   0.9990744097E+000   0.7310900000E-002   0.1867700000E-004
  -0.1324903812E+001   0.7326686761E-002   0.1880751050E-004   0.9990709431E+000   0.7333500000E-002   0.1882500000E-004
  -0.1321228881E+001   0.7349439886E-002   0.1895730487E-004   0.9990674504E+000   0.7356300000E-002   0.1897500000E-004
  -0.1317553951E+001   0.7372392469E-002   0.1910909582E-004   0.9990639314E+000   0.7379300000E-002   0.1912700000E-004
  -0.1313879020E+001   0.7395544505E-002   0.1926388236E-004   0.9990603857E+000   0.7402500000E-002   0.1928200000E-004
  -0.1310204089E+001   0.7418895988E-002   0.1941966633E-004   0.9990568130E+000   0.7425900000E-002   0.1943800000E-004
  -0.1306529158E+001   0.7442446911E-002   0.1957844582E-004   0.9990532131E+000   0.7449500000E-002   0.1959700000E-004
  -0.1302854227E+001   0.7466097363E-002   0.1973922171E-004   0.9990495856E+000   0.7473200000E-002   0.1975800000E-004
  -0.1299179296E+001   0.7490047148E-002   0.1990199398E-004   0.9990459302E+000   0.7497200000E-002   0.1992100000E-004
  -0.1295504365E+001   0.7514196353E-002   0.2006676256E-004   0.9990422465E+000   0.7521400000E-002   0.2008600000E-004
  -0.1291829434E+001   0.7538544972E-002   0.2023452647E-004   0.9990385343E+000   0.7545800000E-002   0.2025400000E-004
  -0.1288154503E+001   0.7563092999E-002   0.2040428662E-004   0.9990347933E+000   0.7570400000E-002   0.2042400000E-004
  -0.1284479572E+001   0.7587840425E-002   0.2057604295E-004   0.9990310229E+000   0.7595200000E-002   0.2059600000E-004
  -0.1280804642E+001   0.7612787245E-002   0.2075079445E-004   0.9990272231E+000   0.7620200000E-002   0.2077100000E-004
  -0.1277129711E+001   0.7638033353E-002   0.2092854107E-004   0.9990233932E+000   0.7645500000E-002   0.2094900000E-004
  -0.1273454780E+001   0.7663478839E-002   0.2110828372E-004   0.9990195332E+000   0.7671000000E-002   0.2112900000E-004
  -0.1269779849E+001   0.7689123695E-002   0.2129002236E-004   0.9990156424E+000   0.7696700000E-002   0.2131100000E-004
  -0.1266104918E+001   0.7714967915E-002   0.2147575496E-004   0.9990117207E+000   0.7722600000E-002   0.2149700000E-004
  -0.1262429987E+001   0.7741111390E-002   0.2166348344E-004   0.9990077676E+000   0.7748800000E-002   0.2168500000E-004
  -0.1258755056E+001   0.7767454212E-002   0.2185320775E-004   0.9990037828E+000   0.7775200000E-002   0.2187500000E-004
  -0.1255080125E+001   0.7794096273E-002   0.2204692583E-004   0.9989997658E+000   0.7801900000E-002   0.2206900000E-004
  -0.1251405194E+001   0.7820937664E-002   0.2224363862E-004   0.9989957163E+000   0.7828800000E-002   0.2226600000E-004
  -0.1247730263E+001   0.7847978377E-002   0.2244234706E-004   0.9989916339E+000   0.7855900000E-002   0.2246500000E-004
  -0.1244055333E+001   0.7875318302E-002   0.2264504906E-004   0.9989875181E+000   0.7883300000E-002   0.2266800000E-004
  -0.1240380402E+001   0.7902957429E-002   0.2285074557E-004   0.9989833686E+000   0.7911000000E-002   0.2287400000E-004
  -0.1236705471E+001   0.7930795852E-002   0.2305843755E-004   0.9989791850E+000   0.7938900000E-002   0.2308200000E-004
  -0.1233030540E+001   0.7958933458E-002   0.2327112185E-004   0.9989749668E+000   0.7967100000E-002   0.2329500000E-004
  -0.1229355609E+001   0.7987370237E-002   0.2348580148E-004   0.9989707136E+000   0.7995600000E-002   0.2351000000E-004
