  atom Z =           38
       -2.81912E-01       -1.59254E-01 total energy part of fprime - 5/3*E_tot/mc**2
           5
  2.00000    -595.638   1
  0.00298     -75.376   3
  0.00578     -72.842   4
  0.00038     -11.078   6
  0.00076     -10.673   7
  0.0   38.0000
  0.5   37.2047
  1.0   35.4385
  1.5   33.5511
  2.0   31.7675
  2.5   30.0334
  3.0   28.3334
  3.5   26.7064
  4.0   25.1954
  4.5   23.8218
  5.0   22.5841
  5.5   21.4662
  6.0   20.4458
  6.5   19.5002
  7.0   18.6104
  7.5   17.7622
  8.0   16.9463
  8.5   16.1577
  9.0   15.3943
  9.5   14.6565
 10.0   13.9458
 10.5   13.2645
 11.0   12.6148
 11.5   11.9991
 12.0   11.4182
 12.5   10.8746
 13.0   10.3667
 13.5    9.8959
 14.0    9.4618
 14.5    9.0604
 15.0    8.6940
 15.5    8.3597
 16.0    8.0518
 16.5    7.7731
 17.0    7.5217
 17.5    7.2894
 18.0    7.0773
 18.5    6.8884
 19.0    6.7149
 19.5    6.5515
 20.0    6.4028
 20.5    6.2703
 21.0    6.1453
 21.5    6.0241
 22.0    5.9107
 22.5    5.8091
 23.0    5.7129
 23.5    5.6156
 24.0    5.5200
 24.5    5.4301
 25.0    5.3480
 25.5    5.2657
 26.0    5.1801
 26.5    5.0946
 27.0    5.0117
 27.5    4.9353
 28.0    4.8593
 28.5    4.7785
 29.0    4.6971
 29.5    4.6154
 30.0    4.5366
 30.5    4.4637
 31.0    4.3888
 31.5    4.3091
 32.0    4.2306
 32.5    4.1518
 33.0    4.0736
 33.5    4.0019
 34.0    3.9323
 34.5    3.8570
 35.0    3.7809
 35.5    3.7081
 36.0    3.6342
 36.5    3.5609
 37.0    3.4950
 37.5    3.4324
 38.0    3.3641
 38.5    3.2936
 39.0    3.2282
 39.5    3.1639
 40.0    3.0975
