natx =      505
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      0.00000      0.00000     -2.60265   4      2.60265
     -1.94382     -1.94382      0.10839   4      2.75111
     -1.94382      1.94382      0.10839   4      2.75111
      1.94382     -1.94382      0.10839   4      2.75111
      1.94382      1.94382      0.10839   4      2.75111
     -1.94382      0.00000      2.60808   3      3.25277
      0.00000     -1.94382      2.60808   3      3.25277
     -0.00000      1.94382      2.60808   3      3.25277
      1.94382      0.00000      2.60808   3      3.25277
      0.00000      0.00000      3.27585   2      3.27585
     -1.94382     -1.94382      1.94032   2      3.36477
     -1.94382      1.94382      1.94032   2      3.36477
      1.94382     -1.94382      1.94032   2      3.36477
      1.94382      1.94382      1.94032   2      3.36477
      1.94382      1.94382     -2.49427   1      3.71190
     -1.94382     -1.94382     -2.49427   1      3.71190
     -1.94382      1.94382     -2.49427   1      3.71190
      1.94382     -1.94382     -2.49427   1      3.71190
     -3.88763      0.00000     -0.00000   1      3.88763
      0.00000     -3.88763     -0.00000   1      3.88763
      3.88763      0.00000      0.00000   1      3.88763
     -0.00000      3.88763      0.00000   1      3.88763
      0.00000      0.00000     -4.43458   2      4.43458
     -3.88763      0.00000     -2.60265   4      4.67841
      0.00000     -3.88763     -2.60265   4      4.67841
      3.88763      0.00000     -2.60265   4      4.67841
     -0.00000      3.88763     -2.60265   4      4.67841
     -3.88763     -1.94382      2.60808   3      5.06894
     -1.94382     -3.88763      2.60808   3      5.06894
      1.94382     -3.88763      2.60808   3      5.06894
      3.88763      1.94382      2.60808   3      5.06894
     -1.94382      3.88763      2.60808   3      5.06894
     -3.88763      1.94382      2.60808   3      5.06894
      3.88763     -1.94382      2.60808   3      5.06894
      1.94382      3.88763      2.60808   3      5.06894
     -3.88763      0.00000      3.27585   2      5.08378
      0.00000     -3.88763      3.27585   2      5.08378
      3.88763      0.00000      3.27585   2      5.08378
     -0.00000      3.88763      3.27585   2      5.08378
      0.00000      0.00000      5.10778   4      5.10778
     -0.00000      1.94382     -5.10235   3      5.46007
      1.94382      0.00000     -5.10235   3      5.46007
     -1.94382      0.00000     -5.10235   3      5.46007
      0.00000     -1.94382     -5.10235   3      5.46007
     -3.88763     -3.88763     -0.00000   1      5.49794
      3.88763     -3.88763      0.00000   1      5.49794
      3.88763      3.88763      0.00000   1      5.49794
     -3.88763      3.88763      0.00000   1      5.49794
     -1.94382     -1.94382      5.21616   1      5.89620
     -1.94382      1.94382      5.21616   1      5.89620
      1.94382     -1.94382      5.21616   1      5.89620
      1.94382      1.94382      5.21616   1      5.89620
     -3.88763      0.00000     -4.43458   2      5.89739
      0.00000     -3.88763     -4.43458   2      5.89739
      3.88763      0.00000     -4.43458   2      5.89739
     -0.00000      3.88763     -4.43458   2      5.89739
      3.88763      3.88763     -2.60265   4      6.08286
     -3.88763     -3.88763     -2.60265   4      6.08286
     -3.88763      3.88763     -2.60265   4      6.08286
      3.88763     -3.88763     -2.60265   4      6.08286
     -1.94382     -5.83145      0.10839   4      6.14784
     -5.83145     -1.94382      0.10839   4      6.14784
     -1.94382      5.83145      0.10839   4      6.14784
     -5.83145      1.94382      0.10839   4      6.14784
      5.83145     -1.94382      0.10839   4      6.14784
      1.94382     -5.83145      0.10839   4      6.14784
      5.83145      1.94382      0.10839   4      6.14784
      1.94382      5.83145      0.10839   4      6.14784
     -5.83145      0.00000      2.60808   3      6.38810
      0.00000     -5.83145      2.60808   3      6.38810
      5.83145      0.00000      2.60808   3      6.38810
     -0.00000      5.83145      2.60808   3      6.38810
     -1.94382     -1.94382     -5.77012   2      6.39148
     -1.94382      1.94382     -5.77012   2      6.39148
      1.94382     -1.94382     -5.77012   2      6.39148
      1.94382      1.94382     -5.77012   2      6.39148
     -3.88763     -3.88763      3.27585   2      6.39989
      3.88763     -3.88763      3.27585   2      6.39989
     -3.88763      3.88763      3.27585   2      6.39989
      3.88763      3.88763      3.27585   2      6.39989
     -3.88763      0.00000      5.10778   4      6.41896
      0.00000     -3.88763      5.10778   4      6.41896
      3.88763      0.00000      5.10778   4      6.41896
     -0.00000      3.88763      5.10778   4      6.41896
     -1.94382     -5.83145      1.94032   2      6.44585
     -5.83145     -1.94382      1.94032   2      6.44585
     -1.94382      5.83145      1.94032   2      6.44585
     -5.83145      1.94382      1.94032   2      6.44585
      5.83145     -1.94382      1.94032   2      6.44585
      1.94382     -5.83145      1.94032   2      6.44585
      5.83145      1.94382      1.94032   2      6.44585
      1.94382      5.83145      1.94032   2      6.44585
     -1.94382     -5.83145     -2.49427   1      6.63367
     -5.83145     -1.94382     -2.49427   1      6.63367
     -1.94382      5.83145     -2.49427   1      6.63367
     -5.83145      1.94382     -2.49427   1      6.63367
      5.83145     -1.94382     -2.49427   1      6.63367
      1.94382     -5.83145     -2.49427   1      6.63367
      5.83145      1.94382     -2.49427   1      6.63367
      1.94382      5.83145     -2.49427   1      6.63367
     -1.94382      3.88763     -5.10235   3      6.70269
      3.88763     -1.94382     -5.10235   3      6.70269
      3.88763      1.94382     -5.10235   3      6.70269
      1.94382      3.88763     -5.10235   3      6.70269
     -3.88763     -1.94382     -5.10235   3      6.70269
     -1.94382     -3.88763     -5.10235   3      6.70269
      1.94382     -3.88763     -5.10235   3      6.70269
     -3.88763      1.94382     -5.10235   3      6.70269
      3.88763      3.88763     -4.43458   2      7.06349
     -3.88763     -3.88763     -4.43458   2      7.06349
     -3.88763      3.88763     -4.43458   2      7.06349
      3.88763     -3.88763     -4.43458   2      7.06349
     -3.88763     -5.83145      2.60808   3      7.47807
     -5.83145     -3.88763      2.60808   3      7.47807
     -5.83145      3.88763      2.60808   3      7.47807
     -3.88763      5.83145      2.60808   3      7.47807
      5.83145     -3.88763      2.60808   3      7.47807
      3.88763     -5.83145      2.60808   3      7.47807
      3.88763      5.83145      2.60808   3      7.47807
      5.83145      3.88763      2.60808   3      7.47807
     -3.88763     -3.88763      5.10778   4      7.50445
      3.88763     -3.88763      5.10778   4      7.50445
     -3.88763      3.88763      5.10778   4      7.50445
      3.88763      3.88763      5.10778   4      7.50445
      0.00000      0.00000     -7.71043   1      7.71043
      0.00000      0.00000      7.71043   1      7.71043
      5.83145      0.00000     -5.10235   3      7.74853
     -0.00000      5.83145     -5.10235   3      7.74853
     -5.83145      0.00000     -5.10235   3      7.74853
      0.00000     -5.83145     -5.10235   3      7.74853
     -7.77526      0.00000     -0.00000   1      7.77526
      0.00000     -7.77526     -0.00000   1      7.77526
      7.77526      0.00000      0.00000   1      7.77526
     -0.00000      7.77526      0.00000   1      7.77526
     -1.94382     -5.83145      5.21616   1      8.06180
