 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.71811000000000003       eV
 efermi =   -14.766247399999999       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1645128659E+001  -0.6092928201E-003   0.2167957872E-004   0.9923820710E+000  -0.6139700000E-003   0.2184600000E-004
  -0.1641453728E+001  -0.6062604193E-003   0.2155597013E-004   0.9923566028E+000  -0.6109300000E-003   0.2172200000E-004
  -0.1637778797E+001  -0.6032479161E-003   0.2143236415E-004   0.9923309637E+000  -0.6079100000E-003   0.2159800000E-004
  -0.1634103866E+001  -0.6002553095E-003   0.2131074545E-004   0.9923051521E+000  -0.6049100000E-003   0.2147600000E-004
  -0.1630428935E+001  -0.5972726757E-003   0.2119012159E-004   0.9922791661E+000  -0.6019200000E-003   0.2135500000E-004
  -0.1626754004E+001  -0.5943099368E-003   0.2107049254E-004   0.9922530041E+000  -0.5989500000E-003   0.2123500000E-004
  -0.1623079073E+001  -0.5913670919E-003   0.2095185824E-004   0.9922266643E+000  -0.5960000000E-003   0.2111600000E-004
  -0.1619404142E+001  -0.5884342178E-003   0.2083421864E-004   0.9922001447E+000  -0.5930600000E-003   0.2099800000E-004
  -0.1615729211E+001  -0.5855212360E-003   0.2071757368E-004   0.9921734436E+000  -0.5901400000E-003   0.2088100000E-004
  -0.1612054280E+001  -0.5826182239E-003   0.2060291545E-004   0.9921465591E+000  -0.5872300000E-003   0.2076600000E-004
  -0.1608379350E+001  -0.5797351024E-003   0.2048825957E-004   0.9921194893E+000  -0.5843400000E-003   0.2065100000E-004
  -0.1604704419E+001  -0.5768718703E-003   0.2037559027E-004   0.9920922323E+000  -0.5814700000E-003   0.2053800000E-004
  -0.1601029488E+001  -0.5740186059E-003   0.2026391532E-004   0.9920647862E+000  -0.5786100000E-003   0.2042600000E-004
  -0.1597354557E+001  -0.5711852292E-003   0.2015422672E-004   0.9920371488E+000  -0.5757700000E-003   0.2031600000E-004
  -0.1593679626E+001  -0.5683717390E-003   0.2004454029E-004   0.9920093184E+000  -0.5729500000E-003   0.2020600000E-004
  -0.1590004695E+001  -0.5655682142E-003   0.1993584804E-004   0.9919812927E+000  -0.5701400000E-003   0.2009700000E-004
  -0.1586329764E+001  -0.5627746547E-003   0.1982914187E-004   0.9919530699E+000  -0.5673400000E-003   0.1999000000E-004
  -0.1582654833E+001  -0.5600009791E-003   0.1972342969E-004   0.9919246477E+000  -0.5645600000E-003   0.1988400000E-004
  -0.1578979902E+001  -0.5572372673E-003   0.1961871146E-004   0.9918960240E+000  -0.5617900000E-003   0.1977900000E-004
  -0.1575304971E+001  -0.5544934377E-003   0.1951498710E-004   0.9918671968E+000  -0.5590400000E-003   0.1967500000E-004
  -0.1571630041E+001  -0.5517595705E-003   0.1941225654E-004   0.9918381637E+000  -0.5563000000E-003   0.1957200000E-004
  -0.1567955110E+001  -0.5490455835E-003   0.1931151153E-004   0.9918089227E+000  -0.5535800000E-003   0.1947100000E-004
  -0.1564280179E+001  -0.5463415575E-003   0.1921076836E-004   0.9917794715E+000  -0.5508700000E-003   0.1937000000E-004
  -0.1560605248E+001  -0.5436574096E-003   0.1911201055E-004   0.9917498078E+000  -0.5481800000E-003   0.1927100000E-004
  -0.1556930317E+001  -0.5409832214E-003   0.1901424620E-004   0.9917199292E+000  -0.5455000000E-003   0.1917300000E-004
  -0.1553255386E+001  -0.5383189923E-003   0.1891648357E-004   0.9916898335E+000  -0.5428300000E-003   0.1907500000E-004
  -0.1549580455E+001  -0.5356647220E-003   0.1882070600E-004   0.9916595183E+000  -0.5401700000E-003   0.1897900000E-004
  -0.1545905524E+001  -0.5330303262E-003   0.1872592168E-004   0.9916289812E+000  -0.5375300000E-003   0.1888400000E-004
  -0.1542230593E+001  -0.5304058877E-003   0.1863213055E-004   0.9915982196E+000  -0.5349000000E-003   0.1879000000E-004
  -0.1538555662E+001  -0.5278013215E-003   0.1854032409E-004   0.9915672312E+000  -0.5322900000E-003   0.1869800000E-004
  -0.1534880732E+001  -0.5252067110E-003   0.1844851907E-004   0.9915360134E+000  -0.5296900000E-003   0.1860600000E-004
  -0.1531205801E+001  -0.5226220555E-003   0.1835770700E-004   0.9915045637E+000  -0.5271000000E-003   0.1851500000E-004
  -0.1527530870E+001  -0.5200473547E-003   0.1826788780E-004   0.9914728795E+000  -0.5245200000E-003   0.1842500000E-004
  -0.1523855939E+001  -0.5174925225E-003   0.1818005285E-004   0.9914409580E+000  -0.5219600000E-003   0.1833700000E-004
  -0.1520181008E+001  -0.5149476431E-003   0.1809221913E-004   0.9914087968E+000  -0.5194100000E-003   0.1824900000E-004
  -0.1516506077E+001  -0.5124127162E-003   0.1800537805E-004   0.9913763930E+000  -0.5168700000E-003   0.1816200000E-004
