natx =      591
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -2.03522     -1.17503     -0.00000   3      2.35007
     -0.00000      2.35007      0.00000   3      2.35007
      2.03522     -1.17503      0.00000   3      2.35007
      0.00000      0.00000     -2.51974   3      2.51974
      0.00000      0.00000      2.51974   3      2.51974
      0.00000     -2.35007      1.25987   1      2.66647
      0.00000     -2.35007     -1.25987   1      2.66647
      2.03522      1.17503     -1.25987   1      2.66647
      2.03522      1.17503      1.25987   1      2.66647
     -2.03522      1.17503      1.25987   1      2.66647
     -2.03522      1.17503     -1.25987   1      2.66647
     -2.03522     -1.17503      2.51974   2      3.44556
     -0.00000      2.35007     -2.51974   2      3.44556
     -0.00000      2.35007      2.51974   2      3.44556
     -2.03522     -1.17503     -2.51974   2      3.44556
      2.03522     -1.17503     -2.51974   2      3.44556
      2.03522     -1.17503      2.51974   2      3.44556
     -2.03522     -3.52510     -0.00000   2      4.07043
      2.03522      3.52510      0.00000   2      4.07043
      4.07043      0.00000      0.00000   2      4.07043
     -2.03522      3.52510      0.00000   2      4.07043
     -4.07043      0.00000     -0.00000   2      4.07043
      2.03522     -3.52510     -0.00000   2      4.07043
      0.00000     -2.35007      3.77961   1      4.45065
      0.00000     -2.35007     -3.77961   1      4.45065
      2.03522      1.17503     -3.77961   1      4.45065
      2.03522      1.17503      3.77961   1      4.45065
     -2.03522      1.17503     -3.77961   1      4.45065
     -2.03522      1.17503      3.77961   1      4.45065
      4.07043      2.35007      0.00000   3      4.70013
      0.00000     -4.70013     -0.00000   3      4.70013
     -4.07043      2.35007      0.00000   3      4.70013
     -2.03522     -3.52510      2.51974   3      4.78722
     -2.03522     -3.52510     -2.51974   3      4.78722
      2.03522      3.52510     -2.51974   3      4.78722
      2.03522      3.52510      2.51974   3      4.78722
     -2.03522      3.52510     -2.51974   3      4.78722
     -2.03522      3.52510      2.51974   3      4.78722
     -4.07043      0.00000      2.51974   3      4.78722
      2.03522     -3.52510      2.51974   3      4.78722
      4.07043      0.00000     -2.51974   3      4.78722
      4.07043      0.00000      2.51974   3      4.78722
     -4.07043      0.00000     -2.51974   3      4.78722
      2.03522     -3.52510     -2.51974   3      4.78722
     -4.07043     -2.35007     -1.25987   1      4.86606
     -4.07043     -2.35007      1.25987   1      4.86606
     -0.00000      4.70013     -1.25987   1      4.86606
     -0.00000      4.70013      1.25987   1      4.86606
      4.07043     -2.35007     -1.25987   1      4.86606
      4.07043     -2.35007      1.25987   1      4.86606
      0.00000      0.00000      5.03948   2      5.03948
      0.00000      0.00000     -5.03948   2      5.03948
      0.00000     -4.70013      2.51974   2      5.33295
      4.07043      2.35007     -2.51974   2      5.33295
      4.07043      2.35007      2.51974   2      5.33295
      0.00000     -4.70013     -2.51974   2      5.33295
     -4.07043      2.35007     -2.51974   2      5.33295
     -4.07043      2.35007      2.51974   2      5.33295
     -2.03522     -1.17503      5.03948   3      5.56050
     -2.03522     -1.17503     -5.03948   3      5.56050
     -0.00000      2.35007     -5.03948   3      5.56050
     -0.00000      2.35007      5.03948   3      5.56050
      2.03522     -1.17503      5.03948   3      5.56050
      2.03522     -1.17503     -5.03948   3      5.56050
     -4.07043     -2.35007     -3.77961   1      6.03131
     -4.07043     -2.35007      3.77961   1      6.03131
     -0.00000      4.70013     -3.77961   1      6.03131
     -0.00000      4.70013      3.77961   1      6.03131
      4.07043     -2.35007      3.77961   1      6.03131
      4.07043     -2.35007     -3.77961   1      6.03131
      2.03522      5.87516      0.00000   3      6.21769
     -4.07043     -4.70013     -0.00000   3      6.21769
     -6.10565     -1.17503     -0.00000   3      6.21769
     -2.03522      5.87516      0.00000   3      6.21769
      6.10565     -1.17503      0.00000   3      6.21769
      4.07043     -4.70013     -0.00000   3      6.21769
     -2.03522     -5.87516     -1.25987   1      6.34405
     -2.03522     -5.87516      1.25987   1      6.34405
      4.07043      4.70013     -1.25987   1      6.34405
      4.07043      4.70013      1.25987   1      6.34405
      2.03522     -5.87516      1.25987   1      6.34405
      6.10565      1.17503     -1.25987   1      6.34405
      2.03522     -5.87516     -1.25987   1      6.34405
      6.10565      1.17503      1.25987   1      6.34405
     -4.07043      4.70013     -1.25987   1      6.34405
     -6.10565      1.17503     -1.25987   1      6.34405
     -4.07043      4.70013      1.25987   1      6.34405
     -6.10565      1.17503      1.25987   1      6.34405
     -2.03522     -3.52510      5.03948   2      6.47802
     -2.03522     -3.52510     -5.03948   2      6.47802
      2.03522      3.52510     -5.03948   2      6.47802
      2.03522      3.52510      5.03948   2      6.47802
     -4.07043      0.00000      5.03948   2      6.47802
      2.03522     -3.52510      5.03948   2      6.47802
      4.07043      0.00000     -5.03948   2      6.47802
     -2.03522      3.52510     -5.03948   2      6.47802
     -4.07043      0.00000     -5.03948   2      6.47802
     -2.03522      3.52510      5.03948   2      6.47802
      2.03522     -3.52510     -5.03948   2      6.47802
      4.07043      0.00000      5.03948   2      6.47802
      2.03522      5.87516     -2.51974   2      6.70885
      2.03522      5.87516      2.51974   2      6.70885
     -4.07043     -4.70013      2.51974   2      6.70885
     -4.07043     -4.70013     -2.51974   2      6.70885
     -6.10565     -1.17503      2.51974   2      6.70886
     -6.10565     -1.17503     -2.51974   2      6.70886
     -2.03522      5.87516     -2.51974   2      6.70886
     -2.03522      5.87516      2.51974   2      6.70886
      4.07043     -4.70013      2.51974   2      6.70886
      6.10565     -1.17503     -2.51974   2      6.70886
      4.07043     -4.70013     -2.51974   2      6.70886
      6.10565     -1.17503      2.51974   2      6.70886
      0.00000     -2.35007      6.29935   1      6.72344
      2.03522      1.17503      6.29935   1      6.72344
      0.00000     -2.35007     -6.29935   1      6.72344
      2.03522      1.17503     -6.29935   1      6.72344
     -2.03522      1.17503      6.29935   1      6.72344
     -2.03522      1.17503     -6.29935   1      6.72344
      0.00000     -4.70013      5.03948   3      6.89112
      4.07043      2.35007     -5.03948   3      6.89112
      0.00000     -4.70013     -5.03948   3      6.89112
      4.07043      2.35007      5.03948   3      6.89112
     -4.07043      2.35007      5.03948   3      6.89112
     -4.07043      2.35007     -5.03948   3      6.89112
     -0.00000      7.05020      0.00000   2      7.05020
     -6.10565     -3.52510     -0.00000   2      7.05020
      6.10565      3.52510      0.00000   2      7.05020
      0.00000     -7.05020     -0.00000   2      7.05020
      6.10565     -3.52510      0.00000   2      7.05020
     -6.10565      3.52510      0.00000   2      7.05020
     -2.03522     -5.87516      3.77961   1      7.27634
     -2.03522     -5.87516     -3.77961   1      7.27634
      4.07043      4.70013     -3.77961   1      7.27634
      4.07043      4.70013      3.77961   1      7.27634
      2.03522     -5.87516      3.77961   1      7.27634
      6.10565      1.17503     -3.77961   1      7.27634
      2.03522     -5.87516     -3.77961   1      7.27634
      6.10565      1.17503      3.77961   1      7.27634
     -4.07043      4.70013     -3.77961   1      7.27634
     -4.07043      4.70013      3.77961   1      7.27634
     -6.10565      1.17503      3.77961   1      7.27634
     -6.10565      1.17503     -3.77961   1      7.27634
     -0.00000      7.05020     -2.51974   3      7.48695
     -0.00000      7.05020      2.51974   3      7.48695
     -6.10565     -3.52510      2.51974   3      7.48695
      6.10565      3.52510     -2.51974   3      7.48695
     -6.10565     -3.52510     -2.51974   3      7.48695
      0.00000     -7.05020     -2.51974   3      7.48695
      0.00000     -7.05020      2.51974   3      7.48695
      6.10565      3.52510      2.51974   3      7.48695
     -6.10565      3.52510     -2.51974   3      7.48695
     -6.10565      3.52510      2.51974   3      7.48695
      6.10565     -3.52510     -2.51974   3      7.48695
      6.10565     -3.52510      2.51974   3      7.48695
      0.00000      0.00000     -7.55922   3      7.55922
      0.00000      0.00000      7.55922   3      7.55922
     -4.07043     -2.35007      6.29935   1      7.85958
     -0.00000      4.70013     -6.29935   1      7.85958
     -0.00000      4.70013      6.29935   1      7.85958
     -4.07043     -2.35007     -6.29935   1      7.85958
      4.07043     -2.35007      6.29935   1      7.85958
      4.07043     -2.35007     -6.29935   1      7.85958
     -2.03522     -1.17503      7.55922   2      7.91610
     -0.00000      2.35007     -7.55922   2      7.91610
     -0.00000      2.35007      7.55922   2      7.91610
     -2.03522     -1.17503     -7.55922   2      7.91610
      2.03522     -1.17503     -7.55922   2      7.91610
      2.03522     -1.17503      7.55922   2      7.91610
     -4.07043     -4.70013      5.03948   3      8.00350
      2.03522      5.87516     -5.03948   3      8.00350
     -4.07043     -4.70013     -5.03948   3      8.00350
      2.03522      5.87516      5.03948   3      8.00350
     -6.10565     -1.17503      5.03948   3      8.00350
     -6.10565     -1.17503     -5.03948   3      8.00350
     -2.03522      5.87516     -5.03948   3      8.00350
     -2.03522      5.87516      5.03948   3      8.00350
      4.07043     -4.70013      5.03948   3      8.00350
      6.10565     -1.17503     -5.03948   3      8.00350
      4.07043     -4.70013     -5.03948   3      8.00350
      6.10565     -1.17503      5.03948   3      8.00350
      4.07043      7.05020      0.00000   2      8.14086
     -4.07043     -7.05020     -0.00000   2      8.14086
     -4.07043      7.05020      0.00000   2      8.14086
     -8.14086      0.00000     -0.00000   2      8.14086
      4.07043     -7.05020     -0.00000   2      8.14086
      8.14086      0.00000      0.00000   2      8.14086
      6.10565      5.87516      0.00000   3      8.47328
     -2.03522     -8.22523     -0.00000   3      8.47328
      8.14086      2.35007      0.00000   3      8.47328
      2.03522     -8.22523     -0.00000   3      8.47328
     -8.14087      2.35007     -0.00000   3      8.47328
     -6.10565      5.87516      0.00000   3      8.47328
      4.07043      7.05020     -2.51974   3      8.52190
     -4.07043     -7.05020      2.51974   3      8.52190
      4.07043      7.05020      2.51974   3      8.52190
     -4.07043     -7.05020     -2.51974   3      8.52190
     -4.07043      7.05020     -2.51974   3      8.52190
     -8.14086      0.00000     -2.51974   3      8.52190
     -4.07043      7.05020      2.51974   3      8.52190
     -8.14086      0.00000      2.51974   3      8.52190
      4.07043     -7.05020      2.51974   3      8.52190
      4.07043     -7.05020     -2.51974   3      8.52190
      8.14086      0.00000     -2.51974   3      8.52190
      8.14086      0.00000      2.51974   3      8.52190
     -6.10565     -5.87516     -1.25987   1      8.56643
     -6.10565     -5.87516      1.25987   1      8.56643
      2.03522      8.22523     -1.25987   1      8.56643
      2.03522      8.22523      1.25987   1      8.56643
     -8.14086     -2.35007     -1.25987   1      8.56643
     -8.14086     -2.35007      1.25987   1      8.56643
     -2.03522      8.22523     -1.25987   1      8.56643
     -2.03522      8.22523      1.25987   1      8.56643
      8.14087     -2.35007     -1.25987   1      8.56643
      6.10565     -5.87516     -1.25987   1      8.56643
      8.14087     -2.35007      1.25987   1      8.56643
      6.10565     -5.87516      1.25987   1      8.56643
     -2.03522     -3.52510     -7.55922   3      8.58547
     -2.03522     -3.52510      7.55922   3      8.58547
      2.03522      3.52510     -7.55922   3      8.58547
      2.03522      3.52510      7.55922   3      8.58547
      4.07043      0.00000     -7.55922   3      8.58547
      4.07043      0.00000      7.55922   3      8.58547
     -2.03522      3.52510     -7.55922   3      8.58547
     -4.07043      0.00000     -7.55922   3      8.58547
     -2.03522      3.52510      7.55922   3      8.58547
     -4.07043      0.00000      7.55922   3      8.58547
      2.03522     -3.52510     -7.55922   3      8.58547
      2.03522     -3.52510      7.55922   3      8.58547
     -6.10565     -3.52510      5.03948   2      8.66612
     -0.00000      7.05020     -5.03948   2      8.66612
     -6.10565     -3.52510     -5.03948   2      8.66612
     -0.00000      7.05020      5.03948   2      8.66612
      0.00000     -7.05020     -5.03948   2      8.66612
      0.00000     -7.05020      5.03948   2      8.66612
      6.10565      3.52510     -5.03948   2      8.66612
      6.10565      3.52510      5.03948   2      8.66612
      6.10565     -3.52510      5.03948   2      8.66612
     -6.10565      3.52510     -5.03948   2      8.66612
     -6.10565      3.52510      5.03948   2      8.66612
      6.10565     -3.52510     -5.03948   2      8.66612
      6.10565      5.87516     -2.51974   2      8.84000
      6.10565      5.87516      2.51974   2      8.84000
     -2.03522     -8.22523     -2.51974   2      8.84000
     -2.03522     -8.22523      2.51974   2      8.84000
      2.03522     -8.22523      2.51974   2      8.84000
      8.14086      2.35007     -2.51974   2      8.84000
      8.14086      2.35007      2.51974   2      8.84000
      2.03522     -8.22523     -2.51974   2      8.84000
     -8.14087      2.35007     -2.51974   2      8.84000
     -8.14087      2.35007      2.51974   2      8.84000
     -6.10565      5.87516     -2.51974   2      8.84000
     -6.10565      5.87516      2.51974   2      8.84000
     -2.03522     -5.87516     -6.29935   1      8.85107
     -2.03522     -5.87516      6.29935   1      8.85107
      4.07043      4.70013     -6.29935   1      8.85107
      4.07043      4.70013      6.29935   1      8.85107
      2.03522     -5.87516     -6.29935   1      8.85107
      2.03522     -5.87516      6.29935   1      8.85107
      6.10565      1.17503     -6.29935   1      8.85107
      6.10565      1.17503      6.29935   1      8.85107
     -4.07043      4.70013     -6.29935   1      8.85107
     -6.10565      1.17503     -6.29935   1      8.85107
     -4.07043      4.70013      6.29935   1      8.85107
     -6.10565      1.17503      6.29935   1      8.85107
      4.07043      2.35007     -7.55922   2      8.90130
      4.07043      2.35007      7.55922   2      8.90130
      0.00000     -4.70013     -7.55922   2      8.90130
      0.00000     -4.70013      7.55922   2      8.90130
     -4.07043      2.35007     -7.55922   2      8.90130
     -4.07043      2.35007      7.55922   2      8.90130
      2.03522      1.17503     -8.81909   1      9.12684
      0.00000     -2.35007     -8.81909   1      9.12684
      0.00000     -2.35007      8.81909   1      9.12684
      2.03522      1.17503      8.81909   1      9.12684
     -2.03522      1.17503     -8.81909   1      9.12684
     -2.03522      1.17503      8.81909   1      9.12684
     -6.10565     -5.87516     -3.77961   1      9.27803
     -6.10565     -5.87516      3.77961   1      9.27803
      2.03522      8.22523     -3.77961   1      9.27803
      2.03522      8.22523      3.77961   1      9.27803
     -8.14086     -2.35007     -3.77961   1      9.27804
     -8.14086     -2.35007      3.77961   1      9.27804
     -2.03522      8.22523     -3.77961   1      9.27804
     -2.03522      8.22523      3.77961   1      9.27804
      8.14087     -2.35007     -3.77961   1      9.27804
      6.10565     -5.87516      3.77961   1      9.27804
      6.10565     -5.87516     -3.77961   1      9.27804
      8.14087     -2.35007      3.77961   1      9.27804
     -8.14086     -4.70013     -0.00000   3      9.40026
     -0.00000      9.40026      0.00000   3      9.40026
      8.14087     -4.70013      0.00000   3      9.40026
      0.00000     -9.40026     -1.25987   1      9.48431
      0.00000     -9.40026      1.25987   1      9.48431
      8.14086      4.70013     -1.25987   1      9.48431
      8.14086      4.70013      1.25987   1      9.48431
     -8.14087      4.70013     -1.25987   1      9.48431
     -8.14087      4.70013      1.25987   1      9.48431
      4.07043      7.05020     -5.03948   2      9.57445
     -4.07043     -7.05020      5.03948   2      9.57445
      4.07043      7.05020      5.03948   2      9.57445
     -4.07043     -7.05020     -5.03948   2      9.57445
     -4.07043      7.05020     -5.03948   2      9.57445
     -4.07043      7.05020      5.03948   2      9.57445
     -8.14086      0.00000      5.03948   2      9.57445
      4.07043     -7.05020      5.03948   2      9.57445
     -8.14086      0.00000     -5.03948   2      9.57445
      4.07043     -7.05020     -5.03948   2      9.57445
      8.14086      0.00000     -5.03948   2      9.57445
      8.14086      0.00000      5.03948   2      9.57445
     -8.14086     -4.70013     -2.51974   2      9.73211
     -8.14086     -4.70013      2.51974   2      9.73211
     -0.00000      9.40026     -2.51974   2      9.73211
     -0.00000      9.40026      2.51974   2      9.73211
      8.14087     -4.70013     -2.51974   2      9.73211
      8.14087     -4.70013      2.51974   2      9.73211
     -4.07043     -4.70013      7.55922   2      9.78782
      2.03522      5.87516     -7.55922   2      9.78782
      2.03522      5.87516      7.55922   2      9.78782
     -4.07043     -4.70013     -7.55922   2      9.78782
     -6.10565     -1.17503      7.55922   2      9.78782
     -2.03522      5.87516     -7.55922   2      9.78782
     -2.03522      5.87516      7.55922   2      9.78782
     -6.10565     -1.17503     -7.55922   2      9.78782
      6.10565     -1.17503     -7.55922   2      9.78782
      4.07043     -4.70013     -7.55922   2      9.78782
      6.10565     -1.17503      7.55922   2      9.78782
      4.07043     -4.70013      7.55922   2      9.78782
      6.10565      5.87516     -5.03948   3      9.85864
     -2.03522     -8.22523     -5.03948   3      9.85864
     -2.03522     -8.22523      5.03948   3      9.85864
      6.10565      5.87516      5.03948   3      9.85864
      2.03522     -8.22523      5.03948   3      9.85864
      8.14086      2.35007     -5.03948   3      9.85864
      8.14086      2.35007      5.03948   3      9.85864
      2.03522     -8.22523     -5.03948   3      9.85864
     -8.14087      2.35007     -5.03948   3      9.85864
     -8.14087      2.35007      5.03948   3      9.85864
     -6.10565      5.87516     -5.03948   3      9.85864
     -6.10565      5.87516      5.03948   3      9.85864
     -4.07043     -2.35007      8.81909   1      9.99338
     -0.00000      4.70013     -8.81909   1      9.99338
     -4.07043     -2.35007     -8.81909   1      9.99338
     -0.00000      4.70013      8.81909   1      9.99338
      4.07043     -2.35007     -8.81909   1      9.99338
      4.07043     -2.35007      8.81909   1      9.99338
      0.00000      0.00000    -10.07896   2     10.07896
      0.00000      0.00000     10.07896   2     10.07896
      0.00000     -9.40026     -3.77961   1     10.13165
      0.00000     -9.40026      3.77961   1     10.13165
      8.14086      4.70013     -3.77961   1     10.13165
      8.14086      4.70013      3.77961   1     10.13165
     -8.14087      4.70013     -3.77961   1     10.13165
     -8.14087      4.70013      3.77961   1     10.13165
     -6.10565     -8.22523     -0.00000   3     10.24370
      4.07043      9.40026      0.00000   3     10.24370
    -10.17608     -1.17503     -0.00000   3     10.24370
     -4.07043      9.40026      0.00000   3     10.24370
     10.17608     -1.17503      0.00000   3     10.24370
      6.10565     -8.22523     -0.00000   3     10.24370
     -4.07043     -9.40026     -1.25987   1     10.32088
     -4.07043     -9.40026      1.25987   1     10.32088
      6.10565      8.22523     -1.25987   1     10.32088
      6.10565      8.22523      1.25987   1     10.32088
      4.07043     -9.40026     -1.25987   1     10.32088
      4.07043     -9.40026      1.25987   1     10.32088
     10.17608      1.17503     -1.25987   1     10.32088
     10.17608      1.17503      1.25987   1     10.32088
    -10.17608      1.17503     -1.25987   1     10.32088
    -10.17608      1.17503      1.25987   1     10.32088
     -6.10565      8.22523     -1.25987   1     10.32088
     -6.10565      8.22523      1.25987   1     10.32088
     -6.10565     -3.52510      7.55922   3     10.33669
     -0.00000      7.05020     -7.55922   3     10.33669
     -0.00000      7.05020      7.55922   3     10.33669
      0.00000     -7.05020      7.55922   3     10.33669
      6.10565      3.52510     -7.55922   3     10.33669
      6.10565      3.52510      7.55922   3     10.33669
     -6.10565     -3.52510     -7.55922   3     10.33669
      0.00000     -7.05020     -7.55922   3     10.33669
     -6.10565      3.52510     -7.55922   3     10.33669
     -6.10565      3.52510      7.55922   3     10.33669
      6.10565     -3.52510     -7.55922   3     10.33669
      6.10565     -3.52510      7.55922   3     10.33669
     -2.03522     -1.17503    -10.07896   3     10.34931
     -2.03522     -1.17503     10.07896   3     10.34931
     -0.00000      2.35007    -10.07896   3     10.34931
     -0.00000      2.35007     10.07896   3     10.34931
      2.03522     -1.17503    -10.07896   3     10.34931
      2.03522     -1.17503     10.07896   3     10.34931
     -6.10565     -8.22523      2.51974   2     10.54905
      4.07043      9.40026     -2.51974   2     10.54905
      4.07043      9.40026      2.51974   2     10.54905
     -6.10565     -8.22523     -2.51974   2     10.54905
    -10.17608     -1.17503     -2.51974   2     10.54905
    -10.17608     -1.17503      2.51974   2     10.54905
     -4.07043      9.40026     -2.51974   2     10.54905
     -4.07043      9.40026      2.51974   2     10.54905
     10.17608     -1.17503     -2.51974   2     10.54905
     10.17608     -1.17503      2.51974   2     10.54905
      6.10565     -8.22523     -2.51974   2     10.54905
      6.10565     -8.22523      2.51974   2     10.54905
     -6.10565     -5.87516      6.29935   1     10.55833
      2.03522      8.22523     -6.29935   1     10.55833
     -6.10565     -5.87516     -6.29935   1     10.55833
      2.03522      8.22523      6.29935   1     10.55833
     -8.14086     -2.35007     -6.29935   1     10.55833
     -8.14086     -2.35007      6.29935   1     10.55833
     -2.03522      8.22523     -6.29935   1     10.55833
     -2.03522      8.22523      6.29935   1     10.55833
      8.14087     -2.35007     -6.29935   1     10.55833
      6.10565     -5.87516     -6.29935   1     10.55833
      8.14087     -2.35007      6.29935   1     10.55833
      6.10565     -5.87516      6.29935   1     10.55833
     -8.14086     -4.70013      5.03948   3     10.66589
     -0.00000      9.40026     -5.03948   3     10.66589
     -8.14086     -4.70013     -5.03948   3     10.66589
     -0.00000      9.40026      5.03948   3     10.66589
      8.14087     -4.70013     -5.03948   3     10.66589
      8.14087     -4.70013      5.03948   3     10.66589
     -8.14086     -7.05020     -0.00000   2     10.76935
      2.03521     10.57529      0.00000   2     10.76935
     -2.03521    -10.57529     -0.00000   2     10.76935
      8.14086      7.05020      0.00000   2     10.76935
    -10.17608     -3.52510     -0.00000   2     10.76935
     -2.03522     10.57529      0.00000   2     10.76935
      2.03522    -10.57529     -0.00000   2     10.76935
     10.17608      3.52510      0.00000   2     10.76935
     -8.14087      7.05020      0.00000   2     10.76935
    -10.17608      3.52510     -0.00000   2     10.76935
      8.14087     -7.05020     -0.00000   2     10.76935
     10.17608     -3.52510      0.00000   2     10.76935
     -2.03522     -5.87516      8.81909   1     10.79055
      4.07043      4.70013     -8.81909   1     10.79055
     -2.03522     -5.87516     -8.81909   1     10.79055
      4.07043      4.70013      8.81909   1     10.79055
      2.03522     -5.87516      8.81909   1     10.79055
      6.10565      1.17503     -8.81909   1     10.79055
      2.03522     -5.87516     -8.81909   1     10.79055
      6.10565      1.17503      8.81909   1     10.79055
     -4.07043      4.70013     -8.81909   1     10.79055
     -6.10565      1.17503     -8.81909   1     10.79055
     -4.07043      4.70013      8.81909   1     10.79055
     -6.10565      1.17503      8.81909   1     10.79055
     -2.03522     -3.52510    -10.07896   2     10.86986
     -2.03522     -3.52510     10.07896   2     10.86986
      2.03522      3.52510    -10.07896   2     10.86986
      2.03522      3.52510     10.07896   2     10.86986
     -2.03522      3.52510    -10.07896   2     10.86986
     -2.03522      3.52510     10.07896   2     10.86986
      4.07043      0.00000    -10.07896   2     10.86986
      4.07043      0.00000     10.07896   2     10.86986
     -4.07043      0.00000    -10.07896   2     10.86986
