  atom Z =           27
       -1.23489E-01       -7.08494E-02 total energy part of fprime - 5/3*E_tot/mc**2
           5
  2.00000    -285.995   1
  0.00137     -30.713   3
  0.00269     -30.121   4
  0.00014      -3.238   6
  0.00028      -3.032   7
  0.0   27.0000
  0.5   26.4840
  1.0   25.2766
  1.5   23.8782
  2.0   22.4859
  2.5   21.1188
  3.0   19.7696
  3.5   18.4435
  4.0   17.1560
  4.5   15.9256
  5.0   14.7689
  5.5   13.6982
  6.0   12.7206
  6.5   11.8390
  7.0   11.0521
  7.5   10.3559
  8.0    9.7443
  8.5    9.2098
  9.0    8.7443
  9.5    8.3394
 10.0    7.9870
 10.5    7.6794
 11.0    7.4092
 11.5    7.1702
 12.0    6.9563
 12.5    6.7631
 13.0    6.5854
 13.5    6.4205
 14.0    6.2654
 14.5    6.1165
 15.0    5.9735
 15.5    5.8345
 16.0    5.6967
 16.5    5.5616
 17.0    5.4286
 17.5    5.2947
 18.0    5.1614
 18.5    5.0308
 19.0    4.9003
 19.5    4.7685
 20.0    4.6386
 20.5    4.5123
 21.0    4.3863
 21.5    4.2596
 22.0    4.1354
 22.5    4.0162
 23.0    3.8995
 23.5    3.7825
 24.0    3.6672
 24.5    3.5566
 25.0    3.4520
 25.5    3.3493
 26.0    3.2470
 26.5    3.1472
 27.0    3.0521
 27.5    2.9638
 28.0    2.8787
 28.5    2.7937
 29.0    2.7108
 29.5    2.6311
 30.0    2.5568
 30.5    2.4890
 31.0    2.4231
 31.5    2.3567
 32.0    2.2928
 32.5    2.2314
 33.0    2.1737
 33.5    2.1226
 34.0    2.0750
 34.5    2.0261
 35.0    1.9777
 35.5    1.9321
 36.0    1.8880
 36.5    1.8469
 37.0    1.8117
 37.5    1.7798
 38.0    1.7459
 38.5    1.7111
 39.0    1.6790
 39.5    1.6482
 40.0    1.6177
