natx =      393
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.35972      1.32170      1.30971   3      2.30458
      1.35972     -1.32170      1.30971   3      2.30458
      1.32170      1.35972     -1.30971   3      2.30458
     -1.32170     -1.35972     -1.30971   3      2.30458
     -2.64341      0.00000     -2.61942   2      3.72142
     -2.64341      0.00000      2.61942   1      3.72142
      0.00000     -2.64341     -2.61942   1      3.72142
      0.00000     -2.64341      2.61942   2      3.72142
      2.64341      0.00000     -2.61942   2      3.72142
     -0.00000      2.64341     -2.61942   1      3.72142
      2.64341      0.00000      2.61942   1      3.72142
     -0.00000      2.64341      2.61942   2      3.72142
     -2.64341     -2.64341     -0.00000   1      3.73834
     -2.64341      2.64341      0.00000   1      3.73834
      2.64341     -2.64341      0.00000   1      3.73834
      2.64341      2.64341      0.00000   1      3.73834
     -1.32170     -1.28369      3.92913   3      4.33968
     -1.28369      1.32170     -3.92913   3      4.33968
      1.28369     -1.32170     -3.92913   3      4.33968
      1.32170      1.28369      3.92913   3      4.33968
     -3.92710     -1.32170      1.30971   3      4.34561
     -1.32170      3.92710     -1.30971   3      4.34561
      1.32170     -3.92710     -1.30971   3      4.34561
      3.92710      1.32170      1.30971   3      4.34561
     -1.35972     -3.96511      1.30971   3      4.39162
     -3.96511      1.35972     -1.30971   3      4.39162
      3.96511     -1.35972     -1.30971   3      4.39162
      1.35972      3.96511      1.30971   3      4.39162
      0.00000      0.00000     -5.23884   1      5.23884
      0.00000      0.00000      5.23884   1      5.23884
     -5.28682      0.00000     -0.00000   2      5.28682
      0.00000     -5.28682     -0.00000   2      5.28682
      5.28682      0.00000      0.00000   2      5.28682
     -0.00000      5.28682      0.00000   2      5.28682
     -1.28369     -3.96511     -3.92913   3      5.72783
     -3.96511      1.28369      3.92913   3      5.72783
      3.96511     -1.28369      3.92913   3      5.72783
      1.28369      3.96511     -3.92913   3      5.72783
     -3.96511     -3.92710     -1.30971   3      5.73232
     -3.92710      3.96511      1.30971   3      5.73232
      3.92710     -3.96511      1.30971   3      5.73232
      3.96511      3.92710     -1.30971   3      5.73232
      4.00313      1.32170     -3.92913   3      5.76281
     -4.00313     -1.32170     -3.92913   3      5.76281
     -1.32170      4.00313      3.92913   3      5.76281
      1.32170     -4.00313      3.92913   3      5.76281
     -2.64341     -2.64341     -5.23884   2      6.43588
     -2.64341     -2.64341      5.23884   2      6.43588
     -2.64341      2.64341     -5.23884   2      6.43588
