# Once                                                             FEFF 10.0.0
# POT  SCF  30  3.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=30 Rmt= 1.286 Rnm= 1.405 K  shell
# Pot 1 Z=19 Rmt= 1.786 Rnm= 1.836
# Pot 2 Z=30 Rmt= 1.286 Rnm= 1.405
# Pot 3 Z= 9 Rmt= 1.111 Rnm= 1.167
# Pot 4 Z= 9 Rmt= 1.062 Rnm= 1.118
# Gam_ch=1.897E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-7.225E+00eV kf=1.752E+00 Vint=-1.459E+01eV Rs_int= 2.070
#  -----------------------------------------------------------------------
#   0.94976E+00  0.27071E+01  0.60525E+00 -0.2654961E+00  0.3551808E+03 method to calculate xsect
#   1.8973700E+00    351    301
#       em              xsnorm            xsec  
 -0.372245183E+02  0.94868E+00  0.13309E-03 -0.28800E-03  0.10661E-04
 -0.371245183E+02  0.94868E+00  0.13306E-03 -0.28688E-03  0.10641E-04
 -0.370245183E+02  0.94868E+00  0.13303E-03 -0.28575E-03  0.10621E-04
 -0.369245183E+02  0.94868E+00  0.13300E-03 -0.28463E-03  0.10601E-04
 -0.368245183E+02  0.94868E+00  0.13297E-03 -0.28352E-03  0.10581E-04
 -0.367245183E+02  0.94868E+00  0.13294E-03 -0.28240E-03  0.10562E-04
 -0.366245183E+02  0.94868E+00  0.13291E-03 -0.28128E-03  0.10543E-04
 -0.365245183E+02  0.94868E+00  0.13288E-03 -0.28017E-03  0.10524E-04
 -0.364245183E+02  0.94868E+00  0.13286E-03 -0.27906E-03  0.10505E-04
 -0.363245183E+02  0.94868E+00  0.13283E-03 -0.27795E-03  0.10487E-04
 -0.362245183E+02  0.94868E+00  0.13280E-03 -0.27685E-03  0.10469E-04
 -0.361245183E+02  0.94868E+00  0.13277E-03 -0.27574E-03  0.10451E-04
 -0.360245183E+02  0.94868E+00  0.13274E-03 -0.27464E-03  0.10434E-04
 -0.359245183E+02  0.94868E+00  0.13272E-03 -0.27354E-03  0.10416E-04
 -0.358245183E+02  0.94868E+00  0.13269E-03 -0.27244E-03  0.10399E-04
 -0.357245183E+02  0.94868E+00  0.13266E-03 -0.27134E-03  0.10382E-04
 -0.356245183E+02  0.94868E+00  0.13263E-03 -0.27025E-03  0.10366E-04
 -0.355245183E+02  0.94868E+00  0.13260E-03 -0.26915E-03  0.10350E-04
 -0.354245183E+02  0.94868E+00  0.13258E-03 -0.26806E-03  0.10334E-04
 -0.353245183E+02  0.94868E+00  0.13255E-03 -0.26697E-03  0.10318E-04
 -0.352245183E+02  0.94868E+00  0.13252E-03 -0.26588E-03  0.10302E-04
 -0.351245183E+02  0.94868E+00  0.13249E-03 -0.26479E-03  0.10287E-04
 -0.350245183E+02  0.94868E+00  0.13246E-03 -0.26371E-03  0.10272E-04
